cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size       17, 3299796 req, miss ratio 0.1347, byte miss ratio 0.1347
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size       53, 3299796 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size      176, 3299796 req, miss ratio 0.0787, byte miss ratio 0.0787
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size      530, 3299796 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size     1769, 3299796 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size     3539, 3299796 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size     7078, 3299796 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns1643 S3FIFO-0.6500-0.9000 cache size    14156, 3299796 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size       17, 3299796 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size       53, 3299796 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size      176, 3299796 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size      530, 3299796 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size     1769, 3299796 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size     3539, 3299796 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size     7078, 3299796 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns1643 S3FIFO-0.1000-0.9000 cache size    14156, 3299796 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size       17, 3299796 req, miss ratio 0.1296, byte miss ratio 0.1296
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size       53, 3299796 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size      176, 3299796 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size      530, 3299796 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size     1769, 3299796 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size     3539, 3299796 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size     7078, 3299796 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1643 S3FIFO-0.4000-1.9000 cache size    14156, 3299796 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size       17, 3299796 req, miss ratio 0.1279, byte miss ratio 0.1279
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size       53, 3299796 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size      176, 3299796 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size      530, 3299796 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size     1769, 3299796 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size     3539, 3299796 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size     7078, 3299796 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns1643 S3FIFO-0.3000-0.9000 cache size    14156, 3299796 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1643 S3FIFO-0.9000-0.9000 cache size       17, 3299796 req, miss ratio 0.1438, byte miss ratio 0.1438
cdn1_allcolo.ns1643 S3FIFO-0.9000-0.9000 cache size       53, 3299796 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns1643 S3FIFO-0.9000-0.9000 cache size      176, 3299796 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_allcolo.ns1643 S3FIFO-0.9000-0.9000 cache size      530, 3299796 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns1643 S3FIFO-0.9000-0.9000 cache size     1769, 3299796 req, miss ratio 0.0188, byte miss ratio 0.0188
