cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size      137, 2864214 req, miss ratio 0.0696, byte miss ratio 0.0696
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size      413, 2864214 req, miss ratio 0.0593, byte miss ratio 0.0593
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size     1378, 2864214 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size     4136, 2864214 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size    13787, 2864214 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size    27575, 2864214 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size    55150, 2864214 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns206 S3FIFO-0.9500-1.9000 cache size   110300, 2864214 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size      137, 2864214 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size      413, 2864214 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size     1378, 2864214 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size     4136, 2864214 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size    13787, 2864214 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size    27575, 2864214 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size    55150, 2864214 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns206 S3FIFO-0.6000-1.9000 cache size   110300, 2864214 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size      137, 2864214 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size      413, 2864214 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size     1378, 2864214 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size     4136, 2864214 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size    13787, 2864214 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size    27575, 2864214 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size    55150, 2864214 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns206 S3FIFO-0.6000-0.9000 cache size   110300, 2864214 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size      137, 2864214 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size      413, 2864214 req, miss ratio 0.0519, byte miss ratio 0.0519
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size     1378, 2864214 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size     4136, 2864214 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size    13787, 2864214 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size    27575, 2864214 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size    55150, 2864214 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns206 S3FIFO-0.4000-0.9000 cache size   110300, 2864214 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns206 S3FIFO-0.0250-0.9000 cache size      137, 2864214 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns206 S3FIFO-0.0250-0.9000 cache size      413, 2864214 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns206 S3FIFO-0.0250-0.9000 cache size     1378, 2864214 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_allcolo.ns206 S3FIFO-0.0250-0.9000 cache size     4136, 2864214 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns206 S3FIFO-0.0250-0.9000 cache size    13787, 2864214 req, miss ratio 0.0486, byte miss ratio 0.0486
