tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size     1002, 5681699 req, miss ratio 0.6612, byte miss ratio 0.6612
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size     3007, 5681699 req, miss ratio 0.5576, byte miss ratio 0.5576
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size    10025, 5681699 req, miss ratio 0.5048, byte miss ratio 0.5048
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size    30075, 5681699 req, miss ratio 0.4584, byte miss ratio 0.4584
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size   100250, 5681699 req, miss ratio 0.3886, byte miss ratio 0.3886
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size   200500, 5681699 req, miss ratio 0.3141, byte miss ratio 0.3141
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size   401000, 5681699 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns15701 S3FIFO-0.9500-0.9000 cache size   802000, 5681699 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size     1002, 5681699 req, miss ratio 0.5922, byte miss ratio 0.5922
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size     3007, 5681699 req, miss ratio 0.5218, byte miss ratio 0.5218
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size    10025, 5681699 req, miss ratio 0.4744, byte miss ratio 0.4744
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size    30075, 5681699 req, miss ratio 0.4278, byte miss ratio 0.4278
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size   100250, 5681699 req, miss ratio 0.3678, byte miss ratio 0.3678
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size   200500, 5681699 req, miss ratio 0.3192, byte miss ratio 0.3192
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size   401000, 5681699 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns15701 S3FIFO-0.5500-0.9000 cache size   802000, 5681699 req, miss ratio 0.1796, byte miss ratio 0.1796
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size     1002, 5681699 req, miss ratio 0.5871, byte miss ratio 0.5871
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size     3007, 5681699 req, miss ratio 0.5160, byte miss ratio 0.5160
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size    10025, 5681699 req, miss ratio 0.4726, byte miss ratio 0.4726
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size    30075, 5681699 req, miss ratio 0.4251, byte miss ratio 0.4251
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size   100250, 5681699 req, miss ratio 0.3604, byte miss ratio 0.3604
tencentBlock.ns15701 S3FIFO-0.4500-0.9000 cache size   200500, 5681699 req, miss ratio 0.3093, byte miss ratio 0.3093
