tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size      756, 2092122 req, miss ratio 0.6182, byte miss ratio 0.6182
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size     2270, 2092122 req, miss ratio 0.5993, byte miss ratio 0.5993
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size     7567, 2092122 req, miss ratio 0.5954, byte miss ratio 0.5954
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size    22703, 2092122 req, miss ratio 0.5391, byte miss ratio 0.5391
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size    75679, 2092122 req, miss ratio 0.4327, byte miss ratio 0.4327
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size   151359, 2092122 req, miss ratio 0.3781, byte miss ratio 0.3781
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size   302718, 2092122 req, miss ratio 0.3670, byte miss ratio 0.3670
tencentBlock.ns21176 S3FIFO-0.0250-0.9000 cache size   605436, 2092122 req, miss ratio 0.3633, byte miss ratio 0.3633
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size      756, 2092122 req, miss ratio 0.6618, byte miss ratio 0.6618
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size     2270, 2092122 req, miss ratio 0.6193, byte miss ratio 0.6193
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size     7567, 2092122 req, miss ratio 0.5967, byte miss ratio 0.5967
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size    22703, 2092122 req, miss ratio 0.5854, byte miss ratio 0.5854
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size    75679, 2092122 req, miss ratio 0.5258, byte miss ratio 0.5258
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size   151359, 2092122 req, miss ratio 0.4535, byte miss ratio 0.4535
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size   302718, 2092122 req, miss ratio 0.3994, byte miss ratio 0.3994
tencentBlock.ns21176 S3FIFO-0.9000-0.9000 cache size   605436, 2092122 req, miss ratio 0.3630, byte miss ratio 0.3630
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size      756, 2092122 req, miss ratio 0.6094, byte miss ratio 0.6094
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size     2270, 2092122 req, miss ratio 0.5964, byte miss ratio 0.5964
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size     7567, 2092122 req, miss ratio 0.5951, byte miss ratio 0.5951
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size    22703, 2092122 req, miss ratio 0.5574, byte miss ratio 0.5574
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size    75679, 2092122 req, miss ratio 0.4633, byte miss ratio 0.4633
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size   151359, 2092122 req, miss ratio 0.3891, byte miss ratio 0.3891
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size   302718, 2092122 req, miss ratio 0.3670, byte miss ratio 0.3670
tencentBlock.ns21176 S3FIFO-0.3500-0.9000 cache size   605436, 2092122 req, miss ratio 0.3633, byte miss ratio 0.3633
tencentBlock.ns21176 S3FIFO-0.8500-1.9000 cache size      756, 2092122 req, miss ratio 0.6561, byte miss ratio 0.6561
tencentBlock.ns21176 S3FIFO-0.8500-1.9000 cache size     2270, 2092122 req, miss ratio 0.6113, byte miss ratio 0.6113
tencentBlock.ns21176 S3FIFO-0.8500-1.9000 cache size     7567, 2092122 req, miss ratio 0.5961, byte miss ratio 0.5961
tencentBlock.ns21176 S3FIFO-0.8500-1.9000 cache size    22703, 2092122 req, miss ratio 0.5867, byte miss ratio 0.5867
