tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size       75, 1625349 req, miss ratio 0.3553, byte miss ratio 0.3553
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size      225, 1625349 req, miss ratio 0.3008, byte miss ratio 0.3008
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size      751, 1625349 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size     2253, 1625349 req, miss ratio 0.2428, byte miss ratio 0.2428
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size     7511, 1625349 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size    15023, 1625349 req, miss ratio 0.2213, byte miss ratio 0.2213
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size    30046, 1625349 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns9828 S3FIFO-0.5500-0.9000 cache size    60092, 1625349 req, miss ratio 0.0687, byte miss ratio 0.0687
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size       75, 1625349 req, miss ratio 0.4251, byte miss ratio 0.4251
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size      225, 1625349 req, miss ratio 0.3187, byte miss ratio 0.3187
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size      751, 1625349 req, miss ratio 0.2664, byte miss ratio 0.2664
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size     2253, 1625349 req, miss ratio 0.2470, byte miss ratio 0.2470
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size     7511, 1625349 req, miss ratio 0.2408, byte miss ratio 0.2408
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size    15023, 1625349 req, miss ratio 0.2387, byte miss ratio 0.2387
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size    30046, 1625349 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns9828 S3FIFO-0.8500-1.9000 cache size    60092, 1625349 req, miss ratio 0.0767, byte miss ratio 0.0767
