cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size       33, 1063667 req, miss ratio 0.3601, byte miss ratio 0.3601
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size      101, 1063667 req, miss ratio 0.2432, byte miss ratio 0.2432
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size      338, 1063667 req, miss ratio 0.1870, byte miss ratio 0.1870
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size     1016, 1063667 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size     3389, 1063667 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size     6779, 1063667 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size    13558, 1063667 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns3092 S3FIFO-0.0500-0.9000 cache size    27117, 1063667 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size       33, 1063667 req, miss ratio 0.3724, byte miss ratio 0.3724
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size      101, 1063667 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size      338, 1063667 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size     1016, 1063667 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size     3389, 1063667 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size     6779, 1063667 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size    13558, 1063667 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_colo28.ns3092 S3FIFO-0.5000-0.9000 cache size    27117, 1063667 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size       33, 1063667 req, miss ratio 0.3760, byte miss ratio 0.3760
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size      101, 1063667 req, miss ratio 0.2931, byte miss ratio 0.2931
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size      338, 1063667 req, miss ratio 0.1879, byte miss ratio 0.1879
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size     1016, 1063667 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size     3389, 1063667 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size     6779, 1063667 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size    13558, 1063667 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns3092 S3FIFO-0.5500-0.9000 cache size    27117, 1063667 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns3092 S3FIFO-0.0100-0.9000 cache size       33, 1063667 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3092 S3FIFO-0.0100-0.9000 cache size      101, 1063667 req, miss ratio 0.2394, byte miss ratio 0.2394
