tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size      997, 14365368 req, miss ratio 0.6188, byte miss ratio 0.6188
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size     2992, 14365368 req, miss ratio 0.2794, byte miss ratio 0.2794
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size     9973, 14365368 req, miss ratio 0.1808, byte miss ratio 0.1808
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size    29921, 14365368 req, miss ratio 0.1400, byte miss ratio 0.1400
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size    99737, 14365368 req, miss ratio 0.1085, byte miss ratio 0.1085
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size   199475, 14365368 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size   398950, 14365368 req, miss ratio 0.0732, byte miss ratio 0.0732
tencentBlock.ns13167 S3FIFO-0.0100-1.9000 cache size   797900, 14365368 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size      997, 14365368 req, miss ratio 0.6827, byte miss ratio 0.6827
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size     2992, 14365368 req, miss ratio 0.2752, byte miss ratio 0.2752
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size     9973, 14365368 req, miss ratio 0.1678, byte miss ratio 0.1678
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size    29921, 14365368 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size    99737, 14365368 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size   199475, 14365368 req, miss ratio 0.0871, byte miss ratio 0.0871
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size   398950, 14365368 req, miss ratio 0.0719, byte miss ratio 0.0719
tencentBlock.ns13167 S3FIFO-0.3500-1.9000 cache size   797900, 14365368 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size      997, 14365368 req, miss ratio 0.6678, byte miss ratio 0.6678
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size     2992, 14365368 req, miss ratio 0.2793, byte miss ratio 0.2793
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size     9973, 14365368 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size    29921, 14365368 req, miss ratio 0.1373, byte miss ratio 0.1373
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size    99737, 14365368 req, miss ratio 0.1108, byte miss ratio 0.1108
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size   199475, 14365368 req, miss ratio 0.0886, byte miss ratio 0.0886
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size   398950, 14365368 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns13167 S3FIFO-0.4000-0.9000 cache size   797900, 14365368 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size      997, 14365368 req, miss ratio 0.7223, byte miss ratio 0.7223
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size     2992, 14365368 req, miss ratio 0.3164, byte miss ratio 0.3164
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size     9973, 14365368 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size    29921, 14365368 req, miss ratio 0.1435, byte miss ratio 0.1435
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size    99737, 14365368 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size   199475, 14365368 req, miss ratio 0.0939, byte miss ratio 0.0939
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size   398950, 14365368 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns13167 S3FIFO-0.6500-1.9000 cache size   797900, 14365368 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size      997, 14365368 req, miss ratio 0.6501, byte miss ratio 0.6501
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size     2992, 14365368 req, miss ratio 0.2652, byte miss ratio 0.2652
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size     9973, 14365368 req, miss ratio 0.1638, byte miss ratio 0.1638
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size    29921, 14365368 req, miss ratio 0.1347, byte miss ratio 0.1347
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size    99737, 14365368 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size   199475, 14365368 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size   398950, 14365368 req, miss ratio 0.0727, byte miss ratio 0.0727
tencentBlock.ns13167 S3FIFO-0.2000-1.9000 cache size   797900, 14365368 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns13167 S3FIFO-0.5500-0.9000 cache size      997, 14365368 req, miss ratio 0.6993, byte miss ratio 0.6993
tencentBlock.ns13167 S3FIFO-0.5500-0.9000 cache size     2992, 14365368 req, miss ratio 0.2985, byte miss ratio 0.2985
