cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size       68, 3015933 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size      206, 3015933 req, miss ratio 0.2375, byte miss ratio 0.2375
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size      689, 3015933 req, miss ratio 0.1524, byte miss ratio 0.1524
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size     2069, 3015933 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size     6897, 3015933 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size    13794, 3015933 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size    27589, 3015933 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns336 S3FIFO-0.0100-0.9000 cache size    55178, 3015933 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size       68, 3015933 req, miss ratio 0.3498, byte miss ratio 0.3498
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size      206, 3015933 req, miss ratio 0.2411, byte miss ratio 0.2411
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size      689, 3015933 req, miss ratio 0.1551, byte miss ratio 0.1551
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size     2069, 3015933 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size     6897, 3015933 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size    13794, 3015933 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size    27589, 3015933 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns336 S3FIFO-0.1500-0.9000 cache size    55178, 3015933 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size       68, 3015933 req, miss ratio 0.4620, byte miss ratio 0.4620
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size      206, 3015933 req, miss ratio 0.3022, byte miss ratio 0.3022
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size      689, 3015933 req, miss ratio 0.1946, byte miss ratio 0.1946
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size     2069, 3015933 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size     6897, 3015933 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size    13794, 3015933 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size    27589, 3015933 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns336 S3FIFO-0.8500-0.9000 cache size    55178, 3015933 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size       68, 3015933 req, miss ratio 0.4549, byte miss ratio 0.4549
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size      206, 3015933 req, miss ratio 0.2935, byte miss ratio 0.2935
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size      689, 3015933 req, miss ratio 0.1905, byte miss ratio 0.1905
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size     2069, 3015933 req, miss ratio 0.1183, byte miss ratio 0.1183
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size     6897, 3015933 req, miss ratio 0.0583, byte miss ratio 0.0583
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size    13794, 3015933 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size    27589, 3015933 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_colo28.ns336 S3FIFO-0.8000-0.9000 cache size    55178, 3015933 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size       68, 3015933 req, miss ratio 0.3467, byte miss ratio 0.3467
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size      206, 3015933 req, miss ratio 0.2385, byte miss ratio 0.2385
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size      689, 3015933 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size     2069, 3015933 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size     6897, 3015933 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size    13794, 3015933 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size    27589, 3015933 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns336 S3FIFO-0.1000-0.9000 cache size    55178, 3015933 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size       68, 3015933 req, miss ratio 0.4736, byte miss ratio 0.4736
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size      206, 3015933 req, miss ratio 0.3196, byte miss ratio 0.3196
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size      689, 3015933 req, miss ratio 0.2033, byte miss ratio 0.2033
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size     2069, 3015933 req, miss ratio 0.1266, byte miss ratio 0.1266
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size     6897, 3015933 req, miss ratio 0.0633, byte miss ratio 0.0633
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size    13794, 3015933 req, miss ratio 0.0417, byte miss ratio 0.0417
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size    27589, 3015933 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns336 S3FIFO-0.9500-0.9000 cache size    55178, 3015933 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size       68, 3015933 req, miss ratio 0.4743, byte miss ratio 0.4743
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size      206, 3015933 req, miss ratio 0.3221, byte miss ratio 0.3221
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size      689, 3015933 req, miss ratio 0.2064, byte miss ratio 0.2064
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size     2069, 3015933 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size     6897, 3015933 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size    13794, 3015933 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size    27589, 3015933 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_colo28.ns336 S3FIFO-0.9900-1.9000 cache size    55178, 3015933 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size       68, 3015933 req, miss ratio 0.4263, byte miss ratio 0.4263
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size      206, 3015933 req, miss ratio 0.2788, byte miss ratio 0.2788
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size      689, 3015933 req, miss ratio 0.1795, byte miss ratio 0.1795
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size     2069, 3015933 req, miss ratio 0.1118, byte miss ratio 0.1118
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size     6897, 3015933 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size    13794, 3015933 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size    27589, 3015933 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns336 S3FIFO-0.6500-1.9000 cache size    55178, 3015933 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns336 S3FIFO-0.0100-1.9000 cache size       68, 3015933 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns336 S3FIFO-0.0100-1.9000 cache size      206, 3015933 req, miss ratio 0.2389, byte miss ratio 0.2389
