cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size       34, 1279853 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size      103, 1279853 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size      344, 1279853 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size     1034, 1279853 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size     3448, 1279853 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size     6896, 1279853 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size    13792, 1279853 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns18429 S3FIFO-0.9900-1.9000 cache size    27584, 1279853 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size       34, 1279853 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size      103, 1279853 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size      344, 1279853 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size     1034, 1279853 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size     3448, 1279853 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size     6896, 1279853 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size    13792, 1279853 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns18429 S3FIFO-0.9900-0.9000 cache size    27584, 1279853 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size       34, 1279853 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size      103, 1279853 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size      344, 1279853 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size     1034, 1279853 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size     3448, 1279853 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size     6896, 1279853 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size    13792, 1279853 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns18429 S3FIFO-0.4000-1.9000 cache size    27584, 1279853 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size       34, 1279853 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size      103, 1279853 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size      344, 1279853 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size     1034, 1279853 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size     3448, 1279853 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size     6896, 1279853 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size    13792, 1279853 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns18429 S3FIFO-0.4000-0.9000 cache size    27584, 1279853 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns18429 S3FIFO-0.0010-0.9000 cache size       34, 1279853 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns18429 S3FIFO-0.0010-0.9000 cache size      103, 1279853 req, miss ratio 1.0000, byte miss ratio 1.0000
