cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size        7, 1754995 req, miss ratio 0.4003, byte miss ratio 0.4003
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size       25, 1754995 req, miss ratio 0.2719, byte miss ratio 0.2719
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size       76, 1754995 req, miss ratio 0.1301, byte miss ratio 0.1301
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size      253, 1754995 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size      507, 1754995 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size     1015, 1754995 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns9391 S3FIFO-0.9000-0.9000 cache size     2031, 1754995 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size        7, 1754995 req, miss ratio 0.3793, byte miss ratio 0.3793
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size       25, 1754995 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size       76, 1754995 req, miss ratio 0.0955, byte miss ratio 0.0955
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size      253, 1754995 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size      507, 1754995 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size     1015, 1754995 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns9391 S3FIFO-0.2500-0.9000 cache size     2031, 1754995 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size        7, 1754995 req, miss ratio 0.3947, byte miss ratio 0.3947
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size       25, 1754995 req, miss ratio 0.2583, byte miss ratio 0.2583
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size       76, 1754995 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size      253, 1754995 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size      507, 1754995 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size     1015, 1754995 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns9391 S3FIFO-0.7000-0.9000 cache size     2031, 1754995 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size        7, 1754995 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size       25, 1754995 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size       76, 1754995 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size      253, 1754995 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size      507, 1754995 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size     1015, 1754995 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns9391 S3FIFO-0.0010-0.9000 cache size     2031, 1754995 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size        7, 1754995 req, miss ratio 0.3900, byte miss ratio 0.3900
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size       25, 1754995 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size       76, 1754995 req, miss ratio 0.1049, byte miss ratio 0.1049
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size      253, 1754995 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size      507, 1754995 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size     1015, 1754995 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns9391 S3FIFO-0.4500-1.9000 cache size     2031, 1754995 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size        7, 1754995 req, miss ratio 0.3947, byte miss ratio 0.3947
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size       25, 1754995 req, miss ratio 0.2552, byte miss ratio 0.2552
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size       76, 1754995 req, miss ratio 0.1155, byte miss ratio 0.1155
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size      253, 1754995 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size      507, 1754995 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size     1015, 1754995 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns9391 S3FIFO-0.6500-0.9000 cache size     2031, 1754995 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns9391 S3FIFO-0.3000-0.9000 cache size        7, 1754995 req, miss ratio 0.3846, byte miss ratio 0.3846
