tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size     1733, 17650407 req, miss ratio 0.8405, byte miss ratio 0.8405
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size     5201, 17650407 req, miss ratio 0.7904, byte miss ratio 0.7904
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size    17336, 17650407 req, miss ratio 0.6810, byte miss ratio 0.6810
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size    52010, 17650407 req, miss ratio 0.5394, byte miss ratio 0.5394
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size   173369, 17650407 req, miss ratio 0.3466, byte miss ratio 0.3466
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size   346738, 17650407 req, miss ratio 0.2143, byte miss ratio 0.2143
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size   693476, 17650407 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns1557 S3FIFO-0.3000-1.9000 cache size  1386952, 17650407 req, miss ratio 0.1003, byte miss ratio 0.1003
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size     1733, 17650407 req, miss ratio 0.8823, byte miss ratio 0.8823
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size     5201, 17650407 req, miss ratio 0.8454, byte miss ratio 0.8454
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size    17336, 17650407 req, miss ratio 0.7632, byte miss ratio 0.7632
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size    52010, 17650407 req, miss ratio 0.6267, byte miss ratio 0.6267
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size   173369, 17650407 req, miss ratio 0.3920, byte miss ratio 0.3920
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size   346738, 17650407 req, miss ratio 0.2722, byte miss ratio 0.2722
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size   693476, 17650407 req, miss ratio 0.1702, byte miss ratio 0.1702
tencentBlock.ns1557 S3FIFO-0.9900-1.9000 cache size  1386952, 17650407 req, miss ratio 0.1088, byte miss ratio 0.1088
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size     1733, 17650407 req, miss ratio 0.8817, byte miss ratio 0.8817
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size     5201, 17650407 req, miss ratio 0.8448, byte miss ratio 0.8448
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size    17336, 17650407 req, miss ratio 0.7625, byte miss ratio 0.7625
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size    52010, 17650407 req, miss ratio 0.6297, byte miss ratio 0.6297
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size   173369, 17650407 req, miss ratio 0.4012, byte miss ratio 0.4012
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size   346738, 17650407 req, miss ratio 0.2724, byte miss ratio 0.2724
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size   693476, 17650407 req, miss ratio 0.1702, byte miss ratio 0.1702
tencentBlock.ns1557 S3FIFO-0.9900-0.9000 cache size  1386952, 17650407 req, miss ratio 0.1088, byte miss ratio 0.1088
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size     1733, 17650407 req, miss ratio 0.8361, byte miss ratio 0.8361
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size     5201, 17650407 req, miss ratio 0.7787, byte miss ratio 0.7787
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size    17336, 17650407 req, miss ratio 0.6603, byte miss ratio 0.6603
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size    52010, 17650407 req, miss ratio 0.5258, byte miss ratio 0.5258
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size   173369, 17650407 req, miss ratio 0.3188, byte miss ratio 0.3188
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size   346738, 17650407 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns1557 S3FIFO-0.1000-1.9000 cache size   693476, 17650407 req, miss ratio 0.1366, byte miss ratio 0.1366
