cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size       99, 1327693 req, miss ratio 0.7853, byte miss ratio 0.7853
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size      298, 1327693 req, miss ratio 0.6776, byte miss ratio 0.6776
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size      996, 1327693 req, miss ratio 0.5445, byte miss ratio 0.5445
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size     2988, 1327693 req, miss ratio 0.4295, byte miss ratio 0.4295
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size     9961, 1327693 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size    19923, 1327693 req, miss ratio 0.1835, byte miss ratio 0.1835
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size    39847, 1327693 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_colo28.ns1152 S3FIFO-0.4500-0.9000 cache size    79694, 1327693 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size       99, 1327693 req, miss ratio 0.8000, byte miss ratio 0.8000
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size      298, 1327693 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size      996, 1327693 req, miss ratio 0.5634, byte miss ratio 0.5634
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size     2988, 1327693 req, miss ratio 0.4478, byte miss ratio 0.4478
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size     9961, 1327693 req, miss ratio 0.2866, byte miss ratio 0.2866
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size    19923, 1327693 req, miss ratio 0.1918, byte miss ratio 0.1918
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size    39847, 1327693 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_colo28.ns1152 S3FIFO-0.5500-1.9000 cache size    79694, 1327693 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_colo28.ns1152 S3FIFO-0.2500-1.9000 cache size       99, 1327693 req, miss ratio 0.7719, byte miss ratio 0.7719
cdn1_colo28.ns1152 S3FIFO-0.2500-1.9000 cache size      298, 1327693 req, miss ratio 0.6531, byte miss ratio 0.6531
