cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size       52, 2299281 req, miss ratio 0.0543, byte miss ratio 0.0543
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size      156, 2299281 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size      520, 2299281 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size     1560, 2299281 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size     5200, 2299281 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size    10400, 2299281 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size    20801, 2299281 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns1644 S3FIFO-0.4500-1.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size       52, 2299281 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size      156, 2299281 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size      520, 2299281 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size     1560, 2299281 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size     5200, 2299281 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size    10400, 2299281 req, miss ratio 0.0343, byte miss ratio 0.0343
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size    20801, 2299281 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns1644 S3FIFO-0.5500-0.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size       52, 2299281 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size      156, 2299281 req, miss ratio 0.0526, byte miss ratio 0.0526
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size      520, 2299281 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size     1560, 2299281 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size     5200, 2299281 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size    10400, 2299281 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size    20801, 2299281 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns1644 S3FIFO-0.9000-0.9000 cache size    41603, 2299281 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size       52, 2299281 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size      156, 2299281 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size      520, 2299281 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size     1560, 2299281 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size     5200, 2299281 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size    10400, 2299281 req, miss ratio 0.0343, byte miss ratio 0.0343
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size    20801, 2299281 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns1644 S3FIFO-0.5500-1.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size       52, 2299281 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size      156, 2299281 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size      520, 2299281 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size     1560, 2299281 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size     5200, 2299281 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size    10400, 2299281 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size    20801, 2299281 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_allcolo.ns1644 S3FIFO-0.0010-1.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size       52, 2299281 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size      156, 2299281 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size      520, 2299281 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size     1560, 2299281 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size     5200, 2299281 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size    10400, 2299281 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size    20801, 2299281 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_allcolo.ns1644 S3FIFO-0.0100-1.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size       52, 2299281 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size      156, 2299281 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size      520, 2299281 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size     1560, 2299281 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size     5200, 2299281 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size    10400, 2299281 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size    20801, 2299281 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_allcolo.ns1644 S3FIFO-0.0250-0.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size       52, 2299281 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size      156, 2299281 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size      520, 2299281 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size     1560, 2299281 req, miss ratio 0.0459, byte miss ratio 0.0459
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size     5200, 2299281 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size    10400, 2299281 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size    20801, 2299281 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns1644 S3FIFO-0.7000-1.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size       52, 2299281 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size      156, 2299281 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size      520, 2299281 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size     1560, 2299281 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size     5200, 2299281 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size    10400, 2299281 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size    20801, 2299281 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns1644 S3FIFO-0.3500-0.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size       52, 2299281 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size      156, 2299281 req, miss ratio 0.0515, byte miss ratio 0.0515
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size      520, 2299281 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size     1560, 2299281 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size     5200, 2299281 req, miss ratio 0.0399, byte miss ratio 0.0399
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size    10400, 2299281 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size    20801, 2299281 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns1644 S3FIFO-0.6500-0.9000 cache size    41603, 2299281 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size       52, 2299281 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size      156, 2299281 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size      520, 2299281 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size     1560, 2299281 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size     5200, 2299281 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size    10400, 2299281 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size    20801, 2299281 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns1644 S3FIFO-0.9900-0.9000 cache size    41603, 2299281 req, miss ratio 0.0239, byte miss ratio 0.0239
