cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size       74, 22199791 req, miss ratio 0.4477, byte miss ratio 0.4477
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size      222, 22199791 req, miss ratio 0.3991, byte miss ratio 0.3991
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size      741, 22199791 req, miss ratio 0.3265, byte miss ratio 0.3265
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size     2225, 22199791 req, miss ratio 0.2281, byte miss ratio 0.2281
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size     7419, 22199791 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size    14838, 22199791 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size    29677, 22199791 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns34 S3FIFO-0.4500-1.9000 cache size    59354, 22199791 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size       74, 22199791 req, miss ratio 0.4523, byte miss ratio 0.4523
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size      222, 22199791 req, miss ratio 0.4053, byte miss ratio 0.4053
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size      741, 22199791 req, miss ratio 0.3344, byte miss ratio 0.3344
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size     2225, 22199791 req, miss ratio 0.2375, byte miss ratio 0.2375
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size     7419, 22199791 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size    14838, 22199791 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size    29677, 22199791 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns34 S3FIFO-0.6500-0.9000 cache size    59354, 22199791 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size       74, 22199791 req, miss ratio 0.4439, byte miss ratio 0.4439
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size      222, 22199791 req, miss ratio 0.3916, byte miss ratio 0.3916
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size      741, 22199791 req, miss ratio 0.3164, byte miss ratio 0.3164
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size     2225, 22199791 req, miss ratio 0.2150, byte miss ratio 0.2150
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size     7419, 22199791 req, miss ratio 0.0768, byte miss ratio 0.0768
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size    14838, 22199791 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size    29677, 22199791 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns34 S3FIFO-0.1500-1.9000 cache size    59354, 22199791 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size       74, 22199791 req, miss ratio 0.4428, byte miss ratio 0.4428
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size      222, 22199791 req, miss ratio 0.3941, byte miss ratio 0.3941
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size      741, 22199791 req, miss ratio 0.3139, byte miss ratio 0.3139
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size     2225, 22199791 req, miss ratio 0.2103, byte miss ratio 0.2103
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size     7419, 22199791 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size    14838, 22199791 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size    29677, 22199791 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns34 S3FIFO-0.0250-1.9000 cache size    59354, 22199791 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size       74, 22199791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size      222, 22199791 req, miss ratio 0.3943, byte miss ratio 0.3943
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size      741, 22199791 req, miss ratio 0.3164, byte miss ratio 0.3164
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size     2225, 22199791 req, miss ratio 0.2099, byte miss ratio 0.2099
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size     7419, 22199791 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size    14838, 22199791 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size    29677, 22199791 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns34 S3FIFO-0.0100-0.9000 cache size    59354, 22199791 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size       74, 22199791 req, miss ratio 0.4454, byte miss ratio 0.4454
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size      222, 22199791 req, miss ratio 0.3965, byte miss ratio 0.3965
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size      741, 22199791 req, miss ratio 0.3228, byte miss ratio 0.3228
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size     2225, 22199791 req, miss ratio 0.2236, byte miss ratio 0.2236
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size     7419, 22199791 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size    14838, 22199791 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size    29677, 22199791 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns34 S3FIFO-0.3500-0.9000 cache size    59354, 22199791 req, miss ratio 0.0038, byte miss ratio 0.0038
