cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size      305, 1609192 req, miss ratio 0.7481, byte miss ratio 0.7481
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size      917, 1609192 req, miss ratio 0.6911, byte miss ratio 0.6911
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size     3058, 1609192 req, miss ratio 0.6130, byte miss ratio 0.6130
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size     9175, 1609192 req, miss ratio 0.5309, byte miss ratio 0.5309
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size    30583, 1609192 req, miss ratio 0.4161, byte miss ratio 0.4161
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size    61167, 1609192 req, miss ratio 0.3336, byte miss ratio 0.3336
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size   122335, 1609192 req, miss ratio 0.2498, byte miss ratio 0.2498
cdn1_colo28.ns1468 S3FIFO-0.5500-0.9000 cache size   244670, 1609192 req, miss ratio 0.1933, byte miss ratio 0.1933
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size      305, 1609192 req, miss ratio 0.7435, byte miss ratio 0.7435
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size      917, 1609192 req, miss ratio 0.6784, byte miss ratio 0.6784
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size     3058, 1609192 req, miss ratio 0.5959, byte miss ratio 0.5959
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size     9175, 1609192 req, miss ratio 0.5074, byte miss ratio 0.5074
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size    30583, 1609192 req, miss ratio 0.3885, byte miss ratio 0.3885
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size    61167, 1609192 req, miss ratio 0.3119, byte miss ratio 0.3119
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size   122335, 1609192 req, miss ratio 0.2439, byte miss ratio 0.2439
cdn1_colo28.ns1468 S3FIFO-0.0100-1.9000 cache size   244670, 1609192 req, miss ratio 0.1920, byte miss ratio 0.1920
cdn1_colo28.ns1468 S3FIFO-0.5500-1.9000 cache size      305, 1609192 req, miss ratio 0.7486, byte miss ratio 0.7486
cdn1_colo28.ns1468 S3FIFO-0.5500-1.9000 cache size      917, 1609192 req, miss ratio 0.6923, byte miss ratio 0.6923
