cdn1_allcolo.ns802 S3FIFO-0.0100-1.9000 cache size       13, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0100-1.9000 cache size       43, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0100-1.9000 cache size       87, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0100-1.9000 cache size      175, 1080024 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns802 S3FIFO-0.0100-1.9000 cache size      350, 1080024 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns802 S3FIFO-0.0050-1.9000 cache size       13, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-1.9000 cache size       43, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-1.9000 cache size       87, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-1.9000 cache size      175, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-1.9000 cache size      350, 1080024 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns802 S3FIFO-0.0050-0.9000 cache size       13, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-0.9000 cache size       43, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-0.9000 cache size       87, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns802 S3FIFO-0.0050-0.9000 cache size      175, 1080024 req, miss ratio 1.0000, byte miss ratio 1.0000
