tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size       81, 1540440 req, miss ratio 0.3720, byte miss ratio 0.3720
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size      245, 1540440 req, miss ratio 0.3132, byte miss ratio 0.3132
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size      818, 1540440 req, miss ratio 0.2628, byte miss ratio 0.2628
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size     2454, 1540440 req, miss ratio 0.2530, byte miss ratio 0.2530
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size     8180, 1540440 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size    16361, 1540440 req, miss ratio 0.2349, byte miss ratio 0.2349
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size    32722, 1540440 req, miss ratio 0.1735, byte miss ratio 0.1735
tencentBlock.ns12740 S3FIFO-0.2000-0.9000 cache size    65444, 1540440 req, miss ratio 0.0593, byte miss ratio 0.0593
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size       81, 1540440 req, miss ratio 0.3958, byte miss ratio 0.3958
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size      245, 1540440 req, miss ratio 0.3413, byte miss ratio 0.3413
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size      818, 1540440 req, miss ratio 0.2719, byte miss ratio 0.2719
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size     2454, 1540440 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size     8180, 1540440 req, miss ratio 0.2425, byte miss ratio 0.2425
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size    16361, 1540440 req, miss ratio 0.2488, byte miss ratio 0.2488
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size    32722, 1540440 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns12740 S3FIFO-0.6000-1.9000 cache size    65444, 1540440 req, miss ratio 0.0732, byte miss ratio 0.0732
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size       81, 1540440 req, miss ratio 0.4490, byte miss ratio 0.4490
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size      245, 1540440 req, miss ratio 0.3668, byte miss ratio 0.3668
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size      818, 1540440 req, miss ratio 0.3078, byte miss ratio 0.3078
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size     2454, 1540440 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size     8180, 1540440 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size    16361, 1540440 req, miss ratio 0.2447, byte miss ratio 0.2447
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size    32722, 1540440 req, miss ratio 0.1842, byte miss ratio 0.1842
tencentBlock.ns12740 S3FIFO-0.8500-0.9000 cache size    65444, 1540440 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size       81, 1540440 req, miss ratio 0.4363, byte miss ratio 0.4363
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size      245, 1540440 req, miss ratio 0.3600, byte miss ratio 0.3600
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size      818, 1540440 req, miss ratio 0.3006, byte miss ratio 0.3006
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size     2454, 1540440 req, miss ratio 0.2578, byte miss ratio 0.2578
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size     8180, 1540440 req, miss ratio 0.2501, byte miss ratio 0.2501
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size    16361, 1540440 req, miss ratio 0.2432, byte miss ratio 0.2432
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size    32722, 1540440 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns12740 S3FIFO-0.8000-0.9000 cache size    65444, 1540440 req, miss ratio 0.0807, byte miss ratio 0.0807
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size       81, 1540440 req, miss ratio 0.3771, byte miss ratio 0.3771
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size      245, 1540440 req, miss ratio 0.3165, byte miss ratio 0.3165
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size      818, 1540440 req, miss ratio 0.2645, byte miss ratio 0.2645
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size     2454, 1540440 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size     8180, 1540440 req, miss ratio 0.2452, byte miss ratio 0.2452
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size    16361, 1540440 req, miss ratio 0.2353, byte miss ratio 0.2353
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size    32722, 1540440 req, miss ratio 0.2151, byte miss ratio 0.2151
tencentBlock.ns12740 S3FIFO-0.4000-0.9000 cache size    65444, 1540440 req, miss ratio 0.0664, byte miss ratio 0.0664
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size       81, 1540440 req, miss ratio 0.4389, byte miss ratio 0.4389
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size      245, 1540440 req, miss ratio 0.3625, byte miss ratio 0.3625
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size      818, 1540440 req, miss ratio 0.3017, byte miss ratio 0.3017
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size     2454, 1540440 req, miss ratio 0.2579, byte miss ratio 0.2579
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size     8180, 1540440 req, miss ratio 0.2503, byte miss ratio 0.2503
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size    16361, 1540440 req, miss ratio 0.2481, byte miss ratio 0.2481
tencentBlock.ns12740 S3FIFO-0.8000-1.9000 cache size    32722, 1540440 req, miss ratio 0.1847, byte miss ratio 0.1847
