io_traces.ns25 S3FIFO-0.8500-0.9000 cache size     4352, 10200000 req, miss ratio 0.7070, byte miss ratio 0.7070
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size    13057, 10200000 req, miss ratio 0.7064, byte miss ratio 0.7064
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size    43526, 10200000 req, miss ratio 0.6880, byte miss ratio 0.6880
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size   130578, 10200000 req, miss ratio 0.6557, byte miss ratio 0.6557
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size   435262, 10200000 req, miss ratio 0.6001, byte miss ratio 0.6001
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size   870524, 10200000 req, miss ratio 0.5822, byte miss ratio 0.5822
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size  1741049, 10200000 req, miss ratio 0.5130, byte miss ratio 0.5130
io_traces.ns25 S3FIFO-0.8500-0.9000 cache size  3482098, 10200000 req, miss ratio 0.4372, byte miss ratio 0.4372
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size     4352, 10200000 req, miss ratio 0.7070, byte miss ratio 0.7070
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size    13057, 10200000 req, miss ratio 0.7062, byte miss ratio 0.7062
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size    43526, 10200000 req, miss ratio 0.6877, byte miss ratio 0.6877
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size   130578, 10200000 req, miss ratio 0.6521, byte miss ratio 0.6521
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size   435262, 10200000 req, miss ratio 0.5984, byte miss ratio 0.5984
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size   870524, 10200000 req, miss ratio 0.5787, byte miss ratio 0.5787
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size  1741049, 10200000 req, miss ratio 0.5129, byte miss ratio 0.5129
io_traces.ns25 S3FIFO-0.8000-1.9000 cache size  3482098, 10200000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size     4352, 10200000 req, miss ratio 0.7066, byte miss ratio 0.7066
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size    13057, 10200000 req, miss ratio 0.7029, byte miss ratio 0.7029
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size    43526, 10200000 req, miss ratio 0.6841, byte miss ratio 0.6841
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size   130578, 10200000 req, miss ratio 0.6089, byte miss ratio 0.6089
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size   435262, 10200000 req, miss ratio 0.5827, byte miss ratio 0.5827
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size   870524, 10200000 req, miss ratio 0.5653, byte miss ratio 0.5653
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size  1741049, 10200000 req, miss ratio 0.5031, byte miss ratio 0.5031
io_traces.ns25 S3FIFO-0.4500-0.9000 cache size  3482098, 10200000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size     4352, 10200000 req, miss ratio 0.7066, byte miss ratio 0.7066
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size    13057, 10200000 req, miss ratio 0.7012, byte miss ratio 0.7012
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size    43526, 10200000 req, miss ratio 0.6764, byte miss ratio 0.6764
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size   130578, 10200000 req, miss ratio 0.5994, byte miss ratio 0.5994
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size   435262, 10200000 req, miss ratio 0.5854, byte miss ratio 0.5854
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size   870524, 10200000 req, miss ratio 0.5634, byte miss ratio 0.5634
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size  1741049, 10200000 req, miss ratio 0.5101, byte miss ratio 0.5101
io_traces.ns25 S3FIFO-0.3500-1.9000 cache size  3482098, 10200000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size     4352, 10200000 req, miss ratio 0.7079, byte miss ratio 0.7079
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size    13057, 10200000 req, miss ratio 0.7032, byte miss ratio 0.7032
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size    43526, 10200000 req, miss ratio 0.6682, byte miss ratio 0.6682
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size   130578, 10200000 req, miss ratio 0.5942, byte miss ratio 0.5942
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size   435262, 10200000 req, miss ratio 0.5729, byte miss ratio 0.5729
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size   870524, 10200000 req, miss ratio 0.5525, byte miss ratio 0.5525
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size  1741049, 10200000 req, miss ratio 0.5040, byte miss ratio 0.5040
io_traces.ns25 S3FIFO-0.0250-0.9000 cache size  3482098, 10200000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size     4352, 10200000 req, miss ratio 0.7067, byte miss ratio 0.7067
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size    13057, 10200000 req, miss ratio 0.7028, byte miss ratio 0.7028
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size    43526, 10200000 req, miss ratio 0.6801, byte miss ratio 0.6801
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size   130578, 10200000 req, miss ratio 0.5982, byte miss ratio 0.5982
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size   435262, 10200000 req, miss ratio 0.5770, byte miss ratio 0.5770
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size   870524, 10200000 req, miss ratio 0.5597, byte miss ratio 0.5597
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size  1741049, 10200000 req, miss ratio 0.5103, byte miss ratio 0.5103
io_traces.ns25 S3FIFO-0.3000-0.9000 cache size  3482098, 10200000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size     4352, 10200000 req, miss ratio 0.7068, byte miss ratio 0.7068
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size    13057, 10200000 req, miss ratio 0.7061, byte miss ratio 0.7061
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size    43526, 10200000 req, miss ratio 0.6848, byte miss ratio 0.6848
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size   130578, 10200000 req, miss ratio 0.6407, byte miss ratio 0.6407
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size   435262, 10200000 req, miss ratio 0.5907, byte miss ratio 0.5907
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size   870524, 10200000 req, miss ratio 0.5782, byte miss ratio 0.5782
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size  1741049, 10200000 req, miss ratio 0.5130, byte miss ratio 0.5130
io_traces.ns25 S3FIFO-0.7000-1.9000 cache size  3482098, 10200000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size     4352, 10200000 req, miss ratio 0.7067, byte miss ratio 0.7067
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size    13057, 10200000 req, miss ratio 0.7056, byte miss ratio 0.7056
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size    43526, 10200000 req, miss ratio 0.6844, byte miss ratio 0.6844
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size   130578, 10200000 req, miss ratio 0.6274, byte miss ratio 0.6274
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size   435262, 10200000 req, miss ratio 0.5892, byte miss ratio 0.5892
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size   870524, 10200000 req, miss ratio 0.5736, byte miss ratio 0.5736
io_traces.ns25 S3FIFO-0.6000-0.9000 cache size  1741049, 10200000 req, miss ratio 0.5061, byte miss ratio 0.5061
