cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size        7, 1905904 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size       22, 1905904 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size       74, 1905904 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size      149, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size      299, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.2000-0.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size        7, 1905904 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size       22, 1905904 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size       74, 1905904 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size      149, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size      299, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.4500-0.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size        7, 1905904 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size       22, 1905904 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size       74, 1905904 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size      149, 1905904 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size      299, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.9000-0.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size        7, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size       22, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size       74, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size      149, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size      299, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.0050-0.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size        7, 1905904 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size       22, 1905904 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size       74, 1905904 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size      149, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size      299, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.6500-0.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size        7, 1905904 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size       22, 1905904 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size       74, 1905904 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size      149, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size      299, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.2500-1.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size        7, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size       22, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size       74, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size      149, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size      299, 1905904 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3266 S3FIFO-0.0100-1.9000 cache size      598, 1905904 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3266 S3FIFO-0.0010-1.9000 cache size        7, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0010-1.9000 cache size       22, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0010-1.9000 cache size       74, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3266 S3FIFO-0.0010-1.9000 cache size      149, 1905904 req, miss ratio 1.0000, byte miss ratio 1.0000
