io_traces.ns279 S3FIFO-0.6000-1.9000 cache size      772, 10800000 req, miss ratio 0.5423, byte miss ratio 0.5423
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size     2316, 10800000 req, miss ratio 0.3663, byte miss ratio 0.3663
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size     7721, 10800000 req, miss ratio 0.2922, byte miss ratio 0.2922
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size    23165, 10800000 req, miss ratio 0.2224, byte miss ratio 0.2224
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size    77217, 10800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size   154434, 10800000 req, miss ratio 0.0842, byte miss ratio 0.0842
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size   308869, 10800000 req, miss ratio 0.0771, byte miss ratio 0.0771
io_traces.ns279 S3FIFO-0.6000-1.9000 cache size   617739, 10800000 req, miss ratio 0.0720, byte miss ratio 0.0720
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size      772, 10800000 req, miss ratio 0.6177, byte miss ratio 0.6177
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size     2316, 10800000 req, miss ratio 0.4461, byte miss ratio 0.4461
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size     7721, 10800000 req, miss ratio 0.3270, byte miss ratio 0.3270
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size    23165, 10800000 req, miss ratio 0.2345, byte miss ratio 0.2345
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size    77217, 10800000 req, miss ratio 0.1324, byte miss ratio 0.1324
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size   154434, 10800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns279 S3FIFO-0.9500-1.9000 cache size   308869, 10800000 req, miss ratio 0.0826, byte miss ratio 0.0826
