tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size      357, 3247833 req, miss ratio 0.4819, byte miss ratio 0.4819
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size     1072, 3247833 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size     3574, 3247833 req, miss ratio 0.2833, byte miss ratio 0.2833
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size    10722, 3247833 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size    35743, 3247833 req, miss ratio 0.1917, byte miss ratio 0.1917
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size    71486, 3247833 req, miss ratio 0.1523, byte miss ratio 0.1523
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size   142972, 3247833 req, miss ratio 0.1233, byte miss ratio 0.1233
tencentBlock.ns14479 S3FIFO-0.6500-0.9000 cache size   285945, 3247833 req, miss ratio 0.1114, byte miss ratio 0.1114
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size      357, 3247833 req, miss ratio 0.4707, byte miss ratio 0.4707
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size     1072, 3247833 req, miss ratio 0.3884, byte miss ratio 0.3884
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size     3574, 3247833 req, miss ratio 0.2702, byte miss ratio 0.2702
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size    10722, 3247833 req, miss ratio 0.2533, byte miss ratio 0.2533
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size    35743, 3247833 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size    71486, 3247833 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size   142972, 3247833 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns14479 S3FIFO-0.4500-0.9000 cache size   285945, 3247833 req, miss ratio 0.1108, byte miss ratio 0.1108
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size      357, 3247833 req, miss ratio 0.5544, byte miss ratio 0.5544
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size     1072, 3247833 req, miss ratio 0.4430, byte miss ratio 0.4430
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size     3574, 3247833 req, miss ratio 0.3315, byte miss ratio 0.3315
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size    10722, 3247833 req, miss ratio 0.2692, byte miss ratio 0.2692
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size    35743, 3247833 req, miss ratio 0.1999, byte miss ratio 0.1999
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size    71486, 3247833 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size   142972, 3247833 req, miss ratio 0.1305, byte miss ratio 0.1305
tencentBlock.ns14479 S3FIFO-0.9900-1.9000 cache size   285945, 3247833 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size      357, 3247833 req, miss ratio 0.5150, byte miss ratio 0.5150
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size     1072, 3247833 req, miss ratio 0.4140, byte miss ratio 0.4140
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size     3574, 3247833 req, miss ratio 0.3085, byte miss ratio 0.3085
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size    10722, 3247833 req, miss ratio 0.2562, byte miss ratio 0.2562
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size    35743, 3247833 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size    71486, 3247833 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size   142972, 3247833 req, miss ratio 0.1268, byte miss ratio 0.1268
tencentBlock.ns14479 S3FIFO-0.8000-1.9000 cache size   285945, 3247833 req, miss ratio 0.1123, byte miss ratio 0.1123
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size      357, 3247833 req, miss ratio 0.5428, byte miss ratio 0.5428
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size     1072, 3247833 req, miss ratio 0.4221, byte miss ratio 0.4221
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size     3574, 3247833 req, miss ratio 0.3215, byte miss ratio 0.3215
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size    10722, 3247833 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size    35743, 3247833 req, miss ratio 0.1965, byte miss ratio 0.1965
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size    71486, 3247833 req, miss ratio 0.1568, byte miss ratio 0.1568
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size   142972, 3247833 req, miss ratio 0.1289, byte miss ratio 0.1289
tencentBlock.ns14479 S3FIFO-0.9000-0.9000 cache size   285945, 3247833 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size      357, 3247833 req, miss ratio 0.5274, byte miss ratio 0.5274
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size     1072, 3247833 req, miss ratio 0.4156, byte miss ratio 0.4156
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size     3574, 3247833 req, miss ratio 0.3150, byte miss ratio 0.3150
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size    10722, 3247833 req, miss ratio 0.2592, byte miss ratio 0.2592
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size    35743, 3247833 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size    71486, 3247833 req, miss ratio 0.1552, byte miss ratio 0.1552
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size   142972, 3247833 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns14479 S3FIFO-0.8500-0.9000 cache size   285945, 3247833 req, miss ratio 0.1130, byte miss ratio 0.1130
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size      357, 3247833 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size     1072, 3247833 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size     3574, 3247833 req, miss ratio 0.3250, byte miss ratio 0.3250
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size    10722, 3247833 req, miss ratio 0.2718, byte miss ratio 0.2718
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size    35743, 3247833 req, miss ratio 0.2009, byte miss ratio 0.2009
tencentBlock.ns14479 S3FIFO-0.0010-1.9000 cache size    71486, 3247833 req, miss ratio 0.1575, byte miss ratio 0.1575
