io_traces.ns469 S3FIFO-0.5500-1.9000 cache size      213, 1800000 req, miss ratio 0.7454, byte miss ratio 0.7454
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size      641, 1800000 req, miss ratio 0.7335, byte miss ratio 0.7335
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size     2136, 1800000 req, miss ratio 0.7161, byte miss ratio 0.7161
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size     6410, 1800000 req, miss ratio 0.7093, byte miss ratio 0.7093
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size    21369, 1800000 req, miss ratio 0.4626, byte miss ratio 0.4626
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size    42738, 1800000 req, miss ratio 0.2443, byte miss ratio 0.2443
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size    85476, 1800000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns469 S3FIFO-0.5500-1.9000 cache size   170953, 1800000 req, miss ratio 0.1189, byte miss ratio 0.1189
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size      213, 1800000 req, miss ratio 0.8355, byte miss ratio 0.8355
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size      641, 1800000 req, miss ratio 0.7464, byte miss ratio 0.7464
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size     2136, 1800000 req, miss ratio 0.7274, byte miss ratio 0.7274
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size     6410, 1800000 req, miss ratio 0.7015, byte miss ratio 0.7015
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size    21369, 1800000 req, miss ratio 0.4972, byte miss ratio 0.4972
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size    42738, 1800000 req, miss ratio 0.2856, byte miss ratio 0.2856
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size    85476, 1800000 req, miss ratio 0.1686, byte miss ratio 0.1686
io_traces.ns469 S3FIFO-0.9000-1.9000 cache size   170953, 1800000 req, miss ratio 0.1315, byte miss ratio 0.1315
io_traces.ns469 S3FIFO-0.0100-0.9000 cache size      213, 1800000 req, miss ratio 0.7562, byte miss ratio 0.7562
