tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size       58, 1526766 req, miss ratio 0.2685, byte miss ratio 0.2685
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size      175, 1526766 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size      584, 1526766 req, miss ratio 0.1437, byte miss ratio 0.1437
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size     1753, 1526766 req, miss ratio 0.1271, byte miss ratio 0.1271
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size     5843, 1526766 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size    11687, 1526766 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size    23374, 1526766 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns10192 S3FIFO-0.3500-1.9000 cache size    46748, 1526766 req, miss ratio 0.0402, byte miss ratio 0.0402
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size       58, 1526766 req, miss ratio 0.3380, byte miss ratio 0.3380
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size      175, 1526766 req, miss ratio 0.2000, byte miss ratio 0.2000
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size      584, 1526766 req, miss ratio 0.1626, byte miss ratio 0.1626
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size     1753, 1526766 req, miss ratio 0.1379, byte miss ratio 0.1379
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size     5843, 1526766 req, miss ratio 0.1026, byte miss ratio 0.1026
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size    11687, 1526766 req, miss ratio 0.0836, byte miss ratio 0.0836
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size    23374, 1526766 req, miss ratio 0.0615, byte miss ratio 0.0615
tencentBlock.ns10192 S3FIFO-0.8000-1.9000 cache size    46748, 1526766 req, miss ratio 0.0416, byte miss ratio 0.0416
tencentBlock.ns10192 S3FIFO-0.2000-0.9000 cache size       58, 1526766 req, miss ratio 0.2363, byte miss ratio 0.2363
