cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size      222, 9268056 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size      668, 9268056 req, miss ratio 0.1903, byte miss ratio 0.1903
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size     2227, 9268056 req, miss ratio 0.1503, byte miss ratio 0.1503
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size     6681, 9268056 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size    22272, 9268056 req, miss ratio 0.0797, byte miss ratio 0.0797
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size    44544, 9268056 req, miss ratio 0.0586, byte miss ratio 0.0586
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size    89089, 9268056 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns344 S3FIFO-0.7500-0.9000 cache size   178178, 9268056 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size      222, 9268056 req, miss ratio 0.2338, byte miss ratio 0.2338
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size      668, 9268056 req, miss ratio 0.1995, byte miss ratio 0.1995
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size     2227, 9268056 req, miss ratio 0.1571, byte miss ratio 0.1571
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size     6681, 9268056 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size    22272, 9268056 req, miss ratio 0.0835, byte miss ratio 0.0835
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size    44544, 9268056 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size    89089, 9268056 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_allcolo.ns344 S3FIFO-0.9000-0.9000 cache size   178178, 9268056 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size      222, 9268056 req, miss ratio 0.2067, byte miss ratio 0.2067
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size      668, 9268056 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size     2227, 9268056 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size     6681, 9268056 req, miss ratio 0.1100, byte miss ratio 0.1100
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size    22272, 9268056 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size    44544, 9268056 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size    89089, 9268056 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns344 S3FIFO-0.3500-1.9000 cache size   178178, 9268056 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size      222, 9268056 req, miss ratio 0.2090, byte miss ratio 0.2090
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size      668, 9268056 req, miss ratio 0.1772, byte miss ratio 0.1772
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size     2227, 9268056 req, miss ratio 0.1428, byte miss ratio 0.1428
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size     6681, 9268056 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size    22272, 9268056 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size    44544, 9268056 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size    89089, 9268056 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_allcolo.ns344 S3FIFO-0.0050-1.9000 cache size   178178, 9268056 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size      222, 9268056 req, miss ratio 0.2096, byte miss ratio 0.2096
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size      668, 9268056 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size     2227, 9268056 req, miss ratio 0.1434, byte miss ratio 0.1434
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size     6681, 9268056 req, miss ratio 0.1131, byte miss ratio 0.1131
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size    22272, 9268056 req, miss ratio 0.0720, byte miss ratio 0.0720
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size    44544, 9268056 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size    89089, 9268056 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_allcolo.ns344 S3FIFO-0.0050-0.9000 cache size   178178, 9268056 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size      222, 9268056 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size      668, 9268056 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size     2227, 9268056 req, miss ratio 0.1601, byte miss ratio 0.1601
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size     6681, 9268056 req, miss ratio 0.1235, byte miss ratio 0.1235
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size    22272, 9268056 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size    44544, 9268056 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size    89089, 9268056 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns344 S3FIFO-0.9500-0.9000 cache size   178178, 9268056 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size      222, 9268056 req, miss ratio 0.2290, byte miss ratio 0.2290
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size      668, 9268056 req, miss ratio 0.1962, byte miss ratio 0.1962
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size     2227, 9268056 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size     6681, 9268056 req, miss ratio 0.1194, byte miss ratio 0.1194
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size    22272, 9268056 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size    44544, 9268056 req, miss ratio 0.0606, byte miss ratio 0.0606
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size    89089, 9268056 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_allcolo.ns344 S3FIFO-0.8500-0.9000 cache size   178178, 9268056 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size      222, 9268056 req, miss ratio 0.2150, byte miss ratio 0.2150
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size      668, 9268056 req, miss ratio 0.1837, byte miss ratio 0.1837
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size     2227, 9268056 req, miss ratio 0.1457, byte miss ratio 0.1457
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size     6681, 9268056 req, miss ratio 0.1130, byte miss ratio 0.1130
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size    22272, 9268056 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size    44544, 9268056 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size    89089, 9268056 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns344 S3FIFO-0.6000-0.9000 cache size   178178, 9268056 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size      222, 9268056 req, miss ratio 0.2079, byte miss ratio 0.2079
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size      668, 9268056 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size     2227, 9268056 req, miss ratio 0.1426, byte miss ratio 0.1426
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size     6681, 9268056 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size    22272, 9268056 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size    44544, 9268056 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size    89089, 9268056 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns344 S3FIFO-0.0100-0.9000 cache size   178178, 9268056 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns344 S3FIFO-0.6500-1.9000 cache size      222, 9268056 req, miss ratio 0.2186, byte miss ratio 0.2186
