cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size       17, 4319344 req, miss ratio 0.3147, byte miss ratio 0.3147
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size       53, 4319344 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size      176, 4319344 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size      530, 4319344 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size     1768, 4319344 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size     3536, 4319344 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size     7072, 4319344 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns3903 S3FIFO-0.8500-0.9000 cache size    14145, 4319344 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size       17, 4319344 req, miss ratio 0.2706, byte miss ratio 0.2706
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size       53, 4319344 req, miss ratio 0.1381, byte miss ratio 0.1381
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size      176, 4319344 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size      530, 4319344 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size     1768, 4319344 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size     3536, 4319344 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size     7072, 4319344 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns3903 S3FIFO-0.5000-1.9000 cache size    14145, 4319344 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size       17, 4319344 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size       53, 4319344 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size      176, 4319344 req, miss ratio 0.0433, byte miss ratio 0.0433
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size      530, 4319344 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size     1768, 4319344 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size     3536, 4319344 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size     7072, 4319344 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns3903 S3FIFO-0.0100-1.9000 cache size    14145, 4319344 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size       17, 4319344 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size       53, 4319344 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size      176, 4319344 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size      530, 4319344 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size     1768, 4319344 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size     3536, 4319344 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size     7072, 4319344 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns3903 S3FIFO-0.0050-0.9000 cache size    14145, 4319344 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size       17, 4319344 req, miss ratio 0.3052, byte miss ratio 0.3052
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size       53, 4319344 req, miss ratio 0.1617, byte miss ratio 0.1617
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size      176, 4319344 req, miss ratio 0.0675, byte miss ratio 0.0675
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size      530, 4319344 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size     1768, 4319344 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size     3536, 4319344 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size     7072, 4319344 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns3903 S3FIFO-0.8000-0.9000 cache size    14145, 4319344 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size       17, 4319344 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size       53, 4319344 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size      176, 4319344 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size      530, 4319344 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size     1768, 4319344 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size     3536, 4319344 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size     7072, 4319344 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns3903 S3FIFO-0.9900-0.9000 cache size    14145, 4319344 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns3903 S3FIFO-0.3500-0.9000 cache size       17, 4319344 req, miss ratio 0.2450, byte miss ratio 0.2450
