cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size      178, 2798493 req, miss ratio 0.2418, byte miss ratio 0.2418
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size      536, 2798493 req, miss ratio 0.2328, byte miss ratio 0.2328
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size     1788, 2798493 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size     5364, 2798493 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size    17880, 2798493 req, miss ratio 0.1809, byte miss ratio 0.1809
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size    35761, 2798493 req, miss ratio 0.1501, byte miss ratio 0.1501
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size    71522, 2798493 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_allcolo.ns1268 S3FIFO-0.1000-1.9000 cache size   143044, 2798493 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size      178, 2798493 req, miss ratio 0.2449, byte miss ratio 0.2449
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size      536, 2798493 req, miss ratio 0.2345, byte miss ratio 0.2345
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size     1788, 2798493 req, miss ratio 0.2237, byte miss ratio 0.2237
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size     5364, 2798493 req, miss ratio 0.2095, byte miss ratio 0.2095
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size    17880, 2798493 req, miss ratio 0.1834, byte miss ratio 0.1834
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size    35761, 2798493 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size    71522, 2798493 req, miss ratio 0.1087, byte miss ratio 0.1087
cdn1_allcolo.ns1268 S3FIFO-0.4500-0.9000 cache size   143044, 2798493 req, miss ratio 0.0689, byte miss ratio 0.0689
