cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size      232, 2542264 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size      697, 2542264 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size     2324, 2542264 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size     6974, 2542264 req, miss ratio 0.1056, byte miss ratio 0.1056
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size    23249, 2542264 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size    46498, 2542264 req, miss ratio 0.0973, byte miss ratio 0.0973
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.1000-1.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size      232, 2542264 req, miss ratio 0.1120, byte miss ratio 0.1120
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size      697, 2542264 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size     2324, 2542264 req, miss ratio 0.1095, byte miss ratio 0.1095
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size     6974, 2542264 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size    23249, 2542264 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size    46498, 2542264 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.1500-0.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size      232, 2542264 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size      697, 2542264 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size     2324, 2542264 req, miss ratio 0.1084, byte miss ratio 0.1084
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size     6974, 2542264 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size    23249, 2542264 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size    46498, 2542264 req, miss ratio 0.0973, byte miss ratio 0.0973
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.3000-1.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size      232, 2542264 req, miss ratio 0.1122, byte miss ratio 0.1122
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size      697, 2542264 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size     2324, 2542264 req, miss ratio 0.1091, byte miss ratio 0.1091
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size     6974, 2542264 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size    23249, 2542264 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size    46498, 2542264 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.7000-1.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size      232, 2542264 req, miss ratio 0.1129, byte miss ratio 0.1129
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size      697, 2542264 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size     2324, 2542264 req, miss ratio 0.1099, byte miss ratio 0.1099
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size     6974, 2542264 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size    23249, 2542264 req, miss ratio 0.1055, byte miss ratio 0.1055
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size    46498, 2542264 req, miss ratio 0.1010, byte miss ratio 0.1010
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size    92997, 2542264 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_colo28.ns104 S3FIFO-0.9500-1.9000 cache size   185994, 2542264 req, miss ratio 0.0922, byte miss ratio 0.0922
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size      232, 2542264 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size      697, 2542264 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size     2324, 2542264 req, miss ratio 0.1089, byte miss ratio 0.1089
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size     6974, 2542264 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size    23249, 2542264 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size    46498, 2542264 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.6000-0.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size      232, 2542264 req, miss ratio 0.1122, byte miss ratio 0.1122
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size      697, 2542264 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size     2324, 2542264 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size     6974, 2542264 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size    23249, 2542264 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size    46498, 2542264 req, miss ratio 0.0980, byte miss ratio 0.0980
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.7500-0.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size      232, 2542264 req, miss ratio 0.1120, byte miss ratio 0.1120
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size      697, 2542264 req, miss ratio 0.1114, byte miss ratio 0.1114
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size     2324, 2542264 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size     6974, 2542264 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size    23249, 2542264 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size    46498, 2542264 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns104 S3FIFO-0.3500-0.9000 cache size   185994, 2542264 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size      232, 2542264 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size      697, 2542264 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size     2324, 2542264 req, miss ratio 0.1100, byte miss ratio 0.1100
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size     6974, 2542264 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size    23249, 2542264 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size    46498, 2542264 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_colo28.ns104 S3FIFO-0.0010-0.9000 cache size    92997, 2542264 req, miss ratio 0.0945, byte miss ratio 0.0945
