tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size       88, 3231226 req, miss ratio 0.6684, byte miss ratio 0.6684
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size      266, 3231226 req, miss ratio 0.4387, byte miss ratio 0.4387
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size      888, 3231226 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size     2666, 3231226 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size     8889, 3231226 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size    17778, 3231226 req, miss ratio 0.1354, byte miss ratio 0.1354
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size    35557, 3231226 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns4269 S3FIFO-0.7500-0.9000 cache size    71114, 3231226 req, miss ratio 0.0462, byte miss ratio 0.0462
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size       88, 3231226 req, miss ratio 0.7068, byte miss ratio 0.7068
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size      266, 3231226 req, miss ratio 0.4488, byte miss ratio 0.4488
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size      888, 3231226 req, miss ratio 0.2098, byte miss ratio 0.2098
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size     2666, 3231226 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size     8889, 3231226 req, miss ratio 0.1450, byte miss ratio 0.1450
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size    17778, 3231226 req, miss ratio 0.1354, byte miss ratio 0.1354
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size    35557, 3231226 req, miss ratio 0.1005, byte miss ratio 0.1005
tencentBlock.ns4269 S3FIFO-0.9500-0.9000 cache size    71114, 3231226 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size       88, 3231226 req, miss ratio 0.6144, byte miss ratio 0.6144
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size      266, 3231226 req, miss ratio 0.4204, byte miss ratio 0.4204
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size      888, 3231226 req, miss ratio 0.1736, byte miss ratio 0.1736
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size     2666, 3231226 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size     8889, 3231226 req, miss ratio 0.1407, byte miss ratio 0.1407
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size    17778, 3231226 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size    35557, 3231226 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns4269 S3FIFO-0.5500-0.9000 cache size    71114, 3231226 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size       88, 3231226 req, miss ratio 0.6785, byte miss ratio 0.6785
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size      266, 3231226 req, miss ratio 0.4385, byte miss ratio 0.4385
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size      888, 3231226 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size     2666, 3231226 req, miss ratio 0.1522, byte miss ratio 0.1522
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size     8889, 3231226 req, miss ratio 0.1413, byte miss ratio 0.1413
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size    17778, 3231226 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size    35557, 3231226 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns4269 S3FIFO-0.7500-1.9000 cache size    71114, 3231226 req, miss ratio 0.0462, byte miss ratio 0.0462
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size       88, 3231226 req, miss ratio 0.5907, byte miss ratio 0.5907
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size      266, 3231226 req, miss ratio 0.4051, byte miss ratio 0.4051
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size      888, 3231226 req, miss ratio 0.1678, byte miss ratio 0.1678
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size     2666, 3231226 req, miss ratio 0.1484, byte miss ratio 0.1484
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size     8889, 3231226 req, miss ratio 0.1400, byte miss ratio 0.1400
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size    17778, 3231226 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size    35557, 3231226 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns4269 S3FIFO-0.4500-0.9000 cache size    71114, 3231226 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size       88, 3231226 req, miss ratio 0.5804, byte miss ratio 0.5804
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size      266, 3231226 req, miss ratio 0.3973, byte miss ratio 0.3973
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size      888, 3231226 req, miss ratio 0.1655, byte miss ratio 0.1655
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size     2666, 3231226 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size     8889, 3231226 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size    17778, 3231226 req, miss ratio 0.1265, byte miss ratio 0.1265
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size    35557, 3231226 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns4269 S3FIFO-0.4000-0.9000 cache size    71114, 3231226 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size       88, 3231226 req, miss ratio 0.6163, byte miss ratio 0.6163
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size      266, 3231226 req, miss ratio 0.3987, byte miss ratio 0.3987
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size      888, 3231226 req, miss ratio 0.1624, byte miss ratio 0.1624
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size     2666, 3231226 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size     8889, 3231226 req, miss ratio 0.1371, byte miss ratio 0.1371
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size    17778, 3231226 req, miss ratio 0.1344, byte miss ratio 0.1344
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size    35557, 3231226 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns4269 S3FIFO-0.3500-1.9000 cache size    71114, 3231226 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size       88, 3231226 req, miss ratio 0.6259, byte miss ratio 0.6259
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size      266, 3231226 req, miss ratio 0.4061, byte miss ratio 0.4061
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size      888, 3231226 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size     2666, 3231226 req, miss ratio 0.1479, byte miss ratio 0.1479
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size     8889, 3231226 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size    17778, 3231226 req, miss ratio 0.1355, byte miss ratio 0.1355
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size    35557, 3231226 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns4269 S3FIFO-0.4000-1.9000 cache size    71114, 3231226 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size       88, 3231226 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size      266, 3231226 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size      888, 3231226 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size     2666, 3231226 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size     8889, 3231226 req, miss ratio 0.1416, byte miss ratio 0.1416
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size    17778, 3231226 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size    35557, 3231226 req, miss ratio 0.0971, byte miss ratio 0.0971
tencentBlock.ns4269 S3FIFO-0.0010-0.9000 cache size    71114, 3231226 req, miss ratio 0.0355, byte miss ratio 0.0355
tencentBlock.ns4269 S3FIFO-0.1000-0.9000 cache size       88, 3231226 req, miss ratio 0.5503, byte miss ratio 0.5503
tencentBlock.ns4269 S3FIFO-0.1000-0.9000 cache size      266, 3231226 req, miss ratio 0.3393, byte miss ratio 0.3393
