tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size      479, 15864763 req, miss ratio 0.7397, byte miss ratio 0.7397
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size     1439, 15864763 req, miss ratio 0.7216, byte miss ratio 0.7216
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size     4797, 15864763 req, miss ratio 0.6585, byte miss ratio 0.6585
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size    14391, 15864763 req, miss ratio 0.5401, byte miss ratio 0.5401
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size    47971, 15864763 req, miss ratio 0.1262, byte miss ratio 0.1262
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size    95942, 15864763 req, miss ratio 0.0911, byte miss ratio 0.0911
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size   191885, 15864763 req, miss ratio 0.0526, byte miss ratio 0.0526
tencentBlock.ns6627 S3FIFO-0.1500-0.9000 cache size   383770, 15864763 req, miss ratio 0.0315, byte miss ratio 0.0315
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size      479, 15864763 req, miss ratio 0.7404, byte miss ratio 0.7404
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size     1439, 15864763 req, miss ratio 0.7233, byte miss ratio 0.7233
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size     4797, 15864763 req, miss ratio 0.6663, byte miss ratio 0.6663
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size    14391, 15864763 req, miss ratio 0.5832, byte miss ratio 0.5832
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size    47971, 15864763 req, miss ratio 0.1289, byte miss ratio 0.1289
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size    95942, 15864763 req, miss ratio 0.0925, byte miss ratio 0.0925
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size   191885, 15864763 req, miss ratio 0.0547, byte miss ratio 0.0547
tencentBlock.ns6627 S3FIFO-0.2500-0.9000 cache size   383770, 15864763 req, miss ratio 0.0315, byte miss ratio 0.0315
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size      479, 15864763 req, miss ratio 0.7413, byte miss ratio 0.7413
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size     1439, 15864763 req, miss ratio 0.7219, byte miss ratio 0.7219
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size     4797, 15864763 req, miss ratio 0.6530, byte miss ratio 0.6530
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size    14391, 15864763 req, miss ratio 0.4777, byte miss ratio 0.4777
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size    47971, 15864763 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size    95942, 15864763 req, miss ratio 0.0916, byte miss ratio 0.0916
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size   191885, 15864763 req, miss ratio 0.0524, byte miss ratio 0.0524
tencentBlock.ns6627 S3FIFO-0.0250-0.9000 cache size   383770, 15864763 req, miss ratio 0.0315, byte miss ratio 0.0315
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size      479, 15864763 req, miss ratio 0.7400, byte miss ratio 0.7400
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size     1439, 15864763 req, miss ratio 0.7228, byte miss ratio 0.7228
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size     4797, 15864763 req, miss ratio 0.6657, byte miss ratio 0.6657
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size    14391, 15864763 req, miss ratio 0.6495, byte miss ratio 0.6495
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size    47971, 15864763 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size    95942, 15864763 req, miss ratio 0.0932, byte miss ratio 0.0932
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size   191885, 15864763 req, miss ratio 0.0547, byte miss ratio 0.0547
tencentBlock.ns6627 S3FIFO-0.2500-1.9000 cache size   383770, 15864763 req, miss ratio 0.0315, byte miss ratio 0.0315
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size      479, 15864763 req, miss ratio 0.7425, byte miss ratio 0.7425
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size     1439, 15864763 req, miss ratio 0.7260, byte miss ratio 0.7260
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size     4797, 15864763 req, miss ratio 0.6792, byte miss ratio 0.6792
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size    14391, 15864763 req, miss ratio 0.6400, byte miss ratio 0.6400
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size    47971, 15864763 req, miss ratio 0.1373, byte miss ratio 0.1373
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size    95942, 15864763 req, miss ratio 0.0948, byte miss ratio 0.0948
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size   191885, 15864763 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns6627 S3FIFO-0.4000-0.9000 cache size   383770, 15864763 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size      479, 15864763 req, miss ratio 0.7612, byte miss ratio 0.7612
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size     1439, 15864763 req, miss ratio 0.7374, byte miss ratio 0.7374
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size     4797, 15864763 req, miss ratio 0.7223, byte miss ratio 0.7223
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size    14391, 15864763 req, miss ratio 0.6763, byte miss ratio 0.6763
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size    47971, 15864763 req, miss ratio 0.1878, byte miss ratio 0.1878
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size    95942, 15864763 req, miss ratio 0.1087, byte miss ratio 0.1087
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size   191885, 15864763 req, miss ratio 0.0634, byte miss ratio 0.0634
tencentBlock.ns6627 S3FIFO-0.8000-1.9000 cache size   383770, 15864763 req, miss ratio 0.0360, byte miss ratio 0.0360
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size      479, 15864763 req, miss ratio 0.7400, byte miss ratio 0.7400
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size     1439, 15864763 req, miss ratio 0.7202, byte miss ratio 0.7202
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size     4797, 15864763 req, miss ratio 0.6450, byte miss ratio 0.6450
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size    14391, 15864763 req, miss ratio 0.5655, byte miss ratio 0.5655
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size    47971, 15864763 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size    95942, 15864763 req, miss ratio 0.0929, byte miss ratio 0.0929
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size   191885, 15864763 req, miss ratio 0.0527, byte miss ratio 0.0527
tencentBlock.ns6627 S3FIFO-0.0500-1.9000 cache size   383770, 15864763 req, miss ratio 0.0315, byte miss ratio 0.0315
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size      479, 15864763 req, miss ratio 0.7416, byte miss ratio 0.7416
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size     1439, 15864763 req, miss ratio 0.7252, byte miss ratio 0.7252
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size     4797, 15864763 req, miss ratio 0.6743, byte miss ratio 0.6743
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size    14391, 15864763 req, miss ratio 0.6227, byte miss ratio 0.6227
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size    47971, 15864763 req, miss ratio 0.1341, byte miss ratio 0.1341
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size    95942, 15864763 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size   191885, 15864763 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns6627 S3FIFO-0.3500-0.9000 cache size   383770, 15864763 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size      479, 15864763 req, miss ratio 0.7724, byte miss ratio 0.7724
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size     1439, 15864763 req, miss ratio 0.7459, byte miss ratio 0.7459
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size     4797, 15864763 req, miss ratio 0.7281, byte miss ratio 0.7281
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size    14391, 15864763 req, miss ratio 0.6446, byte miss ratio 0.6446
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size    47971, 15864763 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size    95942, 15864763 req, miss ratio 0.1163, byte miss ratio 0.1163
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size   191885, 15864763 req, miss ratio 0.0677, byte miss ratio 0.0677
tencentBlock.ns6627 S3FIFO-0.9000-0.9000 cache size   383770, 15864763 req, miss ratio 0.0377, byte miss ratio 0.0377
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size      479, 15864763 req, miss ratio 0.7486, byte miss ratio 0.7486
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size     1439, 15864763 req, miss ratio 0.7298, byte miss ratio 0.7298
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size     4797, 15864763 req, miss ratio 0.7000, byte miss ratio 0.7000
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size    14391, 15864763 req, miss ratio 0.6805, byte miss ratio 0.6805
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size    47971, 15864763 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size    95942, 15864763 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size   191885, 15864763 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns6627 S3FIFO-0.6000-0.9000 cache size   383770, 15864763 req, miss ratio 0.0320, byte miss ratio 0.0320
tencentBlock.ns6627 S3FIFO-0.2000-1.9000 cache size      479, 15864763 req, miss ratio 0.7395, byte miss ratio 0.7395
