io_traces.ns1 S3FIFO-0.1000-1.9000 cache size     1641, 22400000 req, miss ratio 0.2499, byte miss ratio 0.2499
io_traces.ns1 S3FIFO-0.6000-1.9000 cache size   164139, 22400000 req, miss ratio 0.0839, byte miss ratio 0.0839
io_traces.ns1 S3FIFO-0.6000-1.9000 cache size   328279, 22400000 req, miss ratio 0.0782, byte miss ratio 0.0782
io_traces.ns1 S3FIFO-0.6000-1.9000 cache size   656558, 22400000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns1 S3FIFO-0.6000-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size     1641, 22400000 req, miss ratio 0.2649, byte miss ratio 0.2649
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size     4924, 22400000 req, miss ratio 0.2409, byte miss ratio 0.2409
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size    16413, 22400000 req, miss ratio 0.1776, byte miss ratio 0.1776
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size    49241, 22400000 req, miss ratio 0.1454, byte miss ratio 0.1454
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size   164139, 22400000 req, miss ratio 0.1010, byte miss ratio 0.1010
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size   328279, 22400000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size   656558, 22400000 req, miss ratio 0.0826, byte miss ratio 0.0826
io_traces.ns1 S3FIFO-0.0050-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size     1641, 22400000 req, miss ratio 0.2663, byte miss ratio 0.2663
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2182, byte miss ratio 0.2182
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1638, byte miss ratio 0.1638
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1217, byte miss ratio 0.1217
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0789, byte miss ratio 0.0789
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0770, byte miss ratio 0.0770
io_traces.ns1 S3FIFO-0.2500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size     1641, 22400000 req, miss ratio 0.3171, byte miss ratio 0.3171
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2206, byte miss ratio 0.2206
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1665, byte miss ratio 0.1665
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1174, byte miss ratio 0.1174
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0826, byte miss ratio 0.0826
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns1 S3FIFO-0.5500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size     1641, 22400000 req, miss ratio 0.3624, byte miss ratio 0.3624
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2431, byte miss ratio 0.2431
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1695, byte miss ratio 0.1695
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1171, byte miss ratio 0.1171
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0816, byte miss ratio 0.0816
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0765, byte miss ratio 0.0765
io_traces.ns1 S3FIFO-0.8500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size     1641, 22400000 req, miss ratio 0.3343, byte miss ratio 0.3343
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2216, byte miss ratio 0.2216
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1673, byte miss ratio 0.1673
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1168, byte miss ratio 0.1168
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0855, byte miss ratio 0.0855
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0765, byte miss ratio 0.0765
io_traces.ns1 S3FIFO-0.6500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size     1641, 22400000 req, miss ratio 0.2650, byte miss ratio 0.2650
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size     4924, 22400000 req, miss ratio 0.2375, byte miss ratio 0.2375
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size    16413, 22400000 req, miss ratio 0.1777, byte miss ratio 0.1777
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size    49241, 22400000 req, miss ratio 0.1446, byte miss ratio 0.1446
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size   164139, 22400000 req, miss ratio 0.1004, byte miss ratio 0.1004
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size   328279, 22400000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size   656558, 22400000 req, miss ratio 0.0826, byte miss ratio 0.0826
io_traces.ns1 S3FIFO-0.0050-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size     1641, 22400000 req, miss ratio 0.2990, byte miss ratio 0.2990
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2195, byte miss ratio 0.2195
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1660, byte miss ratio 0.1660
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1184, byte miss ratio 0.1184
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns1 S3FIFO-0.4500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size     1641, 22400000 req, miss ratio 0.2692, byte miss ratio 0.2692
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size     4924, 22400000 req, miss ratio 0.2483, byte miss ratio 0.2483
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size    16413, 22400000 req, miss ratio 0.1924, byte miss ratio 0.1924
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size    49241, 22400000 req, miss ratio 0.1505, byte miss ratio 0.1505
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size   164139, 22400000 req, miss ratio 0.1051, byte miss ratio 0.1051
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size   328279, 22400000 req, miss ratio 0.0977, byte miss ratio 0.0977
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size   656558, 22400000 req, miss ratio 0.0873, byte miss ratio 0.0873
io_traces.ns1 S3FIFO-0.0010-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size     1641, 22400000 req, miss ratio 0.2624, byte miss ratio 0.2624
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size     4924, 22400000 req, miss ratio 0.2329, byte miss ratio 0.2329
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size    16413, 22400000 req, miss ratio 0.1762, byte miss ratio 0.1762
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size    49241, 22400000 req, miss ratio 0.1433, byte miss ratio 0.1433
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size   164139, 22400000 req, miss ratio 0.0975, byte miss ratio 0.0975
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size   328279, 22400000 req, miss ratio 0.0883, byte miss ratio 0.0883
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size   656558, 22400000 req, miss ratio 0.0800, byte miss ratio 0.0800
io_traces.ns1 S3FIFO-0.0100-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size     1641, 22400000 req, miss ratio 0.3490, byte miss ratio 0.3490
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2297, byte miss ratio 0.2297
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1682, byte miss ratio 0.1682
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1175, byte miss ratio 0.1175
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0886, byte miss ratio 0.0886
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0790, byte miss ratio 0.0790
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns1 S3FIFO-0.7500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size     1641, 22400000 req, miss ratio 0.2502, byte miss ratio 0.2502
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2187, byte miss ratio 0.2187
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1646, byte miss ratio 0.1646
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1274, byte miss ratio 0.1274
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0790, byte miss ratio 0.0790
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0776, byte miss ratio 0.0776
io_traces.ns1 S3FIFO-0.1500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size     1641, 22400000 req, miss ratio 0.3479, byte miss ratio 0.3479
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2272, byte miss ratio 0.2272
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1686, byte miss ratio 0.1686
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1174, byte miss ratio 0.1174
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0885, byte miss ratio 0.0885
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0790, byte miss ratio 0.0790
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns1 S3FIFO-0.7500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size     1641, 22400000 req, miss ratio 0.3321, byte miss ratio 0.3321
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2210, byte miss ratio 0.2210
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1675, byte miss ratio 0.1675
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1168, byte miss ratio 0.1168
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0852, byte miss ratio 0.0852
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0765, byte miss ratio 0.0765
io_traces.ns1 S3FIFO-0.6500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size     1641, 22400000 req, miss ratio 0.2600, byte miss ratio 0.2600
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size     4924, 22400000 req, miss ratio 0.2178, byte miss ratio 0.2178
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size    16413, 22400000 req, miss ratio 0.1642, byte miss ratio 0.1642
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size    49241, 22400000 req, miss ratio 0.1227, byte miss ratio 0.1227
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size   164139, 22400000 req, miss ratio 0.0806, byte miss ratio 0.0806
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size   328279, 22400000 req, miss ratio 0.0789, byte miss ratio 0.0789
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size   656558, 22400000 req, miss ratio 0.0773, byte miss ratio 0.0773
io_traces.ns1 S3FIFO-0.2000-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size     1641, 22400000 req, miss ratio 0.2479, byte miss ratio 0.2479
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2241, byte miss ratio 0.2241
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1676, byte miss ratio 0.1676
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1363, byte miss ratio 0.1363
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0850, byte miss ratio 0.0850
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0799, byte miss ratio 0.0799
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns1 S3FIFO-0.0500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size     1641, 22400000 req, miss ratio 0.3556, byte miss ratio 0.3556
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size     4924, 22400000 req, miss ratio 0.2368, byte miss ratio 0.2368
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size    16413, 22400000 req, miss ratio 0.1684, byte miss ratio 0.1684
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size    49241, 22400000 req, miss ratio 0.1172, byte miss ratio 0.1172
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size   164139, 22400000 req, miss ratio 0.0899, byte miss ratio 0.0899
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size   328279, 22400000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size   656558, 22400000 req, miss ratio 0.0764, byte miss ratio 0.0764
io_traces.ns1 S3FIFO-0.8000-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size     1641, 22400000 req, miss ratio 0.3688, byte miss ratio 0.3688
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size     4924, 22400000 req, miss ratio 0.2506, byte miss ratio 0.2506
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size    16413, 22400000 req, miss ratio 0.1700, byte miss ratio 0.1700
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size    49241, 22400000 req, miss ratio 0.1184, byte miss ratio 0.1184
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size   164139, 22400000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size   328279, 22400000 req, miss ratio 0.0831, byte miss ratio 0.0831
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size   656558, 22400000 req, miss ratio 0.0772, byte miss ratio 0.0772
io_traces.ns1 S3FIFO-0.9000-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size     1641, 22400000 req, miss ratio 0.2900, byte miss ratio 0.2900
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size     4924, 22400000 req, miss ratio 0.2192, byte miss ratio 0.2192
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size    16413, 22400000 req, miss ratio 0.1650, byte miss ratio 0.1650
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size    49241, 22400000 req, miss ratio 0.1185, byte miss ratio 0.1185
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size   164139, 22400000 req, miss ratio 0.0807, byte miss ratio 0.0807
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size   328279, 22400000 req, miss ratio 0.0786, byte miss ratio 0.0786
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size   656558, 22400000 req, miss ratio 0.0768, byte miss ratio 0.0768
io_traces.ns1 S3FIFO-0.4000-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size     1641, 22400000 req, miss ratio 0.2685, byte miss ratio 0.2685
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size     4924, 22400000 req, miss ratio 0.2184, byte miss ratio 0.2184
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size    16413, 22400000 req, miss ratio 0.1639, byte miss ratio 0.1639
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size    49241, 22400000 req, miss ratio 0.1211, byte miss ratio 0.1211
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size   164139, 22400000 req, miss ratio 0.0804, byte miss ratio 0.0804
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size   328279, 22400000 req, miss ratio 0.0788, byte miss ratio 0.0788
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size   656558, 22400000 req, miss ratio 0.0768, byte miss ratio 0.0768
io_traces.ns1 S3FIFO-0.3000-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size     1641, 22400000 req, miss ratio 0.3135, byte miss ratio 0.3135
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size     4924, 22400000 req, miss ratio 0.2200, byte miss ratio 0.2200
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size    16413, 22400000 req, miss ratio 0.1670, byte miss ratio 0.1670
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size    49241, 22400000 req, miss ratio 0.1173, byte miss ratio 0.1173
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size   164139, 22400000 req, miss ratio 0.0823, byte miss ratio 0.0823
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size   328279, 22400000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size   656558, 22400000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns1 S3FIFO-0.5500-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size     1641, 22400000 req, miss ratio 0.2625, byte miss ratio 0.2625
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size     4924, 22400000 req, miss ratio 0.2287, byte miss ratio 0.2287
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size    16413, 22400000 req, miss ratio 0.1761, byte miss ratio 0.1761
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size    49241, 22400000 req, miss ratio 0.1427, byte miss ratio 0.1427
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size   164139, 22400000 req, miss ratio 0.0969, byte miss ratio 0.0969
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size   328279, 22400000 req, miss ratio 0.0882, byte miss ratio 0.0882
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size   656558, 22400000 req, miss ratio 0.0800, byte miss ratio 0.0800
io_traces.ns1 S3FIFO-0.0100-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size     1641, 22400000 req, miss ratio 0.2814, byte miss ratio 0.2814
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size     4924, 22400000 req, miss ratio 0.2189, byte miss ratio 0.2189
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size    16413, 22400000 req, miss ratio 0.1646, byte miss ratio 0.1646
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size    49241, 22400000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size   164139, 22400000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size   328279, 22400000 req, miss ratio 0.0787, byte miss ratio 0.0787
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size   656558, 22400000 req, miss ratio 0.0768, byte miss ratio 0.0768
io_traces.ns1 S3FIFO-0.3500-1.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size     1641, 22400000 req, miss ratio 0.3043, byte miss ratio 0.3043
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size     4924, 22400000 req, miss ratio 0.2197, byte miss ratio 0.2197
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size    16413, 22400000 req, miss ratio 0.1668, byte miss ratio 0.1668
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size    49241, 22400000 req, miss ratio 0.1168, byte miss ratio 0.1168
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size   164139, 22400000 req, miss ratio 0.0814, byte miss ratio 0.0814
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size   328279, 22400000 req, miss ratio 0.0784, byte miss ratio 0.0784
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size   656558, 22400000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns1 S3FIFO-0.5000-0.9000 cache size  1313117, 22400000 req, miss ratio 0.0736, byte miss ratio 0.0736
io_traces.ns1 S3FIFO-0.9500-1.9000 cache size     1641, 22400000 req, miss ratio 0.3777, byte miss ratio 0.3777
