tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size      133, 3657104 req, miss ratio 0.4243, byte miss ratio 0.4243
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size      401, 3657104 req, miss ratio 0.2857, byte miss ratio 0.2857
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size     1338, 3657104 req, miss ratio 0.2513, byte miss ratio 0.2513
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size     4016, 3657104 req, miss ratio 0.2238, byte miss ratio 0.2238
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size    13388, 3657104 req, miss ratio 0.1946, byte miss ratio 0.1946
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size    26776, 3657104 req, miss ratio 0.1633, byte miss ratio 0.1633
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size    53552, 3657104 req, miss ratio 0.0984, byte miss ratio 0.0984
tencentBlock.ns9567 S3FIFO-0.7500-1.9000 cache size   107104, 3657104 req, miss ratio 0.0463, byte miss ratio 0.0463
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size      133, 3657104 req, miss ratio 0.3961, byte miss ratio 0.3961
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size      401, 3657104 req, miss ratio 0.2747, byte miss ratio 0.2747
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size     1338, 3657104 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size     4016, 3657104 req, miss ratio 0.2164, byte miss ratio 0.2164
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size    13388, 3657104 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size    26776, 3657104 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size    53552, 3657104 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns9567 S3FIFO-0.6000-0.9000 cache size   107104, 3657104 req, miss ratio 0.0427, byte miss ratio 0.0427
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size      133, 3657104 req, miss ratio 0.4438, byte miss ratio 0.4438
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size      401, 3657104 req, miss ratio 0.3120, byte miss ratio 0.3120
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size     1338, 3657104 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size     4016, 3657104 req, miss ratio 0.2311, byte miss ratio 0.2311
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size    13388, 3657104 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size    26776, 3657104 req, miss ratio 0.1663, byte miss ratio 0.1663
tencentBlock.ns9567 S3FIFO-0.9000-0.9000 cache size    53552, 3657104 req, miss ratio 0.0999, byte miss ratio 0.0999
