tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size     2019, 56775713 req, miss ratio 0.7980, byte miss ratio 0.7980
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size     6058, 56775713 req, miss ratio 0.6903, byte miss ratio 0.6903
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size    20195, 56775713 req, miss ratio 0.5928, byte miss ratio 0.5928
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size    60586, 56775713 req, miss ratio 0.4945, byte miss ratio 0.4945
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size   201955, 56775713 req, miss ratio 0.2719, byte miss ratio 0.2719
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size   403910, 56775713 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size   807820, 56775713 req, miss ratio 0.0909, byte miss ratio 0.0909
tencentBlock.ns5242 S3FIFO-0.8000-0.9000 cache size  1615641, 56775713 req, miss ratio 0.0442, byte miss ratio 0.0442
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size     2019, 56775713 req, miss ratio 0.7883, byte miss ratio 0.7883
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size     6058, 56775713 req, miss ratio 0.7150, byte miss ratio 0.7150
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size    20195, 56775713 req, miss ratio 0.6199, byte miss ratio 0.6199
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size    60586, 56775713 req, miss ratio 0.4940, byte miss ratio 0.4940
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size   201955, 56775713 req, miss ratio 0.2663, byte miss ratio 0.2663
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size   403910, 56775713 req, miss ratio 0.1655, byte miss ratio 0.1655
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size   807820, 56775713 req, miss ratio 0.0667, byte miss ratio 0.0667
tencentBlock.ns5242 S3FIFO-0.0010-1.9000 cache size  1615641, 56775713 req, miss ratio 0.0391, byte miss ratio 0.0391
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size     2019, 56775713 req, miss ratio 0.7882, byte miss ratio 0.7882
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size     6058, 56775713 req, miss ratio 0.7140, byte miss ratio 0.7140
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size    20195, 56775713 req, miss ratio 0.6161, byte miss ratio 0.6161
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size    60586, 56775713 req, miss ratio 0.4861, byte miss ratio 0.4861
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size   201955, 56775713 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size   403910, 56775713 req, miss ratio 0.1624, byte miss ratio 0.1624
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size   807820, 56775713 req, miss ratio 0.0662, byte miss ratio 0.0662
tencentBlock.ns5242 S3FIFO-0.0050-1.9000 cache size  1615641, 56775713 req, miss ratio 0.0388, byte miss ratio 0.0388
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size     2019, 56775713 req, miss ratio 0.7897, byte miss ratio 0.7897
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size     6058, 56775713 req, miss ratio 0.6821, byte miss ratio 0.6821
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size    20195, 56775713 req, miss ratio 0.5812, byte miss ratio 0.5812
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size    60586, 56775713 req, miss ratio 0.4852, byte miss ratio 0.4852
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size   201955, 56775713 req, miss ratio 0.2615, byte miss ratio 0.2615
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size   403910, 56775713 req, miss ratio 0.1606, byte miss ratio 0.1606
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size   807820, 56775713 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns5242 S3FIFO-0.6500-0.9000 cache size  1615641, 56775713 req, miss ratio 0.0402, byte miss ratio 0.0402
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size     2019, 56775713 req, miss ratio 0.8017, byte miss ratio 0.8017
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size     6058, 56775713 req, miss ratio 0.6942, byte miss ratio 0.6942
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size    20195, 56775713 req, miss ratio 0.5976, byte miss ratio 0.5976
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size    60586, 56775713 req, miss ratio 0.4975, byte miss ratio 0.4975
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size   201955, 56775713 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size   403910, 56775713 req, miss ratio 0.1727, byte miss ratio 0.1727
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size   807820, 56775713 req, miss ratio 0.0929, byte miss ratio 0.0929
tencentBlock.ns5242 S3FIFO-0.8500-0.9000 cache size  1615641, 56775713 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size     2019, 56775713 req, miss ratio 0.7907, byte miss ratio 0.7907
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size     6058, 56775713 req, miss ratio 0.6829, byte miss ratio 0.6829
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size    20195, 56775713 req, miss ratio 0.5838, byte miss ratio 0.5838
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size    60586, 56775713 req, miss ratio 0.4869, byte miss ratio 0.4869
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size   201955, 56775713 req, miss ratio 0.2612, byte miss ratio 0.2612
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size   403910, 56775713 req, miss ratio 0.1606, byte miss ratio 0.1606
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size   807820, 56775713 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns5242 S3FIFO-0.6500-1.9000 cache size  1615641, 56775713 req, miss ratio 0.0402, byte miss ratio 0.0402
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size     2019, 56775713 req, miss ratio 0.8103, byte miss ratio 0.8103
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size     6058, 56775713 req, miss ratio 0.7087, byte miss ratio 0.7087
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size    20195, 56775713 req, miss ratio 0.6155, byte miss ratio 0.6155
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size    60586, 56775713 req, miss ratio 0.5120, byte miss ratio 0.5120
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size   201955, 56775713 req, miss ratio 0.2858, byte miss ratio 0.2858
tencentBlock.ns5242 S3FIFO-0.9900-0.9000 cache size   403910, 56775713 req, miss ratio 0.1815, byte miss ratio 0.1815
