cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size      233, 3013057 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size      701, 3013057 req, miss ratio 0.0944, byte miss ratio 0.0944
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size     2339, 3013057 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size     7017, 3013057 req, miss ratio 0.0901, byte miss ratio 0.0901
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size    23392, 3013057 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size    46784, 3013057 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.3000-0.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size      233, 3013057 req, miss ratio 0.0954, byte miss ratio 0.0954
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size      701, 3013057 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size     2339, 3013057 req, miss ratio 0.0927, byte miss ratio 0.0927
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size     7017, 3013057 req, miss ratio 0.0900, byte miss ratio 0.0900
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size    23392, 3013057 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size    46784, 3013057 req, miss ratio 0.0826, byte miss ratio 0.0826
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.0100-1.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size      233, 3013057 req, miss ratio 0.0955, byte miss ratio 0.0955
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size      701, 3013057 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size     2339, 3013057 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size     7017, 3013057 req, miss ratio 0.0904, byte miss ratio 0.0904
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size    23392, 3013057 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size    46784, 3013057 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.0050-0.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size      233, 3013057 req, miss ratio 0.0953, byte miss ratio 0.0953
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size      701, 3013057 req, miss ratio 0.0943, byte miss ratio 0.0943
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size     2339, 3013057 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size     7017, 3013057 req, miss ratio 0.0904, byte miss ratio 0.0904
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size    23392, 3013057 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size    46784, 3013057 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.6500-1.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size      233, 3013057 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size      701, 3013057 req, miss ratio 0.0944, byte miss ratio 0.0944
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size     2339, 3013057 req, miss ratio 0.0920, byte miss ratio 0.0920
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size     7017, 3013057 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size    23392, 3013057 req, miss ratio 0.0854, byte miss ratio 0.0854
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size    46784, 3013057 req, miss ratio 0.0826, byte miss ratio 0.0826
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.3500-1.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size      233, 3013057 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size      701, 3013057 req, miss ratio 0.0944, byte miss ratio 0.0944
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size     2339, 3013057 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size     7017, 3013057 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size    23392, 3013057 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size    46784, 3013057 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size    93569, 3013057 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns83 S3FIFO-0.6000-1.9000 cache size   187139, 3013057 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns83 S3FIFO-0.7500-1.9000 cache size      233, 3013057 req, miss ratio 0.0954, byte miss ratio 0.0954
cdn1_colo28.ns83 S3FIFO-0.7500-1.9000 cache size      701, 3013057 req, miss ratio 0.0942, byte miss ratio 0.0942
cdn1_colo28.ns83 S3FIFO-0.7500-1.9000 cache size     2339, 3013057 req, miss ratio 0.0927, byte miss ratio 0.0927
