tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size     2431, 23558303 req, miss ratio 0.5536, byte miss ratio 0.5536
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size     7293, 23558303 req, miss ratio 0.4584, byte miss ratio 0.4584
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size    24310, 23558303 req, miss ratio 0.3745, byte miss ratio 0.3745
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size    72932, 23558303 req, miss ratio 0.2498, byte miss ratio 0.2498
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size   243107, 23558303 req, miss ratio 0.1611, byte miss ratio 0.1611
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size   486215, 23558303 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size   972431, 23558303 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns8825 S3FIFO-0.2500-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size     2431, 23558303 req, miss ratio 0.5646, byte miss ratio 0.5646
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size     7293, 23558303 req, miss ratio 0.4660, byte miss ratio 0.4660
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size    24310, 23558303 req, miss ratio 0.3791, byte miss ratio 0.3791
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size    72932, 23558303 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size   243107, 23558303 req, miss ratio 0.1611, byte miss ratio 0.1611
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size   486215, 23558303 req, miss ratio 0.1251, byte miss ratio 0.1251
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size   972431, 23558303 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns8825 S3FIFO-0.4000-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size     2431, 23558303 req, miss ratio 0.5676, byte miss ratio 0.5676
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size     7293, 23558303 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size    24310, 23558303 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size    72932, 23558303 req, miss ratio 0.2617, byte miss ratio 0.2617
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size   243107, 23558303 req, miss ratio 0.1623, byte miss ratio 0.1623
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size   486215, 23558303 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size   972431, 23558303 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns8825 S3FIFO-0.4500-0.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size     2431, 23558303 req, miss ratio 0.5690, byte miss ratio 0.5690
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size     7293, 23558303 req, miss ratio 0.4694, byte miss ratio 0.4694
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size    24310, 23558303 req, miss ratio 0.3802, byte miss ratio 0.3802
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size    72932, 23558303 req, miss ratio 0.2642, byte miss ratio 0.2642
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size   243107, 23558303 req, miss ratio 0.1621, byte miss ratio 0.1621
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size   486215, 23558303 req, miss ratio 0.1261, byte miss ratio 0.1261
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size   972431, 23558303 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns8825 S3FIFO-0.4500-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size     2431, 23558303 req, miss ratio 0.5567, byte miss ratio 0.5567
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size     7293, 23558303 req, miss ratio 0.4606, byte miss ratio 0.4606
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size    24310, 23558303 req, miss ratio 0.3752, byte miss ratio 0.3752
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size    72932, 23558303 req, miss ratio 0.2534, byte miss ratio 0.2534
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size   243107, 23558303 req, miss ratio 0.1605, byte miss ratio 0.1605
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size   486215, 23558303 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size   972431, 23558303 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns8825 S3FIFO-0.3000-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size     2431, 23558303 req, miss ratio 0.6382, byte miss ratio 0.6382
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size     7293, 23558303 req, miss ratio 0.5301, byte miss ratio 0.5301
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size    24310, 23558303 req, miss ratio 0.4100, byte miss ratio 0.4100
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size    72932, 23558303 req, miss ratio 0.2981, byte miss ratio 0.2981
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size   243107, 23558303 req, miss ratio 0.1909, byte miss ratio 0.1909
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size   486215, 23558303 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size   972431, 23558303 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns8825 S3FIFO-0.9500-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size     2431, 23558303 req, miss ratio 0.5598, byte miss ratio 0.5598
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size     7293, 23558303 req, miss ratio 0.4602, byte miss ratio 0.4602
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size    24310, 23558303 req, miss ratio 0.3766, byte miss ratio 0.3766
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size    72932, 23558303 req, miss ratio 0.2540, byte miss ratio 0.2540
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size   243107, 23558303 req, miss ratio 0.1613, byte miss ratio 0.1613
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size   486215, 23558303 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size   972431, 23558303 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns8825 S3FIFO-0.3500-0.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size     2431, 23558303 req, miss ratio 0.5722, byte miss ratio 0.5722
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size     7293, 23558303 req, miss ratio 0.4699, byte miss ratio 0.4699
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size    24310, 23558303 req, miss ratio 0.3805, byte miss ratio 0.3805
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size    72932, 23558303 req, miss ratio 0.2656, byte miss ratio 0.2656
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size   243107, 23558303 req, miss ratio 0.1636, byte miss ratio 0.1636
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size   486215, 23558303 req, miss ratio 0.1269, byte miss ratio 0.1269
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size   972431, 23558303 req, miss ratio 0.1079, byte miss ratio 0.1079
tencentBlock.ns8825 S3FIFO-0.5000-0.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size     2431, 23558303 req, miss ratio 0.6128, byte miss ratio 0.6128
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size     7293, 23558303 req, miss ratio 0.5063, byte miss ratio 0.5063
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size    24310, 23558303 req, miss ratio 0.3957, byte miss ratio 0.3957
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size    72932, 23558303 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size   243107, 23558303 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size   486215, 23558303 req, miss ratio 0.1386, byte miss ratio 0.1386
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size   972431, 23558303 req, miss ratio 0.1135, byte miss ratio 0.1135
tencentBlock.ns8825 S3FIFO-0.8000-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size     2431, 23558303 req, miss ratio 0.5449, byte miss ratio 0.5449
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size     7293, 23558303 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size    24310, 23558303 req, miss ratio 0.3757, byte miss ratio 0.3757
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size    72932, 23558303 req, miss ratio 0.2396, byte miss ratio 0.2396
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size   243107, 23558303 req, miss ratio 0.1594, byte miss ratio 0.1594
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size   486215, 23558303 req, miss ratio 0.1241, byte miss ratio 0.1241
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size   972431, 23558303 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns8825 S3FIFO-0.0500-1.9000 cache size  1944863, 23558303 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8825 S3FIFO-0.1500-0.9000 cache size     2431, 23558303 req, miss ratio 0.5502, byte miss ratio 0.5502
tencentBlock.ns8825 S3FIFO-0.1500-0.9000 cache size     7293, 23558303 req, miss ratio 0.4535, byte miss ratio 0.4535
tencentBlock.ns8825 S3FIFO-0.1500-0.9000 cache size    24310, 23558303 req, miss ratio 0.3778, byte miss ratio 0.3778
tencentBlock.ns8825 S3FIFO-0.1500-0.9000 cache size    72932, 23558303 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns8825 S3FIFO-0.1500-0.9000 cache size   243107, 23558303 req, miss ratio 0.1612, byte miss ratio 0.1612
