cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size      475, 56158071 req, miss ratio 0.2478, byte miss ratio 0.2478
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size     1425, 56158071 req, miss ratio 0.1783, byte miss ratio 0.1783
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size     4753, 56158071 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size    14259, 56158071 req, miss ratio 0.0612, byte miss ratio 0.0612
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size    47532, 56158071 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size    95064, 56158071 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size   190129, 56158071 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns57 S3FIFO-0.5500-1.9000 cache size   380259, 56158071 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size      475, 56158071 req, miss ratio 0.2139, byte miss ratio 0.2139
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size     1425, 56158071 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size     4753, 56158071 req, miss ratio 0.0891, byte miss ratio 0.0891
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size    14259, 56158071 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size    47532, 56158071 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size    95064, 56158071 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size   190129, 56158071 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns57 S3FIFO-0.1000-0.9000 cache size   380259, 56158071 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size      475, 56158071 req, miss ratio 0.2569, byte miss ratio 0.2569
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size     1425, 56158071 req, miss ratio 0.1874, byte miss ratio 0.1874
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size     4753, 56158071 req, miss ratio 0.1159, byte miss ratio 0.1159
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size    14259, 56158071 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size    47532, 56158071 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size    95064, 56158071 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size   190129, 56158071 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns57 S3FIFO-0.7000-0.9000 cache size   380259, 56158071 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size      475, 56158071 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size     1425, 56158071 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size     4753, 56158071 req, miss ratio 0.0892, byte miss ratio 0.0892
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size    14259, 56158071 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size    47532, 56158071 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size    95064, 56158071 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns57 S3FIFO-0.0010-1.9000 cache size   190129, 56158071 req, miss ratio 0.0101, byte miss ratio 0.0101
