cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size      360, 1007024 req, miss ratio 0.7315, byte miss ratio 0.7315
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size     1081, 1007024 req, miss ratio 0.6843, byte miss ratio 0.6843
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size     3604, 1007024 req, miss ratio 0.6461, byte miss ratio 0.6461
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size    10812, 1007024 req, miss ratio 0.6123, byte miss ratio 0.6123
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size    36040, 1007024 req, miss ratio 0.5570, byte miss ratio 0.5570
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size    72080, 1007024 req, miss ratio 0.4769, byte miss ratio 0.4769
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size   144160, 1007024 req, miss ratio 0.4128, byte miss ratio 0.4128
cdn1_colo28.ns5205 S3FIFO-0.7500-0.9000 cache size   288321, 1007024 req, miss ratio 0.3616, byte miss ratio 0.3616
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size      360, 1007024 req, miss ratio 0.6975, byte miss ratio 0.6975
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size     1081, 1007024 req, miss ratio 0.6595, byte miss ratio 0.6595
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size     3604, 1007024 req, miss ratio 0.6262, byte miss ratio 0.6262
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size    10812, 1007024 req, miss ratio 0.5889, byte miss ratio 0.5889
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size    36040, 1007024 req, miss ratio 0.5103, byte miss ratio 0.5103
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size    72080, 1007024 req, miss ratio 0.4505, byte miss ratio 0.4505
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size   144160, 1007024 req, miss ratio 0.3991, byte miss ratio 0.3991
cdn1_colo28.ns5205 S3FIFO-0.3000-1.9000 cache size   288321, 1007024 req, miss ratio 0.3616, byte miss ratio 0.3616
cdn1_colo28.ns5205 S3FIFO-0.5500-1.9000 cache size      360, 1007024 req, miss ratio 0.7138, byte miss ratio 0.7138
