io_traces.ns101 S3FIFO-0.7500-1.9000 cache size      151, 2600000 req, miss ratio 0.7385, byte miss ratio 0.7385
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size      454, 2600000 req, miss ratio 0.5650, byte miss ratio 0.5650
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size     1516, 2600000 req, miss ratio 0.5346, byte miss ratio 0.5346
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size     4548, 2600000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size    15160, 2600000 req, miss ratio 0.4217, byte miss ratio 0.4217
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size    30321, 2600000 req, miss ratio 0.2871, byte miss ratio 0.2871
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size    60642, 2600000 req, miss ratio 0.1077, byte miss ratio 0.1077
io_traces.ns101 S3FIFO-0.7500-1.9000 cache size   121284, 2600000 req, miss ratio 0.0610, byte miss ratio 0.0610
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size      151, 2600000 req, miss ratio 0.5843, byte miss ratio 0.5843
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size      454, 2600000 req, miss ratio 0.5662, byte miss ratio 0.5662
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size     1516, 2600000 req, miss ratio 0.4938, byte miss ratio 0.4938
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size     4548, 2600000 req, miss ratio 0.4741, byte miss ratio 0.4741
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size    15160, 2600000 req, miss ratio 0.3866, byte miss ratio 0.3866
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size    30321, 2600000 req, miss ratio 0.2395, byte miss ratio 0.2395
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size    60642, 2600000 req, miss ratio 0.0738, byte miss ratio 0.0738
io_traces.ns101 S3FIFO-0.0250-1.9000 cache size   121284, 2600000 req, miss ratio 0.0583, byte miss ratio 0.0583
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size      151, 2600000 req, miss ratio 0.5977, byte miss ratio 0.5977
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size      454, 2600000 req, miss ratio 0.5698, byte miss ratio 0.5698
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size     1516, 2600000 req, miss ratio 0.5045, byte miss ratio 0.5045
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size     4548, 2600000 req, miss ratio 0.4787, byte miss ratio 0.4787
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size    15160, 2600000 req, miss ratio 0.3681, byte miss ratio 0.3681
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size    30321, 2600000 req, miss ratio 0.2354, byte miss ratio 0.2354
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size    60642, 2600000 req, miss ratio 0.0742, byte miss ratio 0.0742
io_traces.ns101 S3FIFO-0.0100-0.9000 cache size   121284, 2600000 req, miss ratio 0.0583, byte miss ratio 0.0583
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size      151, 2600000 req, miss ratio 0.7899, byte miss ratio 0.7899
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size      454, 2600000 req, miss ratio 0.6278, byte miss ratio 0.6278
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size     1516, 2600000 req, miss ratio 0.5552, byte miss ratio 0.5552
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size     4548, 2600000 req, miss ratio 0.5203, byte miss ratio 0.5203
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size    15160, 2600000 req, miss ratio 0.4221, byte miss ratio 0.4221
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size    30321, 2600000 req, miss ratio 0.2823, byte miss ratio 0.2823
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size    60642, 2600000 req, miss ratio 0.1210, byte miss ratio 0.1210
io_traces.ns101 S3FIFO-0.9500-0.9000 cache size   121284, 2600000 req, miss ratio 0.0698, byte miss ratio 0.0698
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size      151, 2600000 req, miss ratio 0.6940, byte miss ratio 0.6940
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size      454, 2600000 req, miss ratio 0.5620, byte miss ratio 0.5620
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size     1516, 2600000 req, miss ratio 0.5310, byte miss ratio 0.5310
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size     4548, 2600000 req, miss ratio 0.4795, byte miss ratio 0.4795
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size    15160, 2600000 req, miss ratio 0.4201, byte miss ratio 0.4201
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size    30321, 2600000 req, miss ratio 0.2825, byte miss ratio 0.2825
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size    60642, 2600000 req, miss ratio 0.1041, byte miss ratio 0.1041
io_traces.ns101 S3FIFO-0.7000-0.9000 cache size   121284, 2600000 req, miss ratio 0.0593, byte miss ratio 0.0593
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size      151, 2600000 req, miss ratio 0.5843, byte miss ratio 0.5843
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size      454, 2600000 req, miss ratio 0.5660, byte miss ratio 0.5660
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size     1516, 2600000 req, miss ratio 0.5010, byte miss ratio 0.5010
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size     4548, 2600000 req, miss ratio 0.4758, byte miss ratio 0.4758
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size    15160, 2600000 req, miss ratio 0.3853, byte miss ratio 0.3853
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size    30321, 2600000 req, miss ratio 0.2361, byte miss ratio 0.2361
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size    60642, 2600000 req, miss ratio 0.0742, byte miss ratio 0.0742
io_traces.ns101 S3FIFO-0.0100-1.9000 cache size   121284, 2600000 req, miss ratio 0.0583, byte miss ratio 0.0583
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size      151, 2600000 req, miss ratio 0.5800, byte miss ratio 0.5800
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size      454, 2600000 req, miss ratio 0.5556, byte miss ratio 0.5556
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size     1516, 2600000 req, miss ratio 0.5026, byte miss ratio 0.5026
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size     4548, 2600000 req, miss ratio 0.4738, byte miss ratio 0.4738
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size    15160, 2600000 req, miss ratio 0.4230, byte miss ratio 0.4230
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size    30321, 2600000 req, miss ratio 0.2774, byte miss ratio 0.2774
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size    60642, 2600000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns101 S3FIFO-0.3500-1.9000 cache size   121284, 2600000 req, miss ratio 0.0583, byte miss ratio 0.0583
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size      151, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size      454, 2600000 req, miss ratio 0.5660, byte miss ratio 0.5660
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size     1516, 2600000 req, miss ratio 0.5044, byte miss ratio 0.5044
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size     4548, 2600000 req, miss ratio 0.4775, byte miss ratio 0.4775
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size    15160, 2600000 req, miss ratio 0.3858, byte miss ratio 0.3858
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size    30321, 2600000 req, miss ratio 0.2351, byte miss ratio 0.2351
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size    60642, 2600000 req, miss ratio 0.0743, byte miss ratio 0.0743
io_traces.ns101 S3FIFO-0.0050-1.9000 cache size   121284, 2600000 req, miss ratio 0.0583, byte miss ratio 0.0583
