cdn1_colo28.ns1478 S3FIFO-0.7500-1.9000 cache size        7, 1431329 req, miss ratio 0.7380, byte miss ratio 0.7380
cdn1_colo28.ns1478 S3FIFO-0.3000-0.9000 cache size     3106, 1431329 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_colo28.ns1478 S3FIFO-0.3000-0.9000 cache size     6212, 1431329 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size        7, 1431329 req, miss ratio 0.6840, byte miss ratio 0.6840
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size       23, 1431329 req, miss ratio 0.5118, byte miss ratio 0.5118
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size       77, 1431329 req, miss ratio 0.3566, byte miss ratio 0.3566
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size      232, 1431329 req, miss ratio 0.2427, byte miss ratio 0.2427
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size      776, 1431329 req, miss ratio 0.1128, byte miss ratio 0.1128
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns1478 S3FIFO-0.4500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size        7, 1431329 req, miss ratio 0.7594, byte miss ratio 0.7594
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size       23, 1431329 req, miss ratio 0.6157, byte miss ratio 0.6157
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size       77, 1431329 req, miss ratio 0.4486, byte miss ratio 0.4486
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size      232, 1431329 req, miss ratio 0.3003, byte miss ratio 0.3003
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size      776, 1431329 req, miss ratio 0.1432, byte miss ratio 0.1432
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size     1553, 1431329 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size     3106, 1431329 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_colo28.ns1478 S3FIFO-0.9900-0.9000 cache size     6212, 1431329 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size        7, 1431329 req, miss ratio 0.7653, byte miss ratio 0.7653
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size       23, 1431329 req, miss ratio 0.6177, byte miss ratio 0.6177
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size       77, 1431329 req, miss ratio 0.4467, byte miss ratio 0.4467
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size      232, 1431329 req, miss ratio 0.2964, byte miss ratio 0.2964
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size      776, 1431329 req, miss ratio 0.1391, byte miss ratio 0.1391
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size     1553, 1431329 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size     3106, 1431329 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_colo28.ns1478 S3FIFO-0.9900-1.9000 cache size     6212, 1431329 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size        7, 1431329 req, miss ratio 0.6466, byte miss ratio 0.6466
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size       23, 1431329 req, miss ratio 0.4829, byte miss ratio 0.4829
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size       77, 1431329 req, miss ratio 0.3393, byte miss ratio 0.3393
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size      232, 1431329 req, miss ratio 0.2277, byte miss ratio 0.2277
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size      776, 1431329 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_colo28.ns1478 S3FIFO-0.2500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size        7, 1431329 req, miss ratio 0.7048, byte miss ratio 0.7048
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size       23, 1431329 req, miss ratio 0.5326, byte miss ratio 0.5326
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size       77, 1431329 req, miss ratio 0.3763, byte miss ratio 0.3763
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size      232, 1431329 req, miss ratio 0.2556, byte miss ratio 0.2556
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size      776, 1431329 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size     1553, 1431329 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size     3106, 1431329 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns1478 S3FIFO-0.6000-0.9000 cache size     6212, 1431329 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size        7, 1431329 req, miss ratio 0.6722, byte miss ratio 0.6722
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size       23, 1431329 req, miss ratio 0.5066, byte miss ratio 0.5066
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size       77, 1431329 req, miss ratio 0.3525, byte miss ratio 0.3525
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size      232, 1431329 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size      776, 1431329 req, miss ratio 0.1087, byte miss ratio 0.1087
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size     1553, 1431329 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size     3106, 1431329 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_colo28.ns1478 S3FIFO-0.3500-1.9000 cache size     6212, 1431329 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size        7, 1431329 req, miss ratio 0.7123, byte miss ratio 0.7123
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size       23, 1431329 req, miss ratio 0.5471, byte miss ratio 0.5471
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size       77, 1431329 req, miss ratio 0.3898, byte miss ratio 0.3898
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size      232, 1431329 req, miss ratio 0.2621, byte miss ratio 0.2621
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size      776, 1431329 req, miss ratio 0.1215, byte miss ratio 0.1215
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size     1553, 1431329 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size     3106, 1431329 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns1478 S3FIFO-0.6500-1.9000 cache size     6212, 1431329 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size        7, 1431329 req, miss ratio 0.7048, byte miss ratio 0.7048
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size       23, 1431329 req, miss ratio 0.5405, byte miss ratio 0.5405
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size       77, 1431329 req, miss ratio 0.3843, byte miss ratio 0.3843
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size      232, 1431329 req, miss ratio 0.2600, byte miss ratio 0.2600
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size      776, 1431329 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns1478 S3FIFO-0.6500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size        7, 1431329 req, miss ratio 0.6840, byte miss ratio 0.6840
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size       23, 1431329 req, miss ratio 0.5254, byte miss ratio 0.5254
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size       77, 1431329 req, miss ratio 0.3689, byte miss ratio 0.3689
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size      232, 1431329 req, miss ratio 0.2510, byte miss ratio 0.2510
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size      776, 1431329 req, miss ratio 0.1177, byte miss ratio 0.1177
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0536, byte miss ratio 0.0536
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns1478 S3FIFO-0.5500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size        7, 1431329 req, miss ratio 0.7653, byte miss ratio 0.7653
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size       23, 1431329 req, miss ratio 0.5994, byte miss ratio 0.5994
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size       77, 1431329 req, miss ratio 0.4307, byte miss ratio 0.4307
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size      232, 1431329 req, miss ratio 0.2855, byte miss ratio 0.2855
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size      776, 1431329 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size     1553, 1431329 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size     3106, 1431329 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns1478 S3FIFO-0.9000-1.9000 cache size     6212, 1431329 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size        7, 1431329 req, miss ratio 0.7048, byte miss ratio 0.7048
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size       23, 1431329 req, miss ratio 0.5572, byte miss ratio 0.5572
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size       77, 1431329 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size      232, 1431329 req, miss ratio 0.2649, byte miss ratio 0.2649
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size      776, 1431329 req, miss ratio 0.1257, byte miss ratio 0.1257
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size     1553, 1431329 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size     3106, 1431329 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_colo28.ns1478 S3FIFO-0.7000-0.9000 cache size     6212, 1431329 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size        7, 1431329 req, miss ratio 0.6840, byte miss ratio 0.6840
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size       23, 1431329 req, miss ratio 0.5186, byte miss ratio 0.5186
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size       77, 1431329 req, miss ratio 0.3624, byte miss ratio 0.3624
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size      232, 1431329 req, miss ratio 0.2469, byte miss ratio 0.2469
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size      776, 1431329 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size     1553, 1431329 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size     3106, 1431329 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_colo28.ns1478 S3FIFO-0.5000-0.9000 cache size     6212, 1431329 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size        7, 1431329 req, miss ratio 0.7594, byte miss ratio 0.7594
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size       23, 1431329 req, miss ratio 0.6063, byte miss ratio 0.6063
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size       77, 1431329 req, miss ratio 0.4411, byte miss ratio 0.4411
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size      232, 1431329 req, miss ratio 0.2949, byte miss ratio 0.2949
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size      776, 1431329 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns1478 S3FIFO-0.9500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size        7, 1431329 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size       23, 1431329 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size       77, 1431329 req, miss ratio 0.3355, byte miss ratio 0.3355
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size      232, 1431329 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size      776, 1431329 req, miss ratio 0.0983, byte miss ratio 0.0983
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size     1553, 1431329 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size     3106, 1431329 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns1478 S3FIFO-0.0250-1.9000 cache size     6212, 1431329 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size        7, 1431329 req, miss ratio 0.7653, byte miss ratio 0.7653
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size       23, 1431329 req, miss ratio 0.6097, byte miss ratio 0.6097
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size       77, 1431329 req, miss ratio 0.4402, byte miss ratio 0.4402
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size      232, 1431329 req, miss ratio 0.2915, byte miss ratio 0.2915
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size      776, 1431329 req, miss ratio 0.1366, byte miss ratio 0.1366
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size     1553, 1431329 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size     3106, 1431329 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns1478 S3FIFO-0.9500-1.9000 cache size     6212, 1431329 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size        7, 1431329 req, miss ratio 0.7380, byte miss ratio 0.7380
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size       23, 1431329 req, miss ratio 0.5804, byte miss ratio 0.5804
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size       77, 1431329 req, miss ratio 0.4127, byte miss ratio 0.4127
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size      232, 1431329 req, miss ratio 0.2748, byte miss ratio 0.2748
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size      776, 1431329 req, miss ratio 0.1286, byte miss ratio 0.1286
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size     1553, 1431329 req, miss ratio 0.0606, byte miss ratio 0.0606
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size     3106, 1431329 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns1478 S3FIFO-0.8000-1.9000 cache size     6212, 1431329 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size        7, 1431329 req, miss ratio 0.6722, byte miss ratio 0.6722
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size       23, 1431329 req, miss ratio 0.5129, byte miss ratio 0.5129
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size       77, 1431329 req, miss ratio 0.3573, byte miss ratio 0.3573
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size      232, 1431329 req, miss ratio 0.2434, byte miss ratio 0.2434
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size      776, 1431329 req, miss ratio 0.1106, byte miss ratio 0.1106
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size     1553, 1431329 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size     3106, 1431329 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_colo28.ns1478 S3FIFO-0.4000-1.9000 cache size     6212, 1431329 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size        7, 1431329 req, miss ratio 0.7300, byte miss ratio 0.7300
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size       23, 1431329 req, miss ratio 0.5658, byte miss ratio 0.5658
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size       77, 1431329 req, miss ratio 0.4004, byte miss ratio 0.4004
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size      232, 1431329 req, miss ratio 0.2700, byte miss ratio 0.2700
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size      776, 1431329 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size     1553, 1431329 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size     3106, 1431329 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_colo28.ns1478 S3FIFO-0.7500-0.9000 cache size     6212, 1431329 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns1478 S3FIFO-0.0010-1.9000 cache size        7, 1431329 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1478 S3FIFO-0.0010-1.9000 cache size       23, 1431329 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1478 S3FIFO-0.0010-1.9000 cache size       77, 1431329 req, miss ratio 1.0000, byte miss ratio 1.0000
