tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size       89, 1548074 req, miss ratio 0.4189, byte miss ratio 0.4189
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size      268, 1548074 req, miss ratio 0.3331, byte miss ratio 0.3331
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size      895, 1548074 req, miss ratio 0.2969, byte miss ratio 0.2969
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size     2685, 1548074 req, miss ratio 0.2859, byte miss ratio 0.2859
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size     8952, 1548074 req, miss ratio 0.2765, byte miss ratio 0.2765
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size    17904, 1548074 req, miss ratio 0.2741, byte miss ratio 0.2741
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size    35808, 1548074 req, miss ratio 0.2048, byte miss ratio 0.2048
tencentBlock.ns12141 S3FIFO-0.8000-0.9000 cache size    71617, 1548074 req, miss ratio 0.0890, byte miss ratio 0.0890
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size       89, 1548074 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size      268, 1548074 req, miss ratio 0.3211, byte miss ratio 0.3211
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size      895, 1548074 req, miss ratio 0.3049, byte miss ratio 0.3049
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size     2685, 1548074 req, miss ratio 0.2814, byte miss ratio 0.2814
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size     8952, 1548074 req, miss ratio 0.2658, byte miss ratio 0.2658
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size    17904, 1548074 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size    35808, 1548074 req, miss ratio 0.1772, byte miss ratio 0.1772
tencentBlock.ns12141 S3FIFO-0.0050-0.9000 cache size    71617, 1548074 req, miss ratio 0.0602, byte miss ratio 0.0602
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size       89, 1548074 req, miss ratio 0.4047, byte miss ratio 0.4047
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size      268, 1548074 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size      895, 1548074 req, miss ratio 0.2955, byte miss ratio 0.2955
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size     2685, 1548074 req, miss ratio 0.2827, byte miss ratio 0.2827
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size     8952, 1548074 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size    17904, 1548074 req, miss ratio 0.2736, byte miss ratio 0.2736
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size    35808, 1548074 req, miss ratio 0.2055, byte miss ratio 0.2055
tencentBlock.ns12141 S3FIFO-0.7500-0.9000 cache size    71617, 1548074 req, miss ratio 0.0867, byte miss ratio 0.0867
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size       89, 1548074 req, miss ratio 0.3673, byte miss ratio 0.3673
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size      268, 1548074 req, miss ratio 0.2985, byte miss ratio 0.2985
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size      895, 1548074 req, miss ratio 0.2875, byte miss ratio 0.2875
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size     2685, 1548074 req, miss ratio 0.2778, byte miss ratio 0.2778
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size     8952, 1548074 req, miss ratio 0.2617, byte miss ratio 0.2617
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size    17904, 1548074 req, miss ratio 0.2619, byte miss ratio 0.2619
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size    35808, 1548074 req, miss ratio 0.1937, byte miss ratio 0.1937
tencentBlock.ns12141 S3FIFO-0.1500-1.9000 cache size    71617, 1548074 req, miss ratio 0.0629, byte miss ratio 0.0629
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size       89, 1548074 req, miss ratio 0.4573, byte miss ratio 0.4573
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size      268, 1548074 req, miss ratio 0.3588, byte miss ratio 0.3588
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size      895, 1548074 req, miss ratio 0.3104, byte miss ratio 0.3104
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size     2685, 1548074 req, miss ratio 0.2948, byte miss ratio 0.2948
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size     8952, 1548074 req, miss ratio 0.2822, byte miss ratio 0.2822
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size    17904, 1548074 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size    35808, 1548074 req, miss ratio 0.1973, byte miss ratio 0.1973
tencentBlock.ns12141 S3FIFO-0.9500-1.9000 cache size    71617, 1548074 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size       89, 1548074 req, miss ratio 0.3757, byte miss ratio 0.3757
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size      268, 1548074 req, miss ratio 0.3030, byte miss ratio 0.3030
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size      895, 1548074 req, miss ratio 0.2925, byte miss ratio 0.2925
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size     2685, 1548074 req, miss ratio 0.2792, byte miss ratio 0.2792
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size     8952, 1548074 req, miss ratio 0.2730, byte miss ratio 0.2730
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size    17904, 1548074 req, miss ratio 0.2582, byte miss ratio 0.2582
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size    35808, 1548074 req, miss ratio 0.2094, byte miss ratio 0.2094
tencentBlock.ns12141 S3FIFO-0.6000-0.9000 cache size    71617, 1548074 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size       89, 1548074 req, miss ratio 0.3809, byte miss ratio 0.3809
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size      268, 1548074 req, miss ratio 0.3084, byte miss ratio 0.3084
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size      895, 1548074 req, miss ratio 0.2873, byte miss ratio 0.2873
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size     2685, 1548074 req, miss ratio 0.2774, byte miss ratio 0.2774
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size     8952, 1548074 req, miss ratio 0.2658, byte miss ratio 0.2658
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size    17904, 1548074 req, miss ratio 0.2380, byte miss ratio 0.2380
tencentBlock.ns12141 S3FIFO-0.0500-0.9000 cache size    35808, 1548074 req, miss ratio 0.1821, byte miss ratio 0.1821
