tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size      200, 2020701 req, miss ratio 0.4044, byte miss ratio 0.4044
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size      600, 2020701 req, miss ratio 0.3607, byte miss ratio 0.3607
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size     2000, 2020701 req, miss ratio 0.2915, byte miss ratio 0.2915
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size     6000, 2020701 req, miss ratio 0.2430, byte miss ratio 0.2430
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size    20000, 2020701 req, miss ratio 0.2001, byte miss ratio 0.2001
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size    40000, 2020701 req, miss ratio 0.1633, byte miss ratio 0.1633
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size    80000, 2020701 req, miss ratio 0.1165, byte miss ratio 0.1165
tencentBlock.ns11120 S3FIFO-0.5000-0.9000 cache size   160000, 2020701 req, miss ratio 0.1003, byte miss ratio 0.1003
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size      200, 2020701 req, miss ratio 0.5447, byte miss ratio 0.5447
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size      600, 2020701 req, miss ratio 0.4039, byte miss ratio 0.4039
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size     2000, 2020701 req, miss ratio 0.3282, byte miss ratio 0.3282
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size     6000, 2020701 req, miss ratio 0.2744, byte miss ratio 0.2744
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size    20000, 2020701 req, miss ratio 0.2158, byte miss ratio 0.2158
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size    40000, 2020701 req, miss ratio 0.1714, byte miss ratio 0.1714
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size    80000, 2020701 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns11120 S3FIFO-0.9500-0.9000 cache size   160000, 2020701 req, miss ratio 0.1056, byte miss ratio 0.1056
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size      200, 2020701 req, miss ratio 0.4623, byte miss ratio 0.4623
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size      600, 2020701 req, miss ratio 0.3661, byte miss ratio 0.3661
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size     2000, 2020701 req, miss ratio 0.3110, byte miss ratio 0.3110
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size     6000, 2020701 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size    20000, 2020701 req, miss ratio 0.2097, byte miss ratio 0.2097
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size    40000, 2020701 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size    80000, 2020701 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns11120 S3FIFO-0.7000-1.9000 cache size   160000, 2020701 req, miss ratio 0.1020, byte miss ratio 0.1020
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size      200, 2020701 req, miss ratio 0.3955, byte miss ratio 0.3955
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size      600, 2020701 req, miss ratio 0.3534, byte miss ratio 0.3534
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size     2000, 2020701 req, miss ratio 0.2607, byte miss ratio 0.2607
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size     6000, 2020701 req, miss ratio 0.2428, byte miss ratio 0.2428
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size    20000, 2020701 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size    40000, 2020701 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size    80000, 2020701 req, miss ratio 0.1107, byte miss ratio 0.1107
tencentBlock.ns11120 S3FIFO-0.1500-1.9000 cache size   160000, 2020701 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size      200, 2020701 req, miss ratio 0.5483, byte miss ratio 0.5483
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size      600, 2020701 req, miss ratio 0.4139, byte miss ratio 0.4139
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size     2000, 2020701 req, miss ratio 0.3382, byte miss ratio 0.3382
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size     6000, 2020701 req, miss ratio 0.2750, byte miss ratio 0.2750
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size    20000, 2020701 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size    40000, 2020701 req, miss ratio 0.1727, byte miss ratio 0.1727
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size    80000, 2020701 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns11120 S3FIFO-0.9900-1.9000 cache size   160000, 2020701 req, miss ratio 0.1061, byte miss ratio 0.1061
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size      200, 2020701 req, miss ratio 0.3997, byte miss ratio 0.3997
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size      600, 2020701 req, miss ratio 0.3576, byte miss ratio 0.3576
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size     2000, 2020701 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size     6000, 2020701 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size    20000, 2020701 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size    40000, 2020701 req, miss ratio 0.1555, byte miss ratio 0.1555
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size    80000, 2020701 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns11120 S3FIFO-0.1000-0.9000 cache size   160000, 2020701 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size      200, 2020701 req, miss ratio 0.4462, byte miss ratio 0.4462
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size      600, 2020701 req, miss ratio 0.3644, byte miss ratio 0.3644
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size     2000, 2020701 req, miss ratio 0.3067, byte miss ratio 0.3067
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size     6000, 2020701 req, miss ratio 0.2473, byte miss ratio 0.2473
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size    20000, 2020701 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size    40000, 2020701 req, miss ratio 0.1647, byte miss ratio 0.1647
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size    80000, 2020701 req, miss ratio 0.1215, byte miss ratio 0.1215
tencentBlock.ns11120 S3FIFO-0.6500-1.9000 cache size   160000, 2020701 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size      200, 2020701 req, miss ratio 0.4075, byte miss ratio 0.4075
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size      600, 2020701 req, miss ratio 0.3605, byte miss ratio 0.3605
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size     2000, 2020701 req, miss ratio 0.2924, byte miss ratio 0.2924
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size     6000, 2020701 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size    20000, 2020701 req, miss ratio 0.2013, byte miss ratio 0.2013
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size    40000, 2020701 req, miss ratio 0.1633, byte miss ratio 0.1633
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size    80000, 2020701 req, miss ratio 0.1165, byte miss ratio 0.1165
tencentBlock.ns11120 S3FIFO-0.5000-1.9000 cache size   160000, 2020701 req, miss ratio 0.1003, byte miss ratio 0.1003
tencentBlock.ns11120 S3FIFO-0.5500-0.9000 cache size      200, 2020701 req, miss ratio 0.4143, byte miss ratio 0.4143
