tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size      160, 2484318 req, miss ratio 0.7652, byte miss ratio 0.7652
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size      482, 2484318 req, miss ratio 0.7221, byte miss ratio 0.7221
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size     1609, 2484318 req, miss ratio 0.7053, byte miss ratio 0.7053
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size     4828, 2484318 req, miss ratio 0.2607, byte miss ratio 0.2607
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size    16096, 2484318 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size    32192, 2484318 req, miss ratio 0.2169, byte miss ratio 0.2169
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size    64385, 2484318 req, miss ratio 0.1478, byte miss ratio 0.1478
tencentBlock.ns14908 S3FIFO-0.6500-1.9000 cache size   128770, 2484318 req, miss ratio 0.0779, byte miss ratio 0.0779
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size      160, 2484318 req, miss ratio 0.7549, byte miss ratio 0.7549
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size      482, 2484318 req, miss ratio 0.7388, byte miss ratio 0.7388
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size     1609, 2484318 req, miss ratio 0.2984, byte miss ratio 0.2984
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size     4828, 2484318 req, miss ratio 0.2622, byte miss ratio 0.2622
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size    16096, 2484318 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size    32192, 2484318 req, miss ratio 0.1883, byte miss ratio 0.1883
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size    64385, 2484318 req, miss ratio 0.1236, byte miss ratio 0.1236
tencentBlock.ns14908 S3FIFO-0.0100-0.9000 cache size   128770, 2484318 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns14908 S3FIFO-0.8000-1.9000 cache size      160, 2484318 req, miss ratio 0.8034, byte miss ratio 0.8034
