tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size       49, 1568321 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size      148, 1568321 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size      494, 1568321 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size     1484, 1568321 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size     4947, 1568321 req, miss ratio 0.0834, byte miss ratio 0.0834
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size     9894, 1568321 req, miss ratio 0.0697, byte miss ratio 0.0697
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size    19789, 1568321 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns8056 S3FIFO-0.0010-0.9000 cache size    39579, 1568321 req, miss ratio 0.0350, byte miss ratio 0.0350
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size       49, 1568321 req, miss ratio 0.4504, byte miss ratio 0.4504
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size      148, 1568321 req, miss ratio 0.3354, byte miss ratio 0.3354
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size      494, 1568321 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size     1484, 1568321 req, miss ratio 0.0932, byte miss ratio 0.0932
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size     4947, 1568321 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size     9894, 1568321 req, miss ratio 0.0698, byte miss ratio 0.0698
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size    19789, 1568321 req, miss ratio 0.0494, byte miss ratio 0.0494
tencentBlock.ns8056 S3FIFO-0.5500-1.9000 cache size    39579, 1568321 req, miss ratio 0.0341, byte miss ratio 0.0341
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size       49, 1568321 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size      148, 1568321 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size      494, 1568321 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size     1484, 1568321 req, miss ratio 0.0911, byte miss ratio 0.0911
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size     4947, 1568321 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size     9894, 1568321 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size    19789, 1568321 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns8056 S3FIFO-0.0250-0.9000 cache size    39579, 1568321 req, miss ratio 0.0349, byte miss ratio 0.0349
tencentBlock.ns8056 S3FIFO-0.6500-0.9000 cache size       49, 1568321 req, miss ratio 0.4505, byte miss ratio 0.4505
tencentBlock.ns8056 S3FIFO-0.6500-0.9000 cache size      148, 1568321 req, miss ratio 0.3335, byte miss ratio 0.3335
tencentBlock.ns8056 S3FIFO-0.6500-0.9000 cache size      494, 1568321 req, miss ratio 0.1295, byte miss ratio 0.1295
tencentBlock.ns8056 S3FIFO-0.6500-0.9000 cache size     1484, 1568321 req, miss ratio 0.0947, byte miss ratio 0.0947
