cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size       85, 1465166 req, miss ratio 0.5779, byte miss ratio 0.5779
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size      256, 1465166 req, miss ratio 0.3883, byte miss ratio 0.3883
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size      855, 1465166 req, miss ratio 0.2979, byte miss ratio 0.2979
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size     2566, 1465166 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size     8555, 1465166 req, miss ratio 0.1697, byte miss ratio 0.1697
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size    17110, 1465166 req, miss ratio 0.1275, byte miss ratio 0.1275
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size    34220, 1465166 req, miss ratio 0.0892, byte miss ratio 0.0892
cdn1_colo28.ns2484 S3FIFO-0.8000-0.9000 cache size    68441, 1465166 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size       85, 1465166 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size      256, 1465166 req, miss ratio 0.3500, byte miss ratio 0.3500
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size      855, 1465166 req, miss ratio 0.2864, byte miss ratio 0.2864
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size     2566, 1465166 req, miss ratio 0.2283, byte miss ratio 0.2283
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size     8555, 1465166 req, miss ratio 0.1596, byte miss ratio 0.1596
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size    17110, 1465166 req, miss ratio 0.1194, byte miss ratio 0.1194
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size    34220, 1465166 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_colo28.ns2484 S3FIFO-0.6000-0.9000 cache size    68441, 1465166 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size       85, 1465166 req, miss ratio 0.4477, byte miss ratio 0.4477
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size      256, 1465166 req, miss ratio 0.3345, byte miss ratio 0.3345
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size      855, 1465166 req, miss ratio 0.2703, byte miss ratio 0.2703
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size     2566, 1465166 req, miss ratio 0.2108, byte miss ratio 0.2108
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size     8555, 1465166 req, miss ratio 0.1420, byte miss ratio 0.1420
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size    17110, 1465166 req, miss ratio 0.1060, byte miss ratio 0.1060
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size    34220, 1465166 req, miss ratio 0.0774, byte miss ratio 0.0774
cdn1_colo28.ns2484 S3FIFO-0.1000-0.9000 cache size    68441, 1465166 req, miss ratio 0.0600, byte miss ratio 0.0600
