cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size      252, 3621430 req, miss ratio 0.6804, byte miss ratio 0.6804
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size      758, 3621430 req, miss ratio 0.5625, byte miss ratio 0.5625
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size     2528, 3621430 req, miss ratio 0.4255, byte miss ratio 0.4255
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size     7584, 3621430 req, miss ratio 0.3014, byte miss ratio 0.3014
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size    25282, 3621430 req, miss ratio 0.1631, byte miss ratio 0.1631
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size    50564, 3621430 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size   101128, 3621430 req, miss ratio 0.0791, byte miss ratio 0.0791
cdn1_allcolo.ns691 S3FIFO-0.5000-0.9000 cache size   202256, 3621430 req, miss ratio 0.0702, byte miss ratio 0.0702
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size      252, 3621430 req, miss ratio 0.7289, byte miss ratio 0.7289
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size      758, 3621430 req, miss ratio 0.6120, byte miss ratio 0.6120
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size     2528, 3621430 req, miss ratio 0.4715, byte miss ratio 0.4715
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size     7584, 3621430 req, miss ratio 0.3362, byte miss ratio 0.3362
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size    25282, 3621430 req, miss ratio 0.1901, byte miss ratio 0.1901
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size    50564, 3621430 req, miss ratio 0.1285, byte miss ratio 0.1285
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size   101128, 3621430 req, miss ratio 0.0883, byte miss ratio 0.0883
cdn1_allcolo.ns691 S3FIFO-0.8000-0.9000 cache size   202256, 3621430 req, miss ratio 0.0721, byte miss ratio 0.0721
cdn1_allcolo.ns691 S3FIFO-0.0250-0.9000 cache size      252, 3621430 req, miss ratio 0.6437, byte miss ratio 0.6437
cdn1_allcolo.ns691 S3FIFO-0.0250-0.9000 cache size      758, 3621430 req, miss ratio 0.5249, byte miss ratio 0.5249
cdn1_allcolo.ns691 S3FIFO-0.0250-0.9000 cache size     2528, 3621430 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns691 S3FIFO-0.0250-0.9000 cache size     7584, 3621430 req, miss ratio 0.2656, byte miss ratio 0.2656
cdn1_allcolo.ns691 S3FIFO-0.0250-0.9000 cache size    25282, 3621430 req, miss ratio 0.1340, byte miss ratio 0.1340
