cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size       21, 1651932 req, miss ratio 0.9357, byte miss ratio 0.9357
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size       63, 1651932 req, miss ratio 0.8885, byte miss ratio 0.8885
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size      212, 1651932 req, miss ratio 0.7831, byte miss ratio 0.7831
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size      638, 1651932 req, miss ratio 0.6061, byte miss ratio 0.6061
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size     2128, 1651932 req, miss ratio 0.3373, byte miss ratio 0.3373
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size     4256, 1651932 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size     8512, 1651932 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns1415 S3FIFO-0.9500-1.9000 cache size    17024, 1651932 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size       21, 1651932 req, miss ratio 0.9256, byte miss ratio 0.9256
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size       63, 1651932 req, miss ratio 0.8453, byte miss ratio 0.8453
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size      212, 1651932 req, miss ratio 0.7107, byte miss ratio 0.7107
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size      638, 1651932 req, miss ratio 0.5380, byte miss ratio 0.5380
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size     2128, 1651932 req, miss ratio 0.2928, byte miss ratio 0.2928
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size     4256, 1651932 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size     8512, 1651932 req, miss ratio 0.0562, byte miss ratio 0.0562
cdn1_colo28.ns1415 S3FIFO-0.5000-1.9000 cache size    17024, 1651932 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size       21, 1651932 req, miss ratio 0.9293, byte miss ratio 0.9293
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size       63, 1651932 req, miss ratio 0.8605, byte miss ratio 0.8605
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size      212, 1651932 req, miss ratio 0.7344, byte miss ratio 0.7344
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size      638, 1651932 req, miss ratio 0.5596, byte miss ratio 0.5596
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size     2128, 1651932 req, miss ratio 0.3067, byte miss ratio 0.3067
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size     4256, 1651932 req, miss ratio 0.1651, byte miss ratio 0.1651
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size     8512, 1651932 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1415 S3FIFO-0.6500-1.9000 cache size    17024, 1651932 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size       21, 1651932 req, miss ratio 0.9280, byte miss ratio 0.9280
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size       63, 1651932 req, miss ratio 0.8553, byte miss ratio 0.8553
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size      212, 1651932 req, miss ratio 0.7264, byte miss ratio 0.7264
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size      638, 1651932 req, miss ratio 0.5523, byte miss ratio 0.5523
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size     2128, 1651932 req, miss ratio 0.3020, byte miss ratio 0.3020
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size     4256, 1651932 req, miss ratio 0.1617, byte miss ratio 0.1617
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size     8512, 1651932 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns1415 S3FIFO-0.6000-1.9000 cache size    17024, 1651932 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size       21, 1651932 req, miss ratio 0.9211, byte miss ratio 0.9211
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size       63, 1651932 req, miss ratio 0.8269, byte miss ratio 0.8269
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size      212, 1651932 req, miss ratio 0.6839, byte miss ratio 0.6839
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size      638, 1651932 req, miss ratio 0.5092, byte miss ratio 0.5092
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size     2128, 1651932 req, miss ratio 0.2760, byte miss ratio 0.2760
cdn1_colo28.ns1415 S3FIFO-0.3000-1.9000 cache size     4256, 1651932 req, miss ratio 0.1424, byte miss ratio 0.1424
