tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size      334, 3193829 req, miss ratio 0.4956, byte miss ratio 0.4956
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size     1003, 3193829 req, miss ratio 0.4049, byte miss ratio 0.4049
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size     3344, 3193829 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size    10034, 3193829 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size    33447, 3193829 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size    66894, 3193829 req, miss ratio 0.1227, byte miss ratio 0.1227
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size   133789, 3193829 req, miss ratio 0.1060, byte miss ratio 0.1060
tencentBlock.ns10274 S3FIFO-0.6000-1.9000 cache size   267578, 3193829 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size      334, 3193829 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size     1003, 3193829 req, miss ratio 0.3922, byte miss ratio 0.3922
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size     3344, 3193829 req, miss ratio 0.3089, byte miss ratio 0.3089
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size    10034, 3193829 req, miss ratio 0.2517, byte miss ratio 0.2517
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size    33447, 3193829 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size    66894, 3193829 req, miss ratio 0.1312, byte miss ratio 0.1312
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size   133789, 3193829 req, miss ratio 0.1138, byte miss ratio 0.1138
tencentBlock.ns10274 S3FIFO-0.0010-0.9000 cache size   267578, 3193829 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns10274 S3FIFO-0.2000-1.9000 cache size      334, 3193829 req, miss ratio 0.4794, byte miss ratio 0.4794
tencentBlock.ns10274 S3FIFO-0.2000-1.9000 cache size     1003, 3193829 req, miss ratio 0.3679, byte miss ratio 0.3679
tencentBlock.ns10274 S3FIFO-0.2000-1.9000 cache size     3344, 3193829 req, miss ratio 0.2703, byte miss ratio 0.2703
tencentBlock.ns10274 S3FIFO-0.2000-1.9000 cache size    10034, 3193829 req, miss ratio 0.2266, byte miss ratio 0.2266
tencentBlock.ns10274 S3FIFO-0.2000-1.9000 cache size    33447, 3193829 req, miss ratio 0.1528, byte miss ratio 0.1528
