cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size       12, 58842909 req, miss ratio 0.1742, byte miss ratio 0.1742
cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size       36, 58842909 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size      120, 58842909 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size      240, 58842909 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size      480, 58842909 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns318 S3FIFO-0.7000-0.9000 cache size      960, 58842909 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size       12, 58842909 req, miss ratio 0.1552, byte miss ratio 0.1552
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size       36, 58842909 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size      120, 58842909 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size      240, 58842909 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size      480, 58842909 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns318 S3FIFO-0.3500-0.9000 cache size      960, 58842909 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size       12, 58842909 req, miss ratio 0.1386, byte miss ratio 0.1386
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size       36, 58842909 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size      120, 58842909 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size      240, 58842909 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size      480, 58842909 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns318 S3FIFO-0.3000-0.9000 cache size      960, 58842909 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size       12, 58842909 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size       36, 58842909 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size      120, 58842909 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size      240, 58842909 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size      480, 58842909 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns318 S3FIFO-0.0100-1.9000 cache size      960, 58842909 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size       12, 58842909 req, miss ratio 0.1552, byte miss ratio 0.1552
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size       36, 58842909 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size      120, 58842909 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size      240, 58842909 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size      480, 58842909 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns318 S3FIFO-0.4000-0.9000 cache size      960, 58842909 req, miss ratio 0.0000, byte miss ratio 0.0000
