tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size      143, 3438833 req, miss ratio 0.4327, byte miss ratio 0.4327
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size      431, 3438833 req, miss ratio 0.3216, byte miss ratio 0.3216
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size     1439, 3438833 req, miss ratio 0.2770, byte miss ratio 0.2770
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size     4317, 3438833 req, miss ratio 0.2648, byte miss ratio 0.2648
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size    14393, 3438833 req, miss ratio 0.2466, byte miss ratio 0.2466
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size    28786, 3438833 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size    57573, 3438833 req, miss ratio 0.1380, byte miss ratio 0.1380
tencentBlock.ns6158 S3FIFO-0.7000-0.9000 cache size   115146, 3438833 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size      143, 3438833 req, miss ratio 0.3438, byte miss ratio 0.3438
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size      431, 3438833 req, miss ratio 0.2901, byte miss ratio 0.2901
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size     1439, 3438833 req, miss ratio 0.2698, byte miss ratio 0.2698
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size     4317, 3438833 req, miss ratio 0.2605, byte miss ratio 0.2605
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size    14393, 3438833 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size    28786, 3438833 req, miss ratio 0.2112, byte miss ratio 0.2112
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size    57573, 3438833 req, miss ratio 0.1296, byte miss ratio 0.1296
tencentBlock.ns6158 S3FIFO-0.2500-0.9000 cache size   115146, 3438833 req, miss ratio 0.0446, byte miss ratio 0.0446
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size      143, 3438833 req, miss ratio 0.3773, byte miss ratio 0.3773
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size      431, 3438833 req, miss ratio 0.2936, byte miss ratio 0.2936
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size     1439, 3438833 req, miss ratio 0.2728, byte miss ratio 0.2728
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size     4317, 3438833 req, miss ratio 0.2611, byte miss ratio 0.2611
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size    14393, 3438833 req, miss ratio 0.2394, byte miss ratio 0.2394
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size    28786, 3438833 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size    57573, 3438833 req, miss ratio 0.1369, byte miss ratio 0.1369
tencentBlock.ns6158 S3FIFO-0.5000-1.9000 cache size   115146, 3438833 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns6158 S3FIFO-0.0100-0.9000 cache size      143, 3438833 req, miss ratio 0.3568, byte miss ratio 0.3568
