cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size       39, 4678468 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size      118, 4678468 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size      396, 4678468 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size     1189, 4678468 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size     3965, 4678468 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size     7930, 4678468 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size    15860, 4678468 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns328 S3FIFO-0.5500-0.9000 cache size    31720, 4678468 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size       39, 4678468 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size      118, 4678468 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size      396, 4678468 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size     1189, 4678468 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size     3965, 4678468 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size     7930, 4678468 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size    15860, 4678468 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns328 S3FIFO-0.0100-0.9000 cache size    31720, 4678468 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size       39, 4678468 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size      118, 4678468 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size      396, 4678468 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size     1189, 4678468 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size     3965, 4678468 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size     7930, 4678468 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size    15860, 4678468 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns328 S3FIFO-0.7500-1.9000 cache size    31720, 4678468 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size       39, 4678468 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size      118, 4678468 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size      396, 4678468 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size     1189, 4678468 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size     3965, 4678468 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size     7930, 4678468 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size    15860, 4678468 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns328 S3FIFO-0.0250-0.9000 cache size    31720, 4678468 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size       39, 4678468 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size      118, 4678468 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size      396, 4678468 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size     1189, 4678468 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size     3965, 4678468 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size     7930, 4678468 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size    15860, 4678468 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns328 S3FIFO-0.1500-1.9000 cache size    31720, 4678468 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns328 S3FIFO-0.2000-0.9000 cache size       39, 4678468 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns328 S3FIFO-0.2000-0.9000 cache size      118, 4678468 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns328 S3FIFO-0.2000-0.9000 cache size      396, 4678468 req, miss ratio 0.0107, byte miss ratio 0.0107
