cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size       14, 2100742 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size       42, 2100742 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size      142, 2100742 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size      285, 2100742 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size      571, 2100742 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1022 S3FIFO-0.1000-1.9000 cache size     1143, 2100742 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size       14, 2100742 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size       42, 2100742 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size      142, 2100742 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size      285, 2100742 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size      571, 2100742 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1022 S3FIFO-0.9500-0.9000 cache size     1143, 2100742 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size       14, 2100742 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size       42, 2100742 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size      142, 2100742 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size      285, 2100742 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size      571, 2100742 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1022 S3FIFO-0.2500-1.9000 cache size     1143, 2100742 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size       14, 2100742 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size       42, 2100742 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size      142, 2100742 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size      285, 2100742 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size      571, 2100742 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1022 S3FIFO-0.1500-0.9000 cache size     1143, 2100742 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size       14, 2100742 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size       42, 2100742 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size      142, 2100742 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size      285, 2100742 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size      571, 2100742 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1022 S3FIFO-0.1000-0.9000 cache size     1143, 2100742 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size       14, 2100742 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size       42, 2100742 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size      142, 2100742 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size      285, 2100742 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size      571, 2100742 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1022 S3FIFO-0.4500-0.9000 cache size     1143, 2100742 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size       14, 2100742 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size       42, 2100742 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size      142, 2100742 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size      285, 2100742 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size      571, 2100742 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1022 S3FIFO-0.3500-1.9000 cache size     1143, 2100742 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1022 S3FIFO-0.9000-1.9000 cache size       14, 2100742 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns1022 S3FIFO-0.9000-1.9000 cache size       42, 2100742 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns1022 S3FIFO-0.9000-1.9000 cache size      142, 2100742 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns1022 S3FIFO-0.9000-1.9000 cache size      285, 2100742 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1022 S3FIFO-0.9000-1.9000 cache size      571, 2100742 req, miss ratio 0.0019, byte miss ratio 0.0019
