tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size       62, 2196450 req, miss ratio 0.4358, byte miss ratio 0.4358
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size      187, 2196450 req, miss ratio 0.2970, byte miss ratio 0.2970
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size      625, 2196450 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size     1877, 2196450 req, miss ratio 0.1227, byte miss ratio 0.1227
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size     6256, 2196450 req, miss ratio 0.1006, byte miss ratio 0.1006
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size    12513, 2196450 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size    25027, 2196450 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns7543 S3FIFO-0.4500-1.9000 cache size    50055, 2196450 req, miss ratio 0.0310, byte miss ratio 0.0310
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size       62, 2196450 req, miss ratio 0.4018, byte miss ratio 0.4018
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size      187, 2196450 req, miss ratio 0.2798, byte miss ratio 0.2798
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size      625, 2196450 req, miss ratio 0.1472, byte miss ratio 0.1472
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size     1877, 2196450 req, miss ratio 0.1203, byte miss ratio 0.1203
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size     6256, 2196450 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size    12513, 2196450 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size    25027, 2196450 req, miss ratio 0.0542, byte miss ratio 0.0542
tencentBlock.ns7543 S3FIFO-0.3000-0.9000 cache size    50055, 2196450 req, miss ratio 0.0304, byte miss ratio 0.0304
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size       62, 2196450 req, miss ratio 0.4768, byte miss ratio 0.4768
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size      187, 2196450 req, miss ratio 0.3030, byte miss ratio 0.3030
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size      625, 2196450 req, miss ratio 0.1583, byte miss ratio 0.1583
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size     1877, 2196450 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size     6256, 2196450 req, miss ratio 0.1032, byte miss ratio 0.1032
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size    12513, 2196450 req, miss ratio 0.0858, byte miss ratio 0.0858
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size    25027, 2196450 req, miss ratio 0.0570, byte miss ratio 0.0570
tencentBlock.ns7543 S3FIFO-0.7000-1.9000 cache size    50055, 2196450 req, miss ratio 0.0328, byte miss ratio 0.0328
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size       62, 2196450 req, miss ratio 0.4962, byte miss ratio 0.4962
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size      187, 2196450 req, miss ratio 0.3064, byte miss ratio 0.3064
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size      625, 2196450 req, miss ratio 0.1663, byte miss ratio 0.1663
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size     1877, 2196450 req, miss ratio 0.1325, byte miss ratio 0.1325
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size     6256, 2196450 req, miss ratio 0.1044, byte miss ratio 0.1044
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size    12513, 2196450 req, miss ratio 0.0872, byte miss ratio 0.0872
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size    25027, 2196450 req, miss ratio 0.0589, byte miss ratio 0.0589
tencentBlock.ns7543 S3FIFO-0.8500-1.9000 cache size    50055, 2196450 req, miss ratio 0.0332, byte miss ratio 0.0332
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size       62, 2196450 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size      187, 2196450 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size      625, 2196450 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size     1877, 2196450 req, miss ratio 0.1238, byte miss ratio 0.1238
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size     6256, 2196450 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size    12513, 2196450 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size    25027, 2196450 req, miss ratio 0.0524, byte miss ratio 0.0524
tencentBlock.ns7543 S3FIFO-0.0050-1.9000 cache size    50055, 2196450 req, miss ratio 0.0294, byte miss ratio 0.0294
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size       62, 2196450 req, miss ratio 0.4494, byte miss ratio 0.4494
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size      187, 2196450 req, miss ratio 0.3034, byte miss ratio 0.3034
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size      625, 2196450 req, miss ratio 0.1540, byte miss ratio 0.1540
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size     1877, 2196450 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size     6256, 2196450 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size    12513, 2196450 req, miss ratio 0.0845, byte miss ratio 0.0845
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size    25027, 2196450 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns7543 S3FIFO-0.6000-0.9000 cache size    50055, 2196450 req, miss ratio 0.0323, byte miss ratio 0.0323
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size       62, 2196450 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size      187, 2196450 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size      625, 2196450 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size     1877, 2196450 req, miss ratio 0.1384, byte miss ratio 0.1384
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size     6256, 2196450 req, miss ratio 0.0977, byte miss ratio 0.0977
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size    12513, 2196450 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size    25027, 2196450 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns7543 S3FIFO-0.0010-0.9000 cache size    50055, 2196450 req, miss ratio 0.0294, byte miss ratio 0.0294
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size       62, 2196450 req, miss ratio 0.4027, byte miss ratio 0.4027
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size      187, 2196450 req, miss ratio 0.2683, byte miss ratio 0.2683
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size      625, 2196450 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size     1877, 2196450 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size     6256, 2196450 req, miss ratio 0.0964, byte miss ratio 0.0964
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size    12513, 2196450 req, miss ratio 0.0810, byte miss ratio 0.0810
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size    25027, 2196450 req, miss ratio 0.0530, byte miss ratio 0.0530
tencentBlock.ns7543 S3FIFO-0.2000-1.9000 cache size    50055, 2196450 req, miss ratio 0.0300, byte miss ratio 0.0300
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size       62, 2196450 req, miss ratio 0.4830, byte miss ratio 0.4830
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size      187, 2196450 req, miss ratio 0.3027, byte miss ratio 0.3027
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size      625, 2196450 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size     1877, 2196450 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size     6256, 2196450 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size    12513, 2196450 req, miss ratio 0.0862, byte miss ratio 0.0862
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size    25027, 2196450 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns7543 S3FIFO-0.7500-1.9000 cache size    50055, 2196450 req, miss ratio 0.0329, byte miss ratio 0.0329
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size       62, 2196450 req, miss ratio 0.4068, byte miss ratio 0.4068
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size      187, 2196450 req, miss ratio 0.2464, byte miss ratio 0.2464
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size      625, 2196450 req, miss ratio 0.1473, byte miss ratio 0.1473
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size     1877, 2196450 req, miss ratio 0.1198, byte miss ratio 0.1198
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size     6256, 2196450 req, miss ratio 0.0922, byte miss ratio 0.0922
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size    12513, 2196450 req, miss ratio 0.0779, byte miss ratio 0.0779
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size    25027, 2196450 req, miss ratio 0.0517, byte miss ratio 0.0517
tencentBlock.ns7543 S3FIFO-0.0500-0.9000 cache size    50055, 2196450 req, miss ratio 0.0294, byte miss ratio 0.0294
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size       62, 2196450 req, miss ratio 0.4949, byte miss ratio 0.4949
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size      187, 2196450 req, miss ratio 0.3063, byte miss ratio 0.3063
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size      625, 2196450 req, miss ratio 0.1661, byte miss ratio 0.1661
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size     1877, 2196450 req, miss ratio 0.1323, byte miss ratio 0.1323
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size     6256, 2196450 req, miss ratio 0.1057, byte miss ratio 0.1057
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size    12513, 2196450 req, miss ratio 0.0875, byte miss ratio 0.0875
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size    25027, 2196450 req, miss ratio 0.0589, byte miss ratio 0.0589
tencentBlock.ns7543 S3FIFO-0.8500-0.9000 cache size    50055, 2196450 req, miss ratio 0.0332, byte miss ratio 0.0332
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size       62, 2196450 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size      187, 2196450 req, miss ratio 0.3028, byte miss ratio 0.3028
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size      625, 2196450 req, miss ratio 0.1530, byte miss ratio 0.1530
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size     1877, 2196450 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size     6256, 2196450 req, miss ratio 0.1018, byte miss ratio 0.1018
tencentBlock.ns7543 S3FIFO-0.5500-1.9000 cache size    12513, 2196450 req, miss ratio 0.0835, byte miss ratio 0.0835
