tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size       86, 3195980 req, miss ratio 0.4446, byte miss ratio 0.4446
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size      260, 3195980 req, miss ratio 0.3465, byte miss ratio 0.3465
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size      869, 3195980 req, miss ratio 0.1723, byte miss ratio 0.1723
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size     2609, 3195980 req, miss ratio 0.1560, byte miss ratio 0.1560
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size     8697, 3195980 req, miss ratio 0.1438, byte miss ratio 0.1438
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size    17394, 3195980 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size    34789, 3195980 req, miss ratio 0.1135, byte miss ratio 0.1135
tencentBlock.ns3825 S3FIFO-0.3500-1.9000 cache size    69578, 3195980 req, miss ratio 0.0335, byte miss ratio 0.0335
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size       86, 3195980 req, miss ratio 0.4410, byte miss ratio 0.4410
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size      260, 3195980 req, miss ratio 0.3583, byte miss ratio 0.3583
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size      869, 3195980 req, miss ratio 0.1756, byte miss ratio 0.1756
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size     2609, 3195980 req, miss ratio 0.1570, byte miss ratio 0.1570
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size     8697, 3195980 req, miss ratio 0.1496, byte miss ratio 0.1496
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size    17394, 3195980 req, miss ratio 0.1335, byte miss ratio 0.1335
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size    34789, 3195980 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns3825 S3FIFO-0.4500-0.9000 cache size    69578, 3195980 req, miss ratio 0.0354, byte miss ratio 0.0354
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size       86, 3195980 req, miss ratio 0.4668, byte miss ratio 0.4668
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size      260, 3195980 req, miss ratio 0.3834, byte miss ratio 0.3834
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size      869, 3195980 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size     2609, 3195980 req, miss ratio 0.1590, byte miss ratio 0.1590
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size     8697, 3195980 req, miss ratio 0.1526, byte miss ratio 0.1526
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size    17394, 3195980 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size    34789, 3195980 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns3825 S3FIFO-0.6000-1.9000 cache size    69578, 3195980 req, miss ratio 0.0381, byte miss ratio 0.0381
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size       86, 3195980 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size      260, 3195980 req, miss ratio 0.2902, byte miss ratio 0.2902
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size      869, 3195980 req, miss ratio 0.1768, byte miss ratio 0.1768
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size     2609, 3195980 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size     8697, 3195980 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size    17394, 3195980 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size    34789, 3195980 req, miss ratio 0.0932, byte miss ratio 0.0932
tencentBlock.ns3825 S3FIFO-0.0050-0.9000 cache size    69578, 3195980 req, miss ratio 0.0286, byte miss ratio 0.0286
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size       86, 3195980 req, miss ratio 0.4331, byte miss ratio 0.4331
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size      260, 3195980 req, miss ratio 0.3377, byte miss ratio 0.3377
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size      869, 3195980 req, miss ratio 0.1724, byte miss ratio 0.1724
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size     2609, 3195980 req, miss ratio 0.1563, byte miss ratio 0.1563
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size     8697, 3195980 req, miss ratio 0.1462, byte miss ratio 0.1462
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size    17394, 3195980 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size    34789, 3195980 req, miss ratio 0.1129, byte miss ratio 0.1129
tencentBlock.ns3825 S3FIFO-0.3500-0.9000 cache size    69578, 3195980 req, miss ratio 0.0335, byte miss ratio 0.0335
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size       86, 3195980 req, miss ratio 0.4252, byte miss ratio 0.4252
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size      260, 3195980 req, miss ratio 0.2881, byte miss ratio 0.2881
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size      869, 3195980 req, miss ratio 0.1713, byte miss ratio 0.1713
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size     2609, 3195980 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size     8697, 3195980 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size    17394, 3195980 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size    34789, 3195980 req, miss ratio 0.0935, byte miss ratio 0.0935
tencentBlock.ns3825 S3FIFO-0.0250-0.9000 cache size    69578, 3195980 req, miss ratio 0.0286, byte miss ratio 0.0286
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size       86, 3195980 req, miss ratio 0.4286, byte miss ratio 0.4286
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size      260, 3195980 req, miss ratio 0.3276, byte miss ratio 0.3276
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size      869, 3195980 req, miss ratio 0.1707, byte miss ratio 0.1707
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size     2609, 3195980 req, miss ratio 0.1560, byte miss ratio 0.1560
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size     8697, 3195980 req, miss ratio 0.1456, byte miss ratio 0.1456
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size    17394, 3195980 req, miss ratio 0.1263, byte miss ratio 0.1263
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size    34789, 3195980 req, miss ratio 0.1127, byte miss ratio 0.1127
tencentBlock.ns3825 S3FIFO-0.3000-0.9000 cache size    69578, 3195980 req, miss ratio 0.0325, byte miss ratio 0.0325
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size       86, 3195980 req, miss ratio 0.4928, byte miss ratio 0.4928
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size      260, 3195980 req, miss ratio 0.3968, byte miss ratio 0.3968
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size      869, 3195980 req, miss ratio 0.2072, byte miss ratio 0.2072
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size     2609, 3195980 req, miss ratio 0.1636, byte miss ratio 0.1636
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size     8697, 3195980 req, miss ratio 0.1542, byte miss ratio 0.1542
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size    17394, 3195980 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size    34789, 3195980 req, miss ratio 0.1068, byte miss ratio 0.1068
tencentBlock.ns3825 S3FIFO-0.7500-1.9000 cache size    69578, 3195980 req, miss ratio 0.0411, byte miss ratio 0.0411
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size       86, 3195980 req, miss ratio 0.4246, byte miss ratio 0.4246
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size      260, 3195980 req, miss ratio 0.2883, byte miss ratio 0.2883
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size      869, 3195980 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size     2609, 3195980 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size     8697, 3195980 req, miss ratio 0.1445, byte miss ratio 0.1445
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size    17394, 3195980 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns3825 S3FIFO-0.0500-0.9000 cache size    34789, 3195980 req, miss ratio 0.0949, byte miss ratio 0.0949
