cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size      137, 1422531 req, miss ratio 0.1243, byte miss ratio 0.1243
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size      413, 1422531 req, miss ratio 0.1210, byte miss ratio 0.1210
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size     1377, 1422531 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size     4131, 1422531 req, miss ratio 0.1159, byte miss ratio 0.1159
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size    13772, 1422531 req, miss ratio 0.1144, byte miss ratio 0.1144
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size    27544, 1422531 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.4000-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size      137, 1422531 req, miss ratio 0.1241, byte miss ratio 0.1241
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size      413, 1422531 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size     1377, 1422531 req, miss ratio 0.1179, byte miss ratio 0.1179
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size     4131, 1422531 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size    13772, 1422531 req, miss ratio 0.1136, byte miss ratio 0.1136
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size    27544, 1422531 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.0500-0.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size      137, 1422531 req, miss ratio 0.1244, byte miss ratio 0.1244
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size      413, 1422531 req, miss ratio 0.1212, byte miss ratio 0.1212
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size     1377, 1422531 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size     4131, 1422531 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size    13772, 1422531 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size    27544, 1422531 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.5000-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size      137, 1422531 req, miss ratio 0.1243, byte miss ratio 0.1243
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size      413, 1422531 req, miss ratio 0.1209, byte miss ratio 0.1209
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size     1377, 1422531 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size     4131, 1422531 req, miss ratio 0.1159, byte miss ratio 0.1159
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size    13772, 1422531 req, miss ratio 0.1141, byte miss ratio 0.1141
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size    27544, 1422531 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.3500-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size      137, 1422531 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size      413, 1422531 req, miss ratio 0.1218, byte miss ratio 0.1218
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size     1377, 1422531 req, miss ratio 0.1189, byte miss ratio 0.1189
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size     4131, 1422531 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size    13772, 1422531 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size    27544, 1422531 req, miss ratio 0.1043, byte miss ratio 0.1043
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size    55088, 1422531 req, miss ratio 0.0996, byte miss ratio 0.0996
cdn1_allcolo.ns10508 S3FIFO-0.8500-1.9000 cache size   110176, 1422531 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size      137, 1422531 req, miss ratio 0.1258, byte miss ratio 0.1258
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size      413, 1422531 req, miss ratio 0.1219, byte miss ratio 0.1219
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size     1377, 1422531 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size     4131, 1422531 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size    13772, 1422531 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size    27544, 1422531 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size    55088, 1422531 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_allcolo.ns10508 S3FIFO-0.9500-0.9000 cache size   110176, 1422531 req, miss ratio 0.0988, byte miss ratio 0.0988
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size      137, 1422531 req, miss ratio 0.1249, byte miss ratio 0.1249
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size      413, 1422531 req, miss ratio 0.1217, byte miss ratio 0.1217
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size     1377, 1422531 req, miss ratio 0.1186, byte miss ratio 0.1186
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size     4131, 1422531 req, miss ratio 0.1165, byte miss ratio 0.1165
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size    13772, 1422531 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size    27544, 1422531 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size    55088, 1422531 req, miss ratio 0.0990, byte miss ratio 0.0990
cdn1_allcolo.ns10508 S3FIFO-0.7500-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size      137, 1422531 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size      413, 1422531 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size     1377, 1422531 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size     4131, 1422531 req, miss ratio 0.1158, byte miss ratio 0.1158
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size    13772, 1422531 req, miss ratio 0.1143, byte miss ratio 0.1143
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size    27544, 1422531 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.0010-0.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size      137, 1422531 req, miss ratio 0.1245, byte miss ratio 0.1245
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size      413, 1422531 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size     1377, 1422531 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size     4131, 1422531 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size    13772, 1422531 req, miss ratio 0.1136, byte miss ratio 0.1136
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size    27544, 1422531 req, miss ratio 0.1008, byte miss ratio 0.1008
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.0100-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size      137, 1422531 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size      413, 1422531 req, miss ratio 0.1216, byte miss ratio 0.1216
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size     1377, 1422531 req, miss ratio 0.1185, byte miss ratio 0.1185
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size     4131, 1422531 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size    13772, 1422531 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size    27544, 1422531 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size    55088, 1422531 req, miss ratio 0.0990, byte miss ratio 0.0990
cdn1_allcolo.ns10508 S3FIFO-0.7000-1.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size      137, 1422531 req, miss ratio 0.1245, byte miss ratio 0.1245
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size      413, 1422531 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size     1377, 1422531 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size     4131, 1422531 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size    13772, 1422531 req, miss ratio 0.1136, byte miss ratio 0.1136
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size    27544, 1422531 req, miss ratio 0.1008, byte miss ratio 0.1008
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.0100-0.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size      137, 1422531 req, miss ratio 0.1242, byte miss ratio 0.1242
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size      413, 1422531 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size     1377, 1422531 req, miss ratio 0.1179, byte miss ratio 0.1179
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size     4131, 1422531 req, miss ratio 0.1158, byte miss ratio 0.1158
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size    13772, 1422531 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size    27544, 1422531 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.2500-0.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size      137, 1422531 req, miss ratio 0.1244, byte miss ratio 0.1244
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size      413, 1422531 req, miss ratio 0.1211, byte miss ratio 0.1211
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size     1377, 1422531 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size     4131, 1422531 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size    13772, 1422531 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size    27544, 1422531 req, miss ratio 0.1009, byte miss ratio 0.1009
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size    55088, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.4500-0.9000 cache size   110176, 1422531 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size      137, 1422531 req, miss ratio 0.1259, byte miss ratio 0.1259
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size      413, 1422531 req, miss ratio 0.1219, byte miss ratio 0.1219
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size     1377, 1422531 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size     4131, 1422531 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size    13772, 1422531 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size    27544, 1422531 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size    55088, 1422531 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_allcolo.ns10508 S3FIFO-0.9900-1.9000 cache size   110176, 1422531 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns10508 S3FIFO-0.1500-0.9000 cache size      137, 1422531 req, miss ratio 0.1241, byte miss ratio 0.1241
cdn1_allcolo.ns10508 S3FIFO-0.1500-0.9000 cache size      413, 1422531 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_allcolo.ns10508 S3FIFO-0.1500-0.9000 cache size     1377, 1422531 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_allcolo.ns10508 S3FIFO-0.1500-0.9000 cache size     4131, 1422531 req, miss ratio 0.1158, byte miss ratio 0.1158
