cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size        5, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size       17, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size       57, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size      115, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size      231, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8500-1.9000 cache size      463, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size        5, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size       17, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size       57, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size      115, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size      231, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7000-1.9000 cache size      463, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size        5, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size       17, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size       57, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size      115, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size      231, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.8000-1.9000 cache size      463, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size        5, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size       17, 16918539 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size       57, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size      115, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size      231, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.7500-1.9000 cache size      463, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns82 S3FIFO-0.1000-1.9000 cache size        5, 16918539 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns82 S3FIFO-0.1000-1.9000 cache size       17, 16918539 req, miss ratio 0.0000, byte miss ratio 0.0000
