cdn1_allcolo.ns792 S3FIFO-0.6500-1.9000 cache size        8, 1941438 req, miss ratio 0.5112, byte miss ratio 0.5112
cdn1_allcolo.ns792 S3FIFO-0.6500-1.9000 cache size       16, 1941438 req, miss ratio 0.2178, byte miss ratio 0.2178
cdn1_allcolo.ns792 S3FIFO-0.6500-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.8500-0.9000 cache size        8, 1941438 req, miss ratio 0.5215, byte miss ratio 0.5215
cdn1_allcolo.ns792 S3FIFO-0.8500-0.9000 cache size       16, 1941438 req, miss ratio 0.2310, byte miss ratio 0.2310
cdn1_allcolo.ns792 S3FIFO-0.8500-0.9000 cache size       32, 1941438 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns792 S3FIFO-0.2000-1.9000 cache size        8, 1941438 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_allcolo.ns792 S3FIFO-0.2000-1.9000 cache size       16, 1941438 req, miss ratio 0.1855, byte miss ratio 0.1855
cdn1_allcolo.ns792 S3FIFO-0.2000-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.8000-1.9000 cache size        8, 1941438 req, miss ratio 0.5171, byte miss ratio 0.5171
cdn1_allcolo.ns792 S3FIFO-0.8000-1.9000 cache size       16, 1941438 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_allcolo.ns792 S3FIFO-0.8000-1.9000 cache size       32, 1941438 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns792 S3FIFO-0.0500-1.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0500-1.9000 cache size       16, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0500-1.9000 cache size       32, 1941438 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns792 S3FIFO-0.0250-1.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0250-1.9000 cache size       16, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0250-1.9000 cache size       32, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0050-1.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0050-1.9000 cache size       16, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0050-1.9000 cache size       32, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0100-0.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0100-0.9000 cache size       16, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0100-0.9000 cache size       32, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.1000-1.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.1000-1.9000 cache size       16, 1941438 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_allcolo.ns792 S3FIFO-0.1000-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.5000-1.9000 cache size        8, 1941438 req, miss ratio 0.5034, byte miss ratio 0.5034
cdn1_allcolo.ns792 S3FIFO-0.5000-1.9000 cache size       16, 1941438 req, miss ratio 0.2080, byte miss ratio 0.2080
cdn1_allcolo.ns792 S3FIFO-0.5000-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.6500-0.9000 cache size        8, 1941438 req, miss ratio 0.5115, byte miss ratio 0.5115
cdn1_allcolo.ns792 S3FIFO-0.6500-0.9000 cache size       16, 1941438 req, miss ratio 0.2176, byte miss ratio 0.2176
cdn1_allcolo.ns792 S3FIFO-0.6500-0.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.9000-1.9000 cache size        8, 1941438 req, miss ratio 0.5189, byte miss ratio 0.5189
cdn1_allcolo.ns792 S3FIFO-0.9000-1.9000 cache size       16, 1941438 req, miss ratio 0.2347, byte miss ratio 0.2347
cdn1_allcolo.ns792 S3FIFO-0.9000-1.9000 cache size       32, 1941438 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns792 S3FIFO-0.5500-1.9000 cache size        8, 1941438 req, miss ratio 0.5034, byte miss ratio 0.5034
cdn1_allcolo.ns792 S3FIFO-0.5500-1.9000 cache size       16, 1941438 req, miss ratio 0.2080, byte miss ratio 0.2080
cdn1_allcolo.ns792 S3FIFO-0.5500-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.9000-0.9000 cache size        8, 1941438 req, miss ratio 0.5260, byte miss ratio 0.5260
cdn1_allcolo.ns792 S3FIFO-0.9000-0.9000 cache size       16, 1941438 req, miss ratio 0.2348, byte miss ratio 0.2348
cdn1_allcolo.ns792 S3FIFO-0.9000-0.9000 cache size       32, 1941438 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns792 S3FIFO-0.4000-0.9000 cache size        8, 1941438 req, miss ratio 0.4867, byte miss ratio 0.4867
cdn1_allcolo.ns792 S3FIFO-0.4000-0.9000 cache size       16, 1941438 req, miss ratio 0.1986, byte miss ratio 0.1986
cdn1_allcolo.ns792 S3FIFO-0.4000-0.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.3500-1.9000 cache size        8, 1941438 req, miss ratio 0.4860, byte miss ratio 0.4860
cdn1_allcolo.ns792 S3FIFO-0.3500-1.9000 cache size       16, 1941438 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns792 S3FIFO-0.3500-1.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.0250-0.9000 cache size        8, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0250-0.9000 cache size       16, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.0250-0.9000 cache size       32, 1941438 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns792 S3FIFO-0.2500-0.9000 cache size        8, 1941438 req, miss ratio 0.4725, byte miss ratio 0.4725
cdn1_allcolo.ns792 S3FIFO-0.2500-0.9000 cache size       16, 1941438 req, miss ratio 0.1895, byte miss ratio 0.1895
cdn1_allcolo.ns792 S3FIFO-0.2500-0.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.5000-0.9000 cache size        8, 1941438 req, miss ratio 0.4994, byte miss ratio 0.4994
cdn1_allcolo.ns792 S3FIFO-0.5000-0.9000 cache size       16, 1941438 req, miss ratio 0.2080, byte miss ratio 0.2080
cdn1_allcolo.ns792 S3FIFO-0.5000-0.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns792 S3FIFO-0.9900-1.9000 cache size        8, 1941438 req, miss ratio 0.5189, byte miss ratio 0.5189
cdn1_allcolo.ns792 S3FIFO-0.9900-1.9000 cache size       16, 1941438 req, miss ratio 0.2371, byte miss ratio 0.2371
cdn1_allcolo.ns792 S3FIFO-0.9900-1.9000 cache size       32, 1941438 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns792 S3FIFO-0.3500-0.9000 cache size        8, 1941438 req, miss ratio 0.4725, byte miss ratio 0.4725
cdn1_allcolo.ns792 S3FIFO-0.3500-0.9000 cache size       16, 1941438 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_allcolo.ns792 S3FIFO-0.3500-0.9000 cache size       32, 1941438 req, miss ratio 0.0001, byte miss ratio 0.0001
