tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size       89, 1989613 req, miss ratio 0.5142, byte miss ratio 0.5142
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size      269, 1989613 req, miss ratio 0.3998, byte miss ratio 0.3998
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size      898, 1989613 req, miss ratio 0.3343, byte miss ratio 0.3343
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size     2694, 1989613 req, miss ratio 0.2637, byte miss ratio 0.2637
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size     8982, 1989613 req, miss ratio 0.2301, byte miss ratio 0.2301
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size    17965, 1989613 req, miss ratio 0.2064, byte miss ratio 0.2064
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size    35931, 1989613 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns8413 S3FIFO-0.9900-0.9000 cache size    71862, 1989613 req, miss ratio 0.0640, byte miss ratio 0.0640
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size       89, 1989613 req, miss ratio 0.4675, byte miss ratio 0.4675
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size      269, 1989613 req, miss ratio 0.3543, byte miss ratio 0.3543
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size      898, 1989613 req, miss ratio 0.3106, byte miss ratio 0.3106
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size     2694, 1989613 req, miss ratio 0.2401, byte miss ratio 0.2401
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size     8982, 1989613 req, miss ratio 0.2147, byte miss ratio 0.2147
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size    17965, 1989613 req, miss ratio 0.2037, byte miss ratio 0.2037
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size    35931, 1989613 req, miss ratio 0.1458, byte miss ratio 0.1458
tencentBlock.ns8413 S3FIFO-0.8000-1.9000 cache size    71862, 1989613 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size       89, 1989613 req, miss ratio 0.4758, byte miss ratio 0.4758
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size      269, 1989613 req, miss ratio 0.3603, byte miss ratio 0.3603
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size      898, 1989613 req, miss ratio 0.3148, byte miss ratio 0.3148
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size     2694, 1989613 req, miss ratio 0.2451, byte miss ratio 0.2451
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size     8982, 1989613 req, miss ratio 0.2170, byte miss ratio 0.2170
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size    17965, 1989613 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size    35931, 1989613 req, miss ratio 0.1453, byte miss ratio 0.1453
tencentBlock.ns8413 S3FIFO-0.8500-0.9000 cache size    71862, 1989613 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size       89, 1989613 req, miss ratio 0.4764, byte miss ratio 0.4764
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size      269, 1989613 req, miss ratio 0.3614, byte miss ratio 0.3614
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size      898, 1989613 req, miss ratio 0.3155, byte miss ratio 0.3155
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size     2694, 1989613 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size     8982, 1989613 req, miss ratio 0.2171, byte miss ratio 0.2171
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size    17965, 1989613 req, miss ratio 0.2037, byte miss ratio 0.2037
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size    35931, 1989613 req, miss ratio 0.1453, byte miss ratio 0.1453
tencentBlock.ns8413 S3FIFO-0.8500-1.9000 cache size    71862, 1989613 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size       89, 1989613 req, miss ratio 0.4329, byte miss ratio 0.4329
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size      269, 1989613 req, miss ratio 0.3362, byte miss ratio 0.3362
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size      898, 1989613 req, miss ratio 0.2899, byte miss ratio 0.2899
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size     2694, 1989613 req, miss ratio 0.2271, byte miss ratio 0.2271
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size     8982, 1989613 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size    17965, 1989613 req, miss ratio 0.2034, byte miss ratio 0.2034
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size    35931, 1989613 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns8413 S3FIFO-0.6000-1.9000 cache size    71862, 1989613 req, miss ratio 0.0583, byte miss ratio 0.0583
