cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size       32, 1449768 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size       97, 1449768 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size      323, 1449768 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size      970, 1449768 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size     3236, 1449768 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size     6472, 1449768 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size    12945, 1449768 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns4007 S3FIFO-0.1000-1.9000 cache size    25891, 1449768 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size       32, 1449768 req, miss ratio 0.0383, byte miss ratio 0.0383
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size       97, 1449768 req, miss ratio 0.0351, byte miss ratio 0.0351
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size      323, 1449768 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size      970, 1449768 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size     3236, 1449768 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size     6472, 1449768 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size    12945, 1449768 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns4007 S3FIFO-0.4500-0.9000 cache size    25891, 1449768 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size       32, 1449768 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size       97, 1449768 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size      323, 1449768 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size      970, 1449768 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size     3236, 1449768 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size     6472, 1449768 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size    12945, 1449768 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns4007 S3FIFO-0.0100-1.9000 cache size    25891, 1449768 req, miss ratio 0.0225, byte miss ratio 0.0225
