io_traces.ns321 S3FIFO-0.2500-0.9000 cache size      172, 2000000 req, miss ratio 0.4671, byte miss ratio 0.4671
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size      518, 2000000 req, miss ratio 0.4592, byte miss ratio 0.4592
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size     1729, 2000000 req, miss ratio 0.4537, byte miss ratio 0.4537
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size     5187, 2000000 req, miss ratio 0.4515, byte miss ratio 0.4515
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size    17290, 2000000 req, miss ratio 0.3726, byte miss ratio 0.3726
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size    34580, 2000000 req, miss ratio 0.2270, byte miss ratio 0.2270
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size    69161, 2000000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns321 S3FIFO-0.2500-0.9000 cache size   138322, 2000000 req, miss ratio 0.0867, byte miss ratio 0.0867
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size      172, 2000000 req, miss ratio 0.4689, byte miss ratio 0.4689
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size      518, 2000000 req, miss ratio 0.4594, byte miss ratio 0.4594
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size     1729, 2000000 req, miss ratio 0.4541, byte miss ratio 0.4541
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size     5187, 2000000 req, miss ratio 0.4521, byte miss ratio 0.4521
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size    17290, 2000000 req, miss ratio 0.3789, byte miss ratio 0.3789
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size    34580, 2000000 req, miss ratio 0.2507, byte miss ratio 0.2507
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size    69161, 2000000 req, miss ratio 0.1029, byte miss ratio 0.1029
io_traces.ns321 S3FIFO-0.6000-0.9000 cache size   138322, 2000000 req, miss ratio 0.0885, byte miss ratio 0.0885
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size      172, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size      518, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size     1729, 2000000 req, miss ratio 0.5158, byte miss ratio 0.5158
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size     5187, 2000000 req, miss ratio 0.4693, byte miss ratio 0.4693
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size    17290, 2000000 req, miss ratio 0.3517, byte miss ratio 0.3517
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size    34580, 2000000 req, miss ratio 0.1940, byte miss ratio 0.1940
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size    69161, 2000000 req, miss ratio 0.0951, byte miss ratio 0.0951
io_traces.ns321 S3FIFO-0.0010-1.9000 cache size   138322, 2000000 req, miss ratio 0.0870, byte miss ratio 0.0870
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size      172, 2000000 req, miss ratio 0.4682, byte miss ratio 0.4682
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size      518, 2000000 req, miss ratio 0.4584, byte miss ratio 0.4584
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size     1729, 2000000 req, miss ratio 0.4539, byte miss ratio 0.4539
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size     5187, 2000000 req, miss ratio 0.4518, byte miss ratio 0.4518
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size    17290, 2000000 req, miss ratio 0.3781, byte miss ratio 0.3781
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size    34580, 2000000 req, miss ratio 0.2505, byte miss ratio 0.2505
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size    69161, 2000000 req, miss ratio 0.0968, byte miss ratio 0.0968
io_traces.ns321 S3FIFO-0.5000-0.9000 cache size   138322, 2000000 req, miss ratio 0.0879, byte miss ratio 0.0879
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size      172, 2000000 req, miss ratio 0.4693, byte miss ratio 0.4693
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size      518, 2000000 req, miss ratio 0.4597, byte miss ratio 0.4597
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size     1729, 2000000 req, miss ratio 0.4541, byte miss ratio 0.4541
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size     5187, 2000000 req, miss ratio 0.4529, byte miss ratio 0.4529
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size    17290, 2000000 req, miss ratio 0.3790, byte miss ratio 0.3790
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size    34580, 2000000 req, miss ratio 0.2538, byte miss ratio 0.2538
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size    69161, 2000000 req, miss ratio 0.1066, byte miss ratio 0.1066
io_traces.ns321 S3FIFO-0.6500-1.9000 cache size   138322, 2000000 req, miss ratio 0.0893, byte miss ratio 0.0893
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size      172, 2000000 req, miss ratio 0.5022, byte miss ratio 0.5022
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size      518, 2000000 req, miss ratio 0.4689, byte miss ratio 0.4689
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size     1729, 2000000 req, miss ratio 0.4591, byte miss ratio 0.4591
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size     5187, 2000000 req, miss ratio 0.4544, byte miss ratio 0.4544
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size    17290, 2000000 req, miss ratio 0.3677, byte miss ratio 0.3677
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size    34580, 2000000 req, miss ratio 0.2602, byte miss ratio 0.2602
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size    69161, 2000000 req, miss ratio 0.1249, byte miss ratio 0.1249
io_traces.ns321 S3FIFO-0.9500-0.9000 cache size   138322, 2000000 req, miss ratio 0.1013, byte miss ratio 0.1013
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size      172, 2000000 req, miss ratio 0.4685, byte miss ratio 0.4685
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size      518, 2000000 req, miss ratio 0.4589, byte miss ratio 0.4589
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size     1729, 2000000 req, miss ratio 0.4540, byte miss ratio 0.4540
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size     5187, 2000000 req, miss ratio 0.4520, byte miss ratio 0.4520
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size    17290, 2000000 req, miss ratio 0.3778, byte miss ratio 0.3778
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size    34580, 2000000 req, miss ratio 0.2513, byte miss ratio 0.2513
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size    69161, 2000000 req, miss ratio 0.0998, byte miss ratio 0.0998
io_traces.ns321 S3FIFO-0.5500-0.9000 cache size   138322, 2000000 req, miss ratio 0.0881, byte miss ratio 0.0881
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size      172, 2000000 req, miss ratio 0.4655, byte miss ratio 0.4655
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size      518, 2000000 req, miss ratio 0.4582, byte miss ratio 0.4582
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size     1729, 2000000 req, miss ratio 0.4532, byte miss ratio 0.4532
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size     5187, 2000000 req, miss ratio 0.4510, byte miss ratio 0.4510
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size    17290, 2000000 req, miss ratio 0.3681, byte miss ratio 0.3681
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size    34580, 2000000 req, miss ratio 0.2179, byte miss ratio 0.2179
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size    69161, 2000000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns321 S3FIFO-0.2000-1.9000 cache size   138322, 2000000 req, miss ratio 0.0866, byte miss ratio 0.0866
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size      172, 2000000 req, miss ratio 0.4664, byte miss ratio 0.4664
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size      518, 2000000 req, miss ratio 0.4585, byte miss ratio 0.4585
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size     1729, 2000000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size     5187, 2000000 req, miss ratio 0.4509, byte miss ratio 0.4509
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size    17290, 2000000 req, miss ratio 0.3542, byte miss ratio 0.3542
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size    34580, 2000000 req, miss ratio 0.2145, byte miss ratio 0.2145
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size    69161, 2000000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns321 S3FIFO-0.1000-1.9000 cache size   138322, 2000000 req, miss ratio 0.0867, byte miss ratio 0.0867
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size      172, 2000000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size      518, 2000000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size     1729, 2000000 req, miss ratio 0.4538, byte miss ratio 0.4538
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size     5187, 2000000 req, miss ratio 0.4517, byte miss ratio 0.4517
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size    17290, 2000000 req, miss ratio 0.3805, byte miss ratio 0.3805
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size    34580, 2000000 req, miss ratio 0.2368, byte miss ratio 0.2368
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size    69161, 2000000 req, miss ratio 0.0926, byte miss ratio 0.0926
io_traces.ns321 S3FIFO-0.4000-0.9000 cache size   138322, 2000000 req, miss ratio 0.0872, byte miss ratio 0.0872
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size      172, 2000000 req, miss ratio 0.4673, byte miss ratio 0.4673
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size      518, 2000000 req, miss ratio 0.4593, byte miss ratio 0.4593
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size     1729, 2000000 req, miss ratio 0.4539, byte miss ratio 0.4539
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size     5187, 2000000 req, miss ratio 0.4515, byte miss ratio 0.4515
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size    17290, 2000000 req, miss ratio 0.3615, byte miss ratio 0.3615
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size    34580, 2000000 req, miss ratio 0.2118, byte miss ratio 0.2118
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size    69161, 2000000 req, miss ratio 0.0937, byte miss ratio 0.0937
io_traces.ns321 S3FIFO-0.1500-0.9000 cache size   138322, 2000000 req, miss ratio 0.0866, byte miss ratio 0.0866
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size      172, 2000000 req, miss ratio 0.4673, byte miss ratio 0.4673
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size      518, 2000000 req, miss ratio 0.4591, byte miss ratio 0.4591
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size     1729, 2000000 req, miss ratio 0.4537, byte miss ratio 0.4537
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size     5187, 2000000 req, miss ratio 0.4516, byte miss ratio 0.4516
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size    17290, 2000000 req, miss ratio 0.3776, byte miss ratio 0.3776
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size    34580, 2000000 req, miss ratio 0.2260, byte miss ratio 0.2260
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size    69161, 2000000 req, miss ratio 0.0916, byte miss ratio 0.0916
io_traces.ns321 S3FIFO-0.3500-0.9000 cache size   138322, 2000000 req, miss ratio 0.0869, byte miss ratio 0.0869
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size      172, 2000000 req, miss ratio 0.4679, byte miss ratio 0.4679
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size      518, 2000000 req, miss ratio 0.4583, byte miss ratio 0.4583
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size     1729, 2000000 req, miss ratio 0.4537, byte miss ratio 0.4537
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size     5187, 2000000 req, miss ratio 0.4527, byte miss ratio 0.4527
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size    17290, 2000000 req, miss ratio 0.3780, byte miss ratio 0.3780
io_traces.ns321 S3FIFO-0.5500-1.9000 cache size    34580, 2000000 req, miss ratio 0.2513, byte miss ratio 0.2513
