tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size     2185, 44961056 req, miss ratio 0.7883, byte miss ratio 0.7883
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size     6556, 44961056 req, miss ratio 0.6880, byte miss ratio 0.6880
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size    21856, 44961056 req, miss ratio 0.5820, byte miss ratio 0.5820
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size    65569, 44961056 req, miss ratio 0.4535, byte miss ratio 0.4535
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size   218566, 44961056 req, miss ratio 0.2719, byte miss ratio 0.2719
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size   437132, 44961056 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size   874264, 44961056 req, miss ratio 0.1036, byte miss ratio 0.1036
tencentBlock.ns3678 S3FIFO-0.9900-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0585, byte miss ratio 0.0585
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size     2185, 44961056 req, miss ratio 0.7795, byte miss ratio 0.7795
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size     6556, 44961056 req, miss ratio 0.6732, byte miss ratio 0.6732
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size    21856, 44961056 req, miss ratio 0.5619, byte miss ratio 0.5619
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size    65569, 44961056 req, miss ratio 0.4370, byte miss ratio 0.4370
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size   218566, 44961056 req, miss ratio 0.2602, byte miss ratio 0.2602
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size   437132, 44961056 req, miss ratio 0.1786, byte miss ratio 0.1786
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size   874264, 44961056 req, miss ratio 0.0974, byte miss ratio 0.0974
tencentBlock.ns3678 S3FIFO-0.8500-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0546, byte miss ratio 0.0546
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size     2185, 44961056 req, miss ratio 0.7659, byte miss ratio 0.7659
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size     6556, 44961056 req, miss ratio 0.6517, byte miss ratio 0.6517
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size    21856, 44961056 req, miss ratio 0.5225, byte miss ratio 0.5225
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size    65569, 44961056 req, miss ratio 0.4076, byte miss ratio 0.4076
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size   218566, 44961056 req, miss ratio 0.2372, byte miss ratio 0.2372
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size   437132, 44961056 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size   874264, 44961056 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns3678 S3FIFO-0.3000-0.9000 cache size  1748528, 44961056 req, miss ratio 0.0507, byte miss ratio 0.0507
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size     2185, 44961056 req, miss ratio 0.7628, byte miss ratio 0.7628
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size     6556, 44961056 req, miss ratio 0.6507, byte miss ratio 0.6507
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size    21856, 44961056 req, miss ratio 0.5252, byte miss ratio 0.5252
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size    65569, 44961056 req, miss ratio 0.4100, byte miss ratio 0.4100
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size   218566, 44961056 req, miss ratio 0.2376, byte miss ratio 0.2376
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size   437132, 44961056 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size   874264, 44961056 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns3678 S3FIFO-0.3000-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0507, byte miss ratio 0.0507
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size     2185, 44961056 req, miss ratio 0.7635, byte miss ratio 0.7635
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size     6556, 44961056 req, miss ratio 0.6504, byte miss ratio 0.6504
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size    21856, 44961056 req, miss ratio 0.5275, byte miss ratio 0.5275
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size    65569, 44961056 req, miss ratio 0.4145, byte miss ratio 0.4145
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size   218566, 44961056 req, miss ratio 0.2399, byte miss ratio 0.2399
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size   437132, 44961056 req, miss ratio 0.1595, byte miss ratio 0.1595
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size   874264, 44961056 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns3678 S3FIFO-0.4500-0.9000 cache size  1748528, 44961056 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size     2185, 44961056 req, miss ratio 0.7863, byte miss ratio 0.7863
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size     6556, 44961056 req, miss ratio 0.6841, byte miss ratio 0.6841
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size    21856, 44961056 req, miss ratio 0.5738, byte miss ratio 0.5738
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size    65569, 44961056 req, miss ratio 0.4459, byte miss ratio 0.4459
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size   218566, 44961056 req, miss ratio 0.2676, byte miss ratio 0.2676
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size   437132, 44961056 req, miss ratio 0.1859, byte miss ratio 0.1859
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size   874264, 44961056 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns3678 S3FIFO-0.9500-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size     2185, 44961056 req, miss ratio 0.7770, byte miss ratio 0.7770
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size     6556, 44961056 req, miss ratio 0.6712, byte miss ratio 0.6712
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size    21856, 44961056 req, miss ratio 0.5308, byte miss ratio 0.5308
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size    65569, 44961056 req, miss ratio 0.4022, byte miss ratio 0.4022
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size   218566, 44961056 req, miss ratio 0.2400, byte miss ratio 0.2400
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size   437132, 44961056 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size   874264, 44961056 req, miss ratio 0.0742, byte miss ratio 0.0742
tencentBlock.ns3678 S3FIFO-0.1000-0.9000 cache size  1748528, 44961056 req, miss ratio 0.0506, byte miss ratio 0.0506
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size     2185, 44961056 req, miss ratio 0.7760, byte miss ratio 0.7760
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size     6556, 44961056 req, miss ratio 0.6691, byte miss ratio 0.6691
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size    21856, 44961056 req, miss ratio 0.5570, byte miss ratio 0.5570
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size    65569, 44961056 req, miss ratio 0.4336, byte miss ratio 0.4336
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size   218566, 44961056 req, miss ratio 0.2568, byte miss ratio 0.2568
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size   437132, 44961056 req, miss ratio 0.1756, byte miss ratio 0.1756
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size   874264, 44961056 req, miss ratio 0.0954, byte miss ratio 0.0954
tencentBlock.ns3678 S3FIFO-0.8000-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size     2185, 44961056 req, miss ratio 0.7817, byte miss ratio 0.7817
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size     6556, 44961056 req, miss ratio 0.6984, byte miss ratio 0.6984
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size    21856, 44961056 req, miss ratio 0.5807, byte miss ratio 0.5807
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size    65569, 44961056 req, miss ratio 0.4431, byte miss ratio 0.4431
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size   218566, 44961056 req, miss ratio 0.2622, byte miss ratio 0.2622
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size   437132, 44961056 req, miss ratio 0.1589, byte miss ratio 0.1589
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size   874264, 44961056 req, miss ratio 0.0780, byte miss ratio 0.0780
tencentBlock.ns3678 S3FIFO-0.0010-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size     2185, 44961056 req, miss ratio 0.7638, byte miss ratio 0.7638
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size     6556, 44961056 req, miss ratio 0.6523, byte miss ratio 0.6523
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size    21856, 44961056 req, miss ratio 0.5245, byte miss ratio 0.5245
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size    65569, 44961056 req, miss ratio 0.4079, byte miss ratio 0.4079
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size   218566, 44961056 req, miss ratio 0.2376, byte miss ratio 0.2376
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size   437132, 44961056 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size   874264, 44961056 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns3678 S3FIFO-0.2500-1.9000 cache size  1748528, 44961056 req, miss ratio 0.0506, byte miss ratio 0.0506
tencentBlock.ns3678 S3FIFO-0.2000-1.9000 cache size     2185, 44961056 req, miss ratio 0.7654, byte miss ratio 0.7654
