tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size      341, 3905112 req, miss ratio 0.4337, byte miss ratio 0.4337
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size     1025, 3905112 req, miss ratio 0.3891, byte miss ratio 0.3891
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size     3419, 3905112 req, miss ratio 0.3469, byte miss ratio 0.3469
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size    10257, 3905112 req, miss ratio 0.2840, byte miss ratio 0.2840
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size    34192, 3905112 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size    68385, 3905112 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size   136770, 3905112 req, miss ratio 0.1326, byte miss ratio 0.1326
tencentBlock.ns2773 S3FIFO-0.8000-0.9000 cache size   273540, 3905112 req, miss ratio 0.0928, byte miss ratio 0.0928
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size      341, 3905112 req, miss ratio 0.4251, byte miss ratio 0.4251
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size     1025, 3905112 req, miss ratio 0.3823, byte miss ratio 0.3823
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size     3419, 3905112 req, miss ratio 0.3401, byte miss ratio 0.3401
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size    10257, 3905112 req, miss ratio 0.2762, byte miss ratio 0.2762
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size    34192, 3905112 req, miss ratio 0.2299, byte miss ratio 0.2299
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size    68385, 3905112 req, miss ratio 0.1900, byte miss ratio 0.1900
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size   136770, 3905112 req, miss ratio 0.1304, byte miss ratio 0.1304
tencentBlock.ns2773 S3FIFO-0.7000-0.9000 cache size   273540, 3905112 req, miss ratio 0.0915, byte miss ratio 0.0915
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size      341, 3905112 req, miss ratio 0.4098, byte miss ratio 0.4098
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size     1025, 3905112 req, miss ratio 0.3709, byte miss ratio 0.3709
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size     3419, 3905112 req, miss ratio 0.3085, byte miss ratio 0.3085
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size    10257, 3905112 req, miss ratio 0.2651, byte miss ratio 0.2651
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size    34192, 3905112 req, miss ratio 0.2268, byte miss ratio 0.2268
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size    68385, 3905112 req, miss ratio 0.1902, byte miss ratio 0.1902
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size   136770, 3905112 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns2773 S3FIFO-0.0100-1.9000 cache size   273540, 3905112 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns2773 S3FIFO-0.4500-1.9000 cache size      341, 3905112 req, miss ratio 0.4058, byte miss ratio 0.4058
tencentBlock.ns2773 S3FIFO-0.4500-1.9000 cache size     1025, 3905112 req, miss ratio 0.3719, byte miss ratio 0.3719
tencentBlock.ns2773 S3FIFO-0.4500-1.9000 cache size     3419, 3905112 req, miss ratio 0.3225, byte miss ratio 0.3225
tencentBlock.ns2773 S3FIFO-0.4500-1.9000 cache size    10257, 3905112 req, miss ratio 0.2635, byte miss ratio 0.2635
