cdn1_colo28.ns102 S3FIFO-0.0500-1.9000 cache size     2091, 4835874 req, miss ratio 0.7218, byte miss ratio 0.7218
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7383, byte miss ratio 0.7383
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size     6274, 4835874 req, miss ratio 0.7227, byte miss ratio 0.7227
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6963, byte miss ratio 0.6963
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size   209165, 4835874 req, miss ratio 0.6033, byte miss ratio 0.6033
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5607, byte miss ratio 0.5607
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size   836663, 4835874 req, miss ratio 0.5207, byte miss ratio 0.5207
cdn1_colo28.ns102 S3FIFO-0.9000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4389, byte miss ratio 0.4389
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size     2091, 4835874 req, miss ratio 0.7228, byte miss ratio 0.7228
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size     6274, 4835874 req, miss ratio 0.6971, byte miss ratio 0.6971
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size    20916, 4835874 req, miss ratio 0.6544, byte miss ratio 0.6544
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size    62749, 4835874 req, miss ratio 0.6032, byte miss ratio 0.6032
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size   209165, 4835874 req, miss ratio 0.5464, byte miss ratio 0.5464
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size   418331, 4835874 req, miss ratio 0.5213, byte miss ratio 0.5213
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size   836663, 4835874 req, miss ratio 0.4988, byte miss ratio 0.4988
cdn1_colo28.ns102 S3FIFO-0.0100-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size     2091, 4835874 req, miss ratio 0.7245, byte miss ratio 0.7245
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size     6274, 4835874 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size    20916, 4835874 req, miss ratio 0.6650, byte miss ratio 0.6650
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size    62749, 4835874 req, miss ratio 0.6164, byte miss ratio 0.6164
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size   209165, 4835874 req, miss ratio 0.5552, byte miss ratio 0.5552
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size   418331, 4835874 req, miss ratio 0.5258, byte miss ratio 0.5258
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size   836663, 4835874 req, miss ratio 0.4992, byte miss ratio 0.4992
cdn1_colo28.ns102 S3FIFO-0.4000-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size     2091, 4835874 req, miss ratio 0.7221, byte miss ratio 0.7221
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size     6274, 4835874 req, miss ratio 0.6979, byte miss ratio 0.6979
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size    20916, 4835874 req, miss ratio 0.6576, byte miss ratio 0.6576
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size    62749, 4835874 req, miss ratio 0.6075, byte miss ratio 0.6075
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size   209165, 4835874 req, miss ratio 0.5486, byte miss ratio 0.5486
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size   418331, 4835874 req, miss ratio 0.5215, byte miss ratio 0.5215
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size   836663, 4835874 req, miss ratio 0.4988, byte miss ratio 0.4988
cdn1_colo28.ns102 S3FIFO-0.2000-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7224, byte miss ratio 0.7224
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size     6274, 4835874 req, miss ratio 0.6972, byte miss ratio 0.6972
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6558, byte miss ratio 0.6558
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6065, byte miss ratio 0.6065
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size   209165, 4835874 req, miss ratio 0.5512, byte miss ratio 0.5512
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.1000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7228, byte miss ratio 0.7228
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size     6274, 4835874 req, miss ratio 0.6984, byte miss ratio 0.6984
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6579, byte miss ratio 0.6579
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6086, byte miss ratio 0.6086
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size   209165, 4835874 req, miss ratio 0.5517, byte miss ratio 0.5517
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.2000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size     2091, 4835874 req, miss ratio 0.7239, byte miss ratio 0.7239
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size     6274, 4835874 req, miss ratio 0.6981, byte miss ratio 0.6981
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size    20916, 4835874 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size    62749, 4835874 req, miss ratio 0.6063, byte miss ratio 0.6063
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size   209165, 4835874 req, miss ratio 0.5512, byte miss ratio 0.5512
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.0100-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7232, byte miss ratio 0.7232
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size     6274, 4835874 req, miss ratio 0.6993, byte miss ratio 0.6993
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6100, byte miss ratio 0.6100
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5522, byte miss ratio 0.5522
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.2500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size     2091, 4835874 req, miss ratio 0.7252, byte miss ratio 0.7252
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size     6274, 4835874 req, miss ratio 0.6998, byte miss ratio 0.6998
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size    20916, 4835874 req, miss ratio 0.6575, byte miss ratio 0.6575
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size    62749, 4835874 req, miss ratio 0.6075, byte miss ratio 0.6075
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size   209165, 4835874 req, miss ratio 0.5512, byte miss ratio 0.5512
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.0010-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size     2091, 4835874 req, miss ratio 0.7481, byte miss ratio 0.7481
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size     6274, 4835874 req, miss ratio 0.7337, byte miss ratio 0.7337
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size    20916, 4835874 req, miss ratio 0.7093, byte miss ratio 0.7093
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size    62749, 4835874 req, miss ratio 0.6751, byte miss ratio 0.6751
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size   209165, 4835874 req, miss ratio 0.6222, byte miss ratio 0.6222
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size   418331, 4835874 req, miss ratio 0.5785, byte miss ratio 0.5785
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size   836663, 4835874 req, miss ratio 0.5305, byte miss ratio 0.5305
cdn1_colo28.ns102 S3FIFO-0.9900-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4459, byte miss ratio 0.4459
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size     2091, 4835874 req, miss ratio 0.7253, byte miss ratio 0.7253
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size     6274, 4835874 req, miss ratio 0.7037, byte miss ratio 0.7037
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size    20916, 4835874 req, miss ratio 0.6671, byte miss ratio 0.6671
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size    62749, 4835874 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size   209165, 4835874 req, miss ratio 0.5577, byte miss ratio 0.5577
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size   418331, 4835874 req, miss ratio 0.5278, byte miss ratio 0.5278
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size   836663, 4835874 req, miss ratio 0.5002, byte miss ratio 0.5002
cdn1_colo28.ns102 S3FIFO-0.4500-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7356, byte miss ratio 0.7356
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size     6274, 4835874 req, miss ratio 0.7192, byte miss ratio 0.7192
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6912, byte miss ratio 0.6912
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6524, byte miss ratio 0.6524
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5943, byte miss ratio 0.5943
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5521, byte miss ratio 0.5521
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size   836663, 4835874 req, miss ratio 0.5165, byte miss ratio 0.5165
cdn1_colo28.ns102 S3FIFO-0.8500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4374, byte miss ratio 0.4374
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size     2091, 4835874 req, miss ratio 0.7270, byte miss ratio 0.7270
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size     6274, 4835874 req, miss ratio 0.7067, byte miss ratio 0.7067
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size    20916, 4835874 req, miss ratio 0.6721, byte miss ratio 0.6721
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size    62749, 4835874 req, miss ratio 0.6259, byte miss ratio 0.6259
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size   209165, 4835874 req, miss ratio 0.5639, byte miss ratio 0.5639
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size   418331, 4835874 req, miss ratio 0.5328, byte miss ratio 0.5328
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size   836663, 4835874 req, miss ratio 0.5021, byte miss ratio 0.5021
cdn1_colo28.ns102 S3FIFO-0.5500-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size     2091, 4835874 req, miss ratio 0.7221, byte miss ratio 0.7221
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size     6274, 4835874 req, miss ratio 0.6964, byte miss ratio 0.6964
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size    20916, 4835874 req, miss ratio 0.6539, byte miss ratio 0.6539
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size    62749, 4835874 req, miss ratio 0.6030, byte miss ratio 0.6030
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size   209165, 4835874 req, miss ratio 0.5464, byte miss ratio 0.5464
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size   418331, 4835874 req, miss ratio 0.5213, byte miss ratio 0.5213
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size   836663, 4835874 req, miss ratio 0.4988, byte miss ratio 0.4988
cdn1_colo28.ns102 S3FIFO-0.0250-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7228, byte miss ratio 0.7228
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size     6274, 4835874 req, miss ratio 0.6971, byte miss ratio 0.6971
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6553, byte miss ratio 0.6553
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6060, byte miss ratio 0.6060
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5512, byte miss ratio 0.5512
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.0500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7225, byte miss ratio 0.7225
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size     6274, 4835874 req, miss ratio 0.6978, byte miss ratio 0.6978
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6568, byte miss ratio 0.6568
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5513, byte miss ratio 0.5513
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.1500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7320, byte miss ratio 0.7320
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size     6274, 4835874 req, miss ratio 0.7140, byte miss ratio 0.7140
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6832, byte miss ratio 0.6832
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6408, byte miss ratio 0.6408
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5797, byte miss ratio 0.5797
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5398, byte miss ratio 0.5398
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size   836663, 4835874 req, miss ratio 0.5096, byte miss ratio 0.5096
cdn1_colo28.ns102 S3FIFO-0.7500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size     2091, 4835874 req, miss ratio 0.7306, byte miss ratio 0.7306
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size     6274, 4835874 req, miss ratio 0.7123, byte miss ratio 0.7123
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size    20916, 4835874 req, miss ratio 0.6810, byte miss ratio 0.6810
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size    62749, 4835874 req, miss ratio 0.6382, byte miss ratio 0.6382
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size   209165, 4835874 req, miss ratio 0.5774, byte miss ratio 0.5774
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size   418331, 4835874 req, miss ratio 0.5428, byte miss ratio 0.5428
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size   836663, 4835874 req, miss ratio 0.5071, byte miss ratio 0.5071
cdn1_colo28.ns102 S3FIFO-0.7000-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7282, byte miss ratio 0.7282
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size     6274, 4835874 req, miss ratio 0.7082, byte miss ratio 0.7082
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6737, byte miss ratio 0.6737
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6278, byte miss ratio 0.6278
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size   209165, 4835874 req, miss ratio 0.5654, byte miss ratio 0.5654
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5286, byte miss ratio 0.5286
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size   836663, 4835874 req, miss ratio 0.5032, byte miss ratio 0.5032
cdn1_colo28.ns102 S3FIFO-0.6000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7236, byte miss ratio 0.7236
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size     6274, 4835874 req, miss ratio 0.7003, byte miss ratio 0.7003
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6609, byte miss ratio 0.6609
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6116, byte miss ratio 0.6116
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size   209165, 4835874 req, miss ratio 0.5530, byte miss ratio 0.5530
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size   836663, 4835874 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_colo28.ns102 S3FIFO-0.3000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size     2091, 4835874 req, miss ratio 0.7257, byte miss ratio 0.7257
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size     6274, 4835874 req, miss ratio 0.7038, byte miss ratio 0.7038
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size    20916, 4835874 req, miss ratio 0.6665, byte miss ratio 0.6665
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size    62749, 4835874 req, miss ratio 0.6183, byte miss ratio 0.6183
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size   209165, 4835874 req, miss ratio 0.5572, byte miss ratio 0.5572
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size   418331, 4835874 req, miss ratio 0.5242, byte miss ratio 0.5242
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size   836663, 4835874 req, miss ratio 0.4997, byte miss ratio 0.4997
cdn1_colo28.ns102 S3FIFO-0.4500-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size     2091, 4835874 req, miss ratio 0.7241, byte miss ratio 0.7241
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size     6274, 4835874 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size    20916, 4835874 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size    62749, 4835874 req, miss ratio 0.6044, byte miss ratio 0.6044
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size   209165, 4835874 req, miss ratio 0.5467, byte miss ratio 0.5467
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size   418331, 4835874 req, miss ratio 0.5213, byte miss ratio 0.5213
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size   836663, 4835874 req, miss ratio 0.4988, byte miss ratio 0.4988
cdn1_colo28.ns102 S3FIFO-0.0010-1.9000 cache size  1673326, 4835874 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7336, byte miss ratio 0.7336
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size     6274, 4835874 req, miss ratio 0.7164, byte miss ratio 0.7164
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6870, byte miss ratio 0.6870
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6462, byte miss ratio 0.6462
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size   209165, 4835874 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size   418331, 4835874 req, miss ratio 0.5453, byte miss ratio 0.5453
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size   836663, 4835874 req, miss ratio 0.5129, byte miss ratio 0.5129
cdn1_colo28.ns102 S3FIFO-0.8000-0.9000 cache size  1673326, 4835874 req, miss ratio 0.4362, byte miss ratio 0.4362
cdn1_colo28.ns102 S3FIFO-0.7000-0.9000 cache size     2091, 4835874 req, miss ratio 0.7305, byte miss ratio 0.7305
cdn1_colo28.ns102 S3FIFO-0.7000-0.9000 cache size     6274, 4835874 req, miss ratio 0.7119, byte miss ratio 0.7119
cdn1_colo28.ns102 S3FIFO-0.7000-0.9000 cache size    20916, 4835874 req, miss ratio 0.6798, byte miss ratio 0.6798
cdn1_colo28.ns102 S3FIFO-0.7000-0.9000 cache size    62749, 4835874 req, miss ratio 0.6360, byte miss ratio 0.6360
