tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size      179, 4713324 req, miss ratio 0.4737, byte miss ratio 0.4737
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size      538, 4713324 req, miss ratio 0.2294, byte miss ratio 0.2294
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size     1794, 4713324 req, miss ratio 0.1629, byte miss ratio 0.1629
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size     5382, 4713324 req, miss ratio 0.1269, byte miss ratio 0.1269
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size    17940, 4713324 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size    35880, 4713324 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size    71760, 4713324 req, miss ratio 0.0503, byte miss ratio 0.0503
tencentBlock.ns14621 S3FIFO-0.4500-1.9000 cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size      179, 4713324 req, miss ratio 0.4212, byte miss ratio 0.4212
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size      538, 4713324 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size     1794, 4713324 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size     5382, 4713324 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size    17940, 4713324 req, miss ratio 0.1035, byte miss ratio 0.1035
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size    35880, 4713324 req, miss ratio 0.0776, byte miss ratio 0.0776
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size    71760, 4713324 req, miss ratio 0.0449, byte miss ratio 0.0449
tencentBlock.ns14621 S3FIFO-0.1500-1.9000 cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size      179, 4713324 req, miss ratio 0.4989, byte miss ratio 0.4989
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size      538, 4713324 req, miss ratio 0.2669, byte miss ratio 0.2669
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size     1794, 4713324 req, miss ratio 0.1740, byte miss ratio 0.1740
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size     5382, 4713324 req, miss ratio 0.1329, byte miss ratio 0.1329
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size    17940, 4713324 req, miss ratio 0.1138, byte miss ratio 0.1138
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size    35880, 4713324 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size    71760, 4713324 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns14621 S3FIFO-0.7000-0.9000 cache size   143520, 4713324 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size      179, 4713324 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size      538, 4713324 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size     1794, 4713324 req, miss ratio 0.1781, byte miss ratio 0.1781
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size     5382, 4713324 req, miss ratio 0.1376, byte miss ratio 0.1376
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size    17940, 4713324 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size    35880, 4713324 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size    71760, 4713324 req, miss ratio 0.0442, byte miss ratio 0.0442
tencentBlock.ns14621 S3FIFO-0.0010-0.9000 cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size      179, 4713324 req, miss ratio 0.4596, byte miss ratio 0.4596
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size      538, 4713324 req, miss ratio 0.2198, byte miss ratio 0.2198
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size     1794, 4713324 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size     5382, 4713324 req, miss ratio 0.1260, byte miss ratio 0.1260
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size    17940, 4713324 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size    35880, 4713324 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size    71760, 4713324 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns14621 S3FIFO-0.3500-1.9000 cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size      179, 4713324 req, miss ratio 0.4995, byte miss ratio 0.4995
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size      538, 4713324 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size     1794, 4713324 req, miss ratio 0.1742, byte miss ratio 0.1742
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size     5382, 4713324 req, miss ratio 0.1351, byte miss ratio 0.1351
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size    17940, 4713324 req, miss ratio 0.1134, byte miss ratio 0.1134
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size    35880, 4713324 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size    71760, 4713324 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns14621 S3FIFO-0.7000-1.9000 cache size   143520, 4713324 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns14621 S3FIFO-0.0100-1.9000 cache size      179, 4713324 req, miss ratio 0.4077, byte miss ratio 0.4077
tencentBlock.ns14621 S3FIFO-0.0100-1.9000 cache size      538, 4713324 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns14621 S3FIFO-0.0100-1.9000 cache size     1794, 4713324 req, miss ratio 0.1629, byte miss ratio 0.1629
