tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size       80, 2573781 req, miss ratio 0.4886, byte miss ratio 0.4886
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size      240, 2573781 req, miss ratio 0.3075, byte miss ratio 0.3075
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size      800, 2573781 req, miss ratio 0.2252, byte miss ratio 0.2252
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size     2400, 2573781 req, miss ratio 0.2050, byte miss ratio 0.2050
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size     8002, 2573781 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size    16004, 2573781 req, miss ratio 0.1399, byte miss ratio 0.1399
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size    32008, 2573781 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns4279 S3FIFO-0.9000-0.9000 cache size    64017, 2573781 req, miss ratio 0.0446, byte miss ratio 0.0446
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size       80, 2573781 req, miss ratio 0.2770, byte miss ratio 0.2770
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size      240, 2573781 req, miss ratio 0.2142, byte miss ratio 0.2142
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size      800, 2573781 req, miss ratio 0.2043, byte miss ratio 0.2043
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size     2400, 2573781 req, miss ratio 0.1572, byte miss ratio 0.1572
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size     8002, 2573781 req, miss ratio 0.1382, byte miss ratio 0.1382
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size    16004, 2573781 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size    32008, 2573781 req, miss ratio 0.0945, byte miss ratio 0.0945
tencentBlock.ns4279 S3FIFO-0.0500-0.9000 cache size    64017, 2573781 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size       80, 2573781 req, miss ratio 0.5032, byte miss ratio 0.5032
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size      240, 2573781 req, miss ratio 0.3285, byte miss ratio 0.3285
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size      800, 2573781 req, miss ratio 0.2443, byte miss ratio 0.2443
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size     2400, 2573781 req, miss ratio 0.2140, byte miss ratio 0.2140
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size     8002, 2573781 req, miss ratio 0.1642, byte miss ratio 0.1642
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size    16004, 2573781 req, miss ratio 0.1451, byte miss ratio 0.1451
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size    32008, 2573781 req, miss ratio 0.0968, byte miss ratio 0.0968
tencentBlock.ns4279 S3FIFO-0.9900-0.9000 cache size    64017, 2573781 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size       80, 2573781 req, miss ratio 0.2978, byte miss ratio 0.2978
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size      240, 2573781 req, miss ratio 0.2162, byte miss ratio 0.2162
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size      800, 2573781 req, miss ratio 0.2035, byte miss ratio 0.2035
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size     2400, 2573781 req, miss ratio 0.1573, byte miss ratio 0.1573
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size     8002, 2573781 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size    16004, 2573781 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size    32008, 2573781 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns4279 S3FIFO-0.2000-0.9000 cache size    64017, 2573781 req, miss ratio 0.0324, byte miss ratio 0.0324
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size       80, 2573781 req, miss ratio 0.4944, byte miss ratio 0.4944
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size      240, 2573781 req, miss ratio 0.3202, byte miss ratio 0.3202
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size      800, 2573781 req, miss ratio 0.2357, byte miss ratio 0.2357
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size     2400, 2573781 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size     8002, 2573781 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size    16004, 2573781 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size    32008, 2573781 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns4279 S3FIFO-0.9500-1.9000 cache size    64017, 2573781 req, miss ratio 0.0448, byte miss ratio 0.0448
tencentBlock.ns4279 S3FIFO-0.6000-0.9000 cache size       80, 2573781 req, miss ratio 0.4250, byte miss ratio 0.4250
tencentBlock.ns4279 S3FIFO-0.6000-0.9000 cache size      240, 2573781 req, miss ratio 0.2459, byte miss ratio 0.2459
tencentBlock.ns4279 S3FIFO-0.6000-0.9000 cache size      800, 2573781 req, miss ratio 0.2046, byte miss ratio 0.2046
