tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size      426, 7252763 req, miss ratio 0.7735, byte miss ratio 0.7735
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size     1278, 7252763 req, miss ratio 0.6217, byte miss ratio 0.6217
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size     4262, 7252763 req, miss ratio 0.2892, byte miss ratio 0.2892
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size    12787, 7252763 req, miss ratio 0.1389, byte miss ratio 0.1389
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size    42625, 7252763 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size    85250, 7252763 req, miss ratio 0.0965, byte miss ratio 0.0965
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size   170500, 7252763 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns23368 S3FIFO-0.7500-0.9000 cache size   341000, 7252763 req, miss ratio 0.0603, byte miss ratio 0.0603
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size      426, 7252763 req, miss ratio 0.7941, byte miss ratio 0.7941
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size     1278, 7252763 req, miss ratio 0.6411, byte miss ratio 0.6411
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size     4262, 7252763 req, miss ratio 0.3120, byte miss ratio 0.3120
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size    12787, 7252763 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size    42625, 7252763 req, miss ratio 0.1148, byte miss ratio 0.1148
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size    85250, 7252763 req, miss ratio 0.0949, byte miss ratio 0.0949
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size   170500, 7252763 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns23368 S3FIFO-0.9000-0.9000 cache size   341000, 7252763 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size      426, 7252763 req, miss ratio 0.7616, byte miss ratio 0.7616
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size     1278, 7252763 req, miss ratio 0.6101, byte miss ratio 0.6101
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size     4262, 7252763 req, miss ratio 0.2701, byte miss ratio 0.2701
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size    12787, 7252763 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size    42625, 7252763 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size    85250, 7252763 req, miss ratio 0.0993, byte miss ratio 0.0993
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size   170500, 7252763 req, miss ratio 0.0718, byte miss ratio 0.0718
tencentBlock.ns23368 S3FIFO-0.6500-0.9000 cache size   341000, 7252763 req, miss ratio 0.0602, byte miss ratio 0.0602
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size      426, 7252763 req, miss ratio 0.7515, byte miss ratio 0.7515
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size     1278, 7252763 req, miss ratio 0.5799, byte miss ratio 0.5799
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size     4262, 7252763 req, miss ratio 0.2203, byte miss ratio 0.2203
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size    12787, 7252763 req, miss ratio 0.1215, byte miss ratio 0.1215
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size    42625, 7252763 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size    85250, 7252763 req, miss ratio 0.0950, byte miss ratio 0.0950
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size   170500, 7252763 req, miss ratio 0.0654, byte miss ratio 0.0654
tencentBlock.ns23368 S3FIFO-0.4000-0.9000 cache size   341000, 7252763 req, miss ratio 0.0593, byte miss ratio 0.0593
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size      426, 7252763 req, miss ratio 0.7507, byte miss ratio 0.7507
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size     1278, 7252763 req, miss ratio 0.5663, byte miss ratio 0.5663
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size     4262, 7252763 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size    12787, 7252763 req, miss ratio 0.1210, byte miss ratio 0.1210
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size    42625, 7252763 req, miss ratio 0.1052, byte miss ratio 0.1052
tencentBlock.ns23368 S3FIFO-0.3000-0.9000 cache size    85250, 7252763 req, miss ratio 0.0929, byte miss ratio 0.0929
